time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
151500,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151560,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151620,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151680,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151740,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151800,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151860,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151920,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
151980,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152040,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152100,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152160,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152220,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152280,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152340,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152400,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152460,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152520,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152580,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152640,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152700,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152760,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152820,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152880,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
152940,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153000,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153060,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153120,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153180,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153240,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153300,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153360,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153420,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153480,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153540,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153600,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153660,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153720,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153780,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153840,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153900,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
153960,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154020,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154080,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154140,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154200,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154260,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154320,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154380,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154440,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154500,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154560,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154620,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154680,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154740,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154800,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154860,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154920,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
154980,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155040,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155100,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155160,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155220,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155280,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155340,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155400,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155460,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155520,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155580,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155640,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155700,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155760,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155820,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155880,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
155940,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156000,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156060,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156120,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156180,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156240,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156300,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156360,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156420,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156480,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156540,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156600,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156660,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156720,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156780,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156840,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156900,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
156960,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157020,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157080,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157140,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157200,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157260,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157320,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157380,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157440,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157500,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157560,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157620,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157680,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157740,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157800,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157860,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157920,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
157980,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158040,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158100,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158160,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158220,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158280,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158340,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158400,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158460,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158520,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158580,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158640,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158700,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158760,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158820,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158880,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
158940,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159000,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159060,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159120,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159180,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159240,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159300,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159360,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159420,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159480,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159540,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159600,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159660,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159720,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159780,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159840,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159900,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
159960,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160020,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160080,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160140,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160200,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160260,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160320,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160380,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160440,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160500,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160560,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160620,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160680,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160740,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160800,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160860,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
160920,1.20000000,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,323.145917,,,,,,,,,323.145917
