time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
158700,1.20000000,0.1655117925,0.1651033724,0.1639068935,0.1618846254,0.1590039162,0.1552195844,0.1504490576,0.1445552652,0.1373140869,0.1283359790,0.1167847628,0.1003252163,0.0536610761,,,,,,,,,0.0536610761
158760,1.20000000,0.1654679954,0.1650597556,0.1638638032,0.1618424193,0.1589629578,0.1551802435,0.1504117206,0.1445203495,0.1372820618,0.1283074089,0.1167604248,0.1003064976,0.0536578463,,,,,,,,,0.0536578463
158820,1.20000000,0.1654242387,0.1650161789,0.1638207524,0.1618002520,0.1589220368,0.1551409382,0.1503744173,0.1444854648,0.1372500650,0.1282788635,0.1167361075,0.1002877942,0.0536546210,,,,,,,,,0.0536546210
158880,1.20000000,0.1653805222,0.1649726423,0.1637777411,0.1617581232,0.1588811530,0.1551016686,0.1503371474,0.1444506111,0.1372180962,0.1282503427,0.1167118107,0.1002691062,0.0536514002,,,,,,,,,0.0536514002
158940,1.20000000,0.1653368459,0.1649291457,0.1637347693,0.1617160329,0.1588403064,0.1550624344,0.1502999110,0.1444157884,0.1371861555,0.1282218466,0.1166875344,0.1002504335,0.0536481837,,,,,,,,,0.0536481837
159000,1.20000000,0.1652932098,0.1648856890,0.1636918370,0.1616739811,0.1587994970,0.1550232357,0.1502627080,0.1443809966,0.1371542428,0.1281933751,0.1166632787,0.1002317762,0.0536449716,,,,,,,,,0.0536449716
159060,1.20000000,0.1652496137,0.1648422723,0.1636489439,0.1616319678,0.1587587248,0.1549840725,0.1502255383,0.1443462358,0.1371223582,0.1281649282,0.1166390435,0.1002131343,0.0536417640,,,,,,,,,0.0536417640
159120,1.20000000,0.1652060577,0.1647988954,0.1636060902,0.1615899928,0.1587179896,0.1549449447,0.1501884020,0.1443115058,0.1370905014,0.1281365058,0.1166148288,0.1001945076,0.0536385607,,,,,,,,,0.0536385607
159180,1.20000000,0.1651625417,0.1647555583,0.1635632757,0.1615480561,0.1586772913,0.1549058521,0.1501512989,0.1442768066,0.1370586726,0.1281081079,0.1165906346,0.1001758962,0.0536353619,,,,,,,,,0.0536353619
159240,1.20000000,0.1651190657,0.1647122610,0.1635205004,0.1615061577,0.1586366301,0.1548667949,0.1501142291,0.1442421381,0.1370268716,0.1280797346,0.1165664607,0.1001573001,0.0536321674,,,,,,,,,0.0536321674
159300,1.20000000,0.1650756295,0.1646690033,0.1634777642,0.1614642975,0.1585960058,0.1548277729,0.1500771925,0.1442075004,0.1369950985,0.1280513856,0.1165423073,0.1001387192,0.0536289773,,,,,,,,,0.0536289773
159360,1.20000000,0.1650322331,0.1646257853,0.1634350671,0.1614224754,0.1585554183,0.1547887861,0.1500401890,0.1441728934,0.1369633532,0.1280230611,0.1165181742,0.1001201535,0.0536257915,,,,,,,,,0.0536257915
159420,1.20000000,0.1649888764,0.1645826068,0.1633924090,0.1613806914,0.1585148676,0.1547498344,0.1500032185,0.1441383170,0.1369316356,0.1279947609,0.1164940615,0.1001016031,0.0536226101,,,,,,,,,0.0536226101
159480,1.20000000,0.1649455595,0.1645394679,0.1633497899,0.1613389455,0.1584743537,0.1547109178,0.1499662811,0.1441037712,0.1368999458,0.1279664851,0.1164699691,0.1000830678,0.0536194330,,,,,,,,,0.0536194330
159540,1.20000000,0.1649022822,0.1644963684,0.1633072097,0.1612972376,0.1584338764,0.1546720362,0.1499293767,0.1440692560,0.1368682836,0.1279382336,0.1164458970,0.1000645477,0.0536162603,,,,,,,,,0.0536162603
159600,1.20000000,0.1648590445,0.1644533083,0.1632646683,0.1612555676,0.1583934358,0.1546331896,0.1498925053,0.1440347713,0.1368366491,0.1279100064,0.1164218451,0.1000460427,0.0536130919,,,,,,,,,0.0536130919
159660,1.20000000,0.1648158464,0.1644102875,0.1632221658,0.1612139355,0.1583530319,0.1545943780,0.1498556668,0.1440003170,0.1368050422,0.1278818035,0.1163978135,0.1000275529,0.0536099278,,,,,,,,,0.0536099278
159720,1.20000000,0.1647726877,0.1643673061,0.1631797019,0.1611723412,0.1583126644,0.1545556012,0.1498188611,0.1439658932,0.1367734628,0.1278536247,0.1163738020,0.1000090781,0.0536067681,,,,,,,,,0.0536067681
159780,1.20000000,0.1647295685,0.1643243639,0.1631372768,0.1611307847,0.1582723335,0.1545168593,0.1497820882,0.1439314997,0.1367419110,0.1278254701,0.1163498108,0.0999906185,0.0536036126,,,,,,,,,0.0536036126
159840,1.20000000,0.1646864886,0.1642814608,0.1630948903,0.1610892659,0.1582320390,0.1544781522,0.1497453481,0.1438971366,0.1367103867,0.1277973397,0.1163258397,0.0999721739,0.0536004615,,,,,,,,,0.0536004615
159900,1.20000000,0.1646434480,0.1642385969,0.1630525424,0.1610477848,0.1581917808,0.1544394798,0.1497086407,0.1438628039,0.1366788898,0.1277692334,0.1163018888,0.0999537444,0.0535973146,,,,,,,,,0.0535973146
159960,1.20000000,0.1646004467,0.1641957721,0.1630102331,0.1610063413,0.1581515591,0.1544008422,0.1496719660,0.1438285013,0.1366474204,0.1277411512,0.1162779579,0.0999353299,0.0535941720,,,,,,,,,0.0535941720
160020,1.20000000,0.1645574846,0.1641529862,0.1629679621,0.1609649353,0.1581113736,0.1543622391,0.1496353239,0.1437942290,0.1366159783,0.1277130930,0.1162540472,0.0999169304,0.0535910337,,,,,,,,,0.0535910337
160080,1.20000000,0.1645145616,0.1641102394,0.1629257297,0.1609235669,0.1580712243,0.1543236707,0.1495987144,0.1437599869,0.1365845636,0.1276850589,0.1162301564,0.0998985458,0.0535878997,,,,,,,,,0.0535878997
160140,1.20000000,0.1644716777,0.1640675314,0.1628835355,0.1608822360,0.1580311113,0.1542851368,0.1495621375,0.1437257749,0.1365531762,0.1276570487,0.1162062857,0.0998801763,0.0535847699,,,,,,,,,0.0535847699
160200,1.20000000,0.1644288329,0.1640248623,0.1628413797,0.1608409424,0.1579910344,0.1542466375,0.1495255930,0.1436915930,0.1365218161,0.1276290625,0.1161824350,0.0998618217,0.0535816444,,,,,,,,,0.0535816444
160260,1.20000000,0.1643860270,0.1639822320,0.1627992622,0.1607996862,0.1579509935,0.1542081726,0.1494890810,0.1436574411,0.1364904832,0.1276011002,0.1161586043,0.0998434820,0.0535785231,,,,,,,,,0.0535785231
160320,1.20000000,0.1643432600,0.1639396404,0.1627571828,0.1607584673,0.1579109887,0.1541697421,0.1494526014,0.1436233193,0.1364591775,0.1275731618,0.1161347935,0.0998251573,0.0535754061,,,,,,,,,0.0535754061
160380,1.20000000,0.1643005320,0.1638970875,0.1627151416,0.1607172857,0.1578710199,0.1541313459,0.1494161542,0.1435892275,0.1364278989,0.1275452473,0.1161110026,0.0998068474,0.0535722932,,,,,,,,,0.0535722932
160440,1.20000000,0.1642578427,0.1638545733,0.1626731385,0.1606761412,0.1578310871,0.1540929841,0.1493797392,0.1435551655,0.1363966475,0.1275173566,0.1160872316,0.0997885524,0.0535691846,,,,,,,,,0.0535691846
160500,1.20000000,0.1642151922,0.1638120976,0.1626311734,0.1606350339,0.1577911901,0.1540546565,0.1493433566,0.1435211335,0.1363654232,0.1274894897,0.1160634805,0.0997702723,0.0535660803,,,,,,,,,0.0535660803
160560,1.20000000,0.1641725804,0.1637696604,0.1625892463,0.1605939637,0.1577513289,0.1540163631,0.1493070062,0.1434871313,0.1363342259,0.1274616466,0.1160397492,0.0997520070,0.0535629801,,,,,,,,,0.0535629801
160620,1.20000000,0.1641300073,0.1637272617,0.1625473572,0.1605529305,0.1577115036,0.1539781040,0.1492706879,0.1434531589,0.1363030556,0.1274338271,0.1160160378,0.0997337565,0.0535598841,,,,,,,,,0.0535598841
160680,1.20000000,0.1640874728,0.1636849015,0.1625055059,0.1605119344,0.1576717139,0.1539398789,0.1492344018,0.1434192163,0.1362719123,0.1274060314,0.1159923461,0.0997155208,0.0535567923,,,,,,,,,0.0535567923
160740,1.20000000,0.1640449768,0.1636425796,0.1624636925,0.1604709751,0.1576319600,0.1539016879,0.1491981478,0.1433853034,0.1362407959,0.1273782594,0.1159686742,0.0996972999,0.0535537047,,,,,,,,,0.0535537047
160800,1.20000000,0.1640025193,0.1636002960,0.1624219169,0.1604300528,0.1575922417,0.1538635309,0.1491619259,0.1433514202,0.1362097065,0.1273505110,0.1159450220,0.0996790938,0.0535506213,,,,,,,,,0.0535506213
160860,1.20000000,0.1639601002,0.1635580506,0.1623801789,0.1603891672,0.1575525590,0.1538254080,0.1491257359,0.1433175667,0.1361786439,0.1273227862,0.1159213895,0.0996609024,0.0535475420,,,,,,,,,0.0535475420
160920,1.20000000,0.1639177195,0.1635158435,0.1623384787,0.1603483185,0.1575129118,0.1537873189,0.1490895779,0.1432837427,0.1361476081,0.1272950850,0.1158977767,0.0996427257,0.0535444669,,,,,,,,,0.0535444669
160980,1.20000000,0.1638753772,0.1634736745,0.1622968160,0.1603075065,0.1574733001,0.1537492638,0.1490534518,0.1432499484,0.1361165992,0.1272674073,0.1158741836,0.0996245637,0.0535413960,,,,,,,,,0.0535413960
161040,1.20000000,0.1638330731,0.1634315436,0.1622551910,0.1602667312,0.1574337239,0.1537112425,0.1490173576,0.1432161835,0.1360856170,0.1272397531,0.1158506101,0.0996064164,0.0535383292,,,,,,,,,0.0535383292
161100,1.20000000,0.1637908072,0.1633894507,0.1622136034,0.1602259925,0.1573941830,0.1536732549,0.1489812953,0.1431824481,0.1360546615,0.1272121224,0.1158270562,0.0995882838,0.0535352665,,,,,,,,,0.0535352665
161160,1.20000000,0.1637485795,0.1633473958,0.1621720533,0.1601852904,0.1573546775,0.1536353011,0.1489452647,0.1431487422,0.1360237327,0.1271845152,0.1158035218,0.0995701658,0.0535322079,,,,,,,,,0.0535322079
161220,1.20000000,0.1637063900,0.1633053789,0.1621305406,0.1601446248,0.1573152073,0.1535973811,0.1489092659,0.1431150657,0.1359928306,0.1271569313,0.1157800071,0.0995520624,0.0535291535,,,,,,,,,0.0535291535
161280,1.20000000,0.1636642385,0.1632633998,0.1620890653,0.1601039957,0.1572757723,0.1535594946,0.1488732987,0.1430814185,0.1359619550,0.1271293709,0.1157565118,0.0995339737,0.0535261032,,,,,,,,,0.0535261032
161340,1.20000000,0.1636221250,0.1632214586,0.1620476273,0.1600634030,0.1572363725,0.1535216418,0.1488373633,0.1430478007,0.1359311061,0.1271018338,0.1157330361,0.0995158995,0.0535230570,,,,,,,,,0.0535230570
161400,1.20000000,0.1635800494,0.1631795551,0.1620062265,0.1600228467,0.1571970079,0.1534838226,0.1488014594,0.1430142122,0.1359002837,0.1270743201,0.1157095799,0.0994978399,0.0535200150,,,,,,,,,0.0535200150
161460,1.20000000,0.1635380118,0.1631376894,0.1619648629,0.1599823268,0.1571576784,0.1534460368,0.1487655871,0.1429806529,0.1358694878,0.1270468296,0.1156861430,0.0994797949,0.0535169770,,,,,,,,,0.0535169770
161520,1.20000000,0.1634960120,0.1630958613,0.1619235365,0.1599418431,0.1571183839,0.1534082846,0.1487297463,0.1429471228,0.1358387184,0.1270193624,0.1156627257,0.0994617644,0.0535139430,,,,,,,,,0.0535139430
161580,1.20000000,0.1634540500,0.1630540709,0.1618822472,0.1599013956,0.1570791244,0.1533705657,0.1486939370,0.1429136218,0.1358079754,0.1269919184,0.1156393277,0.0994437484,0.0535109132,,,,,,,,,0.0535109132
161640,1.20000000,0.1634121257,0.1630123180,0.1618409949,0.1598609843,0.1570398999,0.1533328802,0.1486581592,0.1428801500,0.1357772588,0.1269644976,0.1156159491,0.0994257469,0.0535078874,,,,,,,,,0.0535078874
161700,1.20000000,0.1633702391,0.1629706027,0.1617997796,0.1598206091,0.1570007102,0.1532952281,0.1486224128,0.1428467073,0.1357465685,0.1269371000,0.1155925898,0.0994077599,0.0535048657,,,,,,,,,0.0535048657
161760,1.20000000,0.1633283902,0.1629289248,0.1617586013,0.1597802700,0.1569615554,0.1532576092,0.1485866977,0.1428132936,0.1357159047,0.1269097256,0.1155692499,0.0993897874,0.0535018481,,,,,,,,,0.0535018481
161820,1.20000000,0.1632865789,0.1628872843,0.1617174598,0.1597399670,0.1569224355,0.1532200236,0.1485510139,0.1427799090,0.1356852671,0.1268823742,0.1155459293,0.0993718293,0.0534988345,,,,,,,,,0.0534988345
161880,1.20000000,0.1632448051,0.1628456811,0.1616763552,0.1596996999,0.1568833503,0.1531824712,0.1485153614,0.1427465533,0.1356546557,0.1268550459,0.1155226280,0.0993538856,0.0534958250,,,,,,,,,0.0534958250
161940,1.20000000,0.1632030688,0.1628041153,0.1616352874,0.1596594687,0.1568442998,0.1531449519,0.1484797401,0.1427132265,0.1356240706,0.1268277407,0.1154993459,0.0993359563,0.0534928194,,,,,,,,,0.0534928194
162000,1.20000000,0.1631613699,0.1627625867,0.1615942563,0.1596192734,0.1568052839,0.1531074658,0.1484441500,0.1426799287,0.1355935117,0.1268004585,0.1154760830,0.0993180415,0.0534898180,,,,,,,,,0.0534898180
162060,1.20000000,0.1631197084,0.1627210954,0.1615532619,0.1595791140,0.1567663027,0.1530700126,0.1484085910,0.1426466596,0.1355629789,0.1267731993,0.1154528393,0.0993001409,0.0534868205,,,,,,,,,0.0534868205
162120,1.20000000,0.1630780842,0.1626796411,0.1615123041,0.1595389903,0.1567273561,0.1530325925,0.1483730632,0.1426134194,0.1355324722,0.1267459630,0.1154296148,0.0992822548,0.0534838270,,,,,,,,,0.0534838270
162180,1.20000000,0.1630364973,0.1626382240,0.1614713830,0.1594989023,0.1566884440,0.1529952054,0.1483375664,0.1425802080,0.1355019917,0.1267187496,0.1154064095,0.0992643830,0.0534808376,,,,,,,,,0.0534808376
162240,1.20000000,0.1629949476,0.1625968439,0.1614304983,0.1594588500,0.1566495663,0.1529578512,0.1483021006,0.1425470253,0.1354715371,0.1266915592,0.1153832233,0.0992465254,0.0534778521,,,,,,,,,0.0534778521
162300,1.20000000,0.1629534351,0.1625555009,0.1613896502,0.1594188334,0.1566107231,0.1529205298,0.1482666658,0.1425138713,0.1354411086,0.1266643916,0.1153600561,0.0992286822,0.0534748707,,,,,,,,,0.0534748707
162360,1.20000000,0.1629119597,0.1625141947,0.1613488385,0.1593788523,0.1565719142,0.1528832413,0.1482312619,0.1424807459,0.1354107061,0.1266372469,0.1153369081,0.0992108533,0.0534718932,,,,,,,,,0.0534718932
162420,1.20000000,0.1628705213,0.1624729255,0.1613080631,0.1593389067,0.1565331397,0.1528459856,0.1481958889,0.1424476492,0.1353803295,0.1266101249,0.1153137791,0.0991930386,0.0534689197,,,,,,,,,0.0534689197
162480,1.20000000,0.1628291200,0.1624316931,0.1612673241,0.1592989967,0.1564943995,0.1528087626,0.1481605468,0.1424145811,0.1353499788,0.1265830257,0.1152906692,0.0991752382,0.0534659502,,,,,,,,,0.0534659502
162540,1.20000000,0.1627877557,0.1623904975,0.1612266214,0.1592591220,0.1564556935,0.1527715724,0.1481252354,0.1423815415,0.1353196540,0.1265559493,0.1152675782,0.0991574520,0.0534629846,,,,,,,,,0.0534629846
162600,1.20000000,0.1627464283,0.1623493386,0.1611859549,0.1592192828,0.1564170217,0.1527344147,0.1480899548,0.1423485304,0.1352893551,0.1265288956,0.1152445062,0.0991396800,0.0534600230,,,,,,,,,0.0534600230
162660,1.20000000,0.1627051377,0.1623082164,0.1611453246,0.1591794789,0.1563783840,0.1526972897,0.1480547050,0.1423155477,0.1352590819,0.1265018646,0.1152214532,0.0991219222,0.0534570653,,,,,,,,,0.0534570653
162720,1.20000000,0.1626638839,0.1622671309,0.1611047305,0.1591397102,0.1563397804,0.1526601973,0.1480194858,0.1422825935,0.1352288346,0.1264748562,0.1151984191,0.0991041785,0.0534541116,,,,,,,,,0.0534541116
162780,1.20000000,0.1626226670,0.1622260820,0.1610641724,0.1590999769,0.1563012109,0.1526231373,0.1479842972,0.1422496677,0.1351986129,0.1264478705,0.1151754039,0.0990864490,0.0534511618,,,,,,,,,0.0534511618
162840,1.20000000,0.1625814867,0.1621850696,0.1610236504,0.1590602787,0.1562626754,0.1525861099,0.1479491393,0.1422167702,0.1351684170,0.1264209073,0.1151524075,0.0990687337,0.0534482160,,,,,,,,,0.0534482160
162900,1.20000000,0.1625403431,0.1621440936,0.1609831643,0.1590206156,0.1562241739,0.1525491148,0.1479140119,0.1421839010,0.1351382467,0.1263939667,0.1151294301,0.0990510324,0.0534452740,,,,,,,,,0.0534452740
162960,1.20000000,0.1624992361,0.1621031542,0.1609427142,0.1589809876,0.1561857062,0.1525121522,0.1478789150,0.1421510602,0.1351081021,0.1263670487,0.1151064714,0.0990333453,0.0534423360,,,,,,,,,0.0534423360
163020,1.20000000,0.1624581656,0.1620622511,0.1609022999,0.1589413947,0.1561472724,0.1524752219,0.1478438486,0.1421182475,0.1350779830,0.1263401531,0.1150835316,0.0990156723,0.0534394019,,,,,,,,,0.0534394019
163080,1.20000000,0.1624171317,0.1620213843,0.1608619215,0.1589018368,0.1561088725,0.1524383239,0.1478088126,0.1420854630,0.1350478896,0.1263132801,0.1150606106,0.0989980133,0.0534364717,,,,,,,,,0.0534364717
163140,1.20000000,0.1623761342,0.1619805538,0.1608215789,0.1588623138,0.1560705063,0.1524014581,0.1477738071,0.1420527068,0.1350178216,0.1262864295,0.1150377083,0.0989803683,0.0534335454,,,,,,,,,0.0534335454
163200,1.20000000,0.1623351731,0.1619397596,0.1607812720,0.1588228257,0.1560321738,0.1523646246,0.1477388318,0.1420199786,0.1349877792,0.1262596013,0.1150148247,0.0989627374,0.0534306229,,,,,,,,,0.0534306229
163260,1.20000000,0.1622942484,0.1618990016,0.1607410009,0.1587833725,0.1559938750,0.1523278232,0.1477038869,0.1419872785,0.1349577623,0.1262327955,0.1149919599,0.0989451205,0.0534277044,,,,,,,,,0.0534277044
163320,1.20000000,0.1622533600,0.1618582797,0.1607007653,0.1587439541,0.1559556099,0.1522910540,0.1476689722,0.1419546065,0.1349277707,0.1262060120,0.1149691137,0.0989275176,0.0534247897,,,,,,,,,0.0534247897
163380,1.20000000,0.1622125079,0.1618175939,0.1606605653,0.1587045705,0.1559173783,0.1522543168,0.1476340878,0.1419219624,0.1348978046,0.1261792509,0.1149462862,0.0989099286,0.0534218789,,,,,,,,,0.0534218789
163440,1.20000000,0.1621716919,0.1617769441,0.1606204009,0.1586652215,0.1558791803,0.1522176117,0.1475992335,0.1418893464,0.1348678638,0.1261525121,0.1149234774,0.0988923537,0.0534189719,,,,,,,,,0.0534189719
163500,1.20000000,0.1621309122,0.1617363303,0.1605802720,0.1586259072,0.1558410158,0.1521809385,0.1475644094,0.1418567582,0.1348379484,0.1261257955,0.1149006871,0.0988747926,0.0534160688,,,,,,,,,0.0534160688
163560,1.20000000,0.1620901685,0.1616957524,0.1605401785,0.1585866276,0.1558028847,0.1521442973,0.1475296154,0.1418241980,0.1348080582,0.1260991012,0.1148779154,0.0988572455,0.0534131695,,,,,,,,,0.0534131695
163620,1.20000000,0.1620494609,0.1616552105,0.1605001205,0.1585473825,0.1557647870,0.1521076881,0.1474948515,0.1417916657,0.1347781933,0.1260724291,0.1148551623,0.0988397123,0.0534102741,,,,,,,,,0.0534102741
163680,1.20000000,0.1620087893,0.1616147044,0.1604600977,0.1585081719,0.1557267227,0.1520711106,0.1474601176,0.1417591611,0.1347483537,0.1260457792,0.1148324278,0.0988221930,0.0534073825,,,,,,,,,0.0534073825
163740,1.20000000,0.1619681537,0.1615742341,0.1604201103,0.1584689958,0.1556886917,0.1520345650,0.1474254137,0.1417266844,0.1347185392,0.1260191515,0.1148097118,0.0988046876,0.0534044948,,,,,,,,,0.0534044948
163800,1.20000000,0.1619275540,0.1615337995,0.1603801581,0.1584298541,0.1556506940,0.1519980512,0.1473907397,0.1416942353,0.1346887500,0.1259925458,0.1147870142,0.0987871960,0.0534016108,,,,,,,,,0.0534016108
163860,1.20000000,0.1618869901,0.1614934006,0.1603402411,0.1583907468,0.1556127295,0.1519615691,0.1473560956,0.1416618140,0.1346589858,0.1259659623,0.1147643351,0.0987697182,0.0533987307,,,,,,,,,0.0533987307
163920,1.20000000,0.1618464621,0.1614530374,0.1603003593,0.1583516738,0.1555747982,0.1519251187,0.1473214814,0.1416294204,0.1346292467,0.1259394009,0.1147416745,0.0987522543,0.0533958543,,,,,,,,,0.0533958543
163980,1.20000000,0.1618059698,0.1614127097,0.1602605126,0.1583126352,0.1555369000,0.1518887000,0.1472868969,0.1415970544,0.1345995327,0.1259128614,0.1147190323,0.0987348041,0.0533929818,,,,,,,,,0.0533929818
164040,1.20000000,0.1617655132,0.1613724176,0.1602207009,0.1582736307,0.1554990349,0.1518523128,0.1472523423,0.1415647161,0.1345698438,0.1258863440,0.1146964085,0.0987173678,0.0533901130,,,,,,,,,0.0533901130
164100,1.20000000,0.1617250923,0.1613321610,0.1601809243,0.1582346605,0.1554612028,0.1518159572,0.1472178174,0.1415324052,0.1345401798,0.1258598486,0.1146738031,0.0986999452,0.0533872481,,,,,,,,,0.0533872481
164160,1.20000000,0.1616847071,0.1612919399,0.1601411826,0.1581957244,0.1554234038,0.1517796332,0.1471833223,0.1415001219,0.1345105408,0.1258333752,0.1146512160,0.0986825364,0.0533843869,,,,,,,,,0.0533843869
164220,1.20000000,0.1616443574,0.1612517541,0.1601014758,0.1581568224,0.1553856376,0.1517433406,0.1471488568,0.1414678661,0.1344809267,0.1258069236,0.1146286473,0.0986651413,0.0533815295,,,,,,,,,0.0533815295
164280,1.20000000,0.1616040432,0.1612116038,0.1600618039,0.1581179544,0.1553479045,0.1517070794,0.1471144209,0.1414356378,0.1344513376,0.1257804940,0.1146060968,0.0986477599,0.0533786758,,,,,,,,,0.0533786758
164340,1.20000000,0.1615637645,0.1611714887,0.1600221669,0.1580791205,0.1553102041,0.1516708497,0.1470800146,0.1414034369,0.1344217733,0.1257540862,0.1145835647,0.0986303922,0.0533758259,,,,,,,,,0.0533758259
164400,1.20000000,0.1615235212,0.1611314089,0.1599825646,0.1580403205,0.1552725366,0.1516346513,0.1470456378,0.1413712633,0.1343922338,0.1257277003,0.1145610508,0.0986130382,0.0533729798,,,,,,,,,0.0533729798
164460,1.20000000,0.1614833133,0.1610913643,0.1599429970,0.1580015545,0.1552349019,0.1515984842,0.1470112905,0.1413391171,0.1343627191,0.1257013361,0.1145385551,0.0985956978,0.0533701374,,,,,,,,,0.0533701374
164520,1.20000000,0.1614431407,0.1610513548,0.1599034641,0.1579628223,0.1551972999,0.1515623483,0.1469769727,0.1413069982,0.1343332292,0.1256749938,0.1145160776,0.0985783712,0.0533672987,,,,,,,,,0.0533672987
164580,1.20000000,0.1614030034,0.1610113805,0.1598639658,0.1579241239,0.1551597306,0.1515262437,0.1469426843,0.1412749066,0.1343037641,0.1256486732,0.1144936184,0.0985610581,0.0533644638,,,,,,,,,0.0533644638
164640,1.20000000,0.1613629013,0.1609714412,0.1598245021,0.1578854593,0.1551221939,0.1514901703,0.1469084254,0.1412428422,0.1342743236,0.1256223743,0.1144711773,0.0985437586,0.0533616326,,,,,,,,,0.0533616326
164700,1.20000000,0.1613228344,0.1609315370,0.1597850730,0.1578468285,0.1550846898,0.1514541280,0.1468741957,0.1412108051,0.1342449078,0.1255960972,0.1144487543,0.0985264728,0.0533588051,,,,,,,,,0.0533588051
164760,1.20000000,0.1612828027,0.1608916677,0.1597456783,0.1578082313,0.1550472183,0.1514181168,0.1468399954,0.1411787950,0.1342155167,0.1255698417,0.1144263495,0.0985092005,0.0533559813,,,,,,,,,0.0533559813
164820,1.20000000,0.1612428060,0.1608518333,0.1597063181,0.1577696677,0.1550097793,0.1513821367,0.1468058243,0.1411468121,0.1341861501,0.1255436078,0.1144039627,0.0984919418,0.0533531612,,,,,,,,,0.0533531612
164880,1.20000000,0.1612028444,0.1608120339,0.1596669923,0.1577311378,0.1549723727,0.1513461875,0.1467716825,0.1411148563,0.1341568081,0.1255173956,0.1143815941,0.0984746967,0.0533503449,,,,,,,,,0.0533503449
164940,1.20000000,0.1611629178,0.1607722692,0.1596277008,0.1576926414,0.1549349986,0.1513102694,0.1467375698,0.1410829276,0.1341274907,0.1254912050,0.1143592434,0.0984574650,0.0533475322,,,,,,,,,0.0533475322
165000,1.20000000,0.1611230261,0.1607325393,0.1595884437,0.1576541785,0.1548976569,0.1512743822,0.1467034863,0.1410510259,0.1340981978,0.1254650359,0.1143369108,0.0984402469,0.0533447232,,,,,,,,,0.0533447232
165060,1.20000000,0.1610831693,0.1606928442,0.1595492208,0.1576157491,0.1548603475,0.1512385259,0.1466694319,0.1410191512,0.1340689294,0.1254388883,0.1143145963,0.0984230423,0.0533419179,,,,,,,,,0.0533419179
165120,1.20000000,0.1610433474,0.1606531838,0.1595100321,0.1575773531,0.1548230704,0.1512027004,0.1466354066,0.1409873034,0.1340396854,0.1254127623,0.1142922997,0.0984058511,0.0533391162,,,,,,,,,0.0533391162
165180,1.20000000,0.1610035602,0.1606135580,0.1594708776,0.1575389904,0.1547858255,0.1511669057,0.1466014104,0.1409554825,0.1340104658,0.1253866577,0.1142700210,0.0983886734,0.0533363182,,,,,,,,,0.0533363182
165240,1.20000000,0.1609638079,0.1605739667,0.1594317571,0.1575006611,0.1547486129,0.1511311418,0.1465674431,0.1409236885,0.1339812706,0.1253605746,0.1142477603,0.0983715092,0.0533335239,,,,,,,,,0.0533335239
165300,1.20000000,0.1609240902,0.1605344101,0.1593926708,0.1574623651,0.1547114324,0.1510954086,0.1465335047,0.1408919214,0.1339520997,0.1253345129,0.1142255175,0.0983543584,0.0533307332,,,,,,,,,0.0533307332
165360,1.20000000,0.1608844072,0.1604948879,0.1593536185,0.1574241023,0.1546742840,0.1510597062,0.1464995953,0.1408601810,0.1339229532,0.1253084725,0.1142032926,0.0983372210,0.0533279462,,,,,,,,,0.0533279462
165420,1.20000000,0.1608447588,0.1604554002,0.1593146002,0.1573858727,0.1546371678,0.1510240343,0.1464657148,0.1408284674,0.1338938310,0.1252824536,0.1141810855,0.0983200970,0.0533251628,,,,,,,,,0.0533251628
165480,1.20000000,0.1608051450,0.1604159469,0.1592756158,0.1573476762,0.1546000835,0.1509883931,0.1464318631,0.1407967806,0.1338647330,0.1252564560,0.1141588963,0.0983029864,0.0533223831,,,,,,,,,0.0533223831
165540,1.20000000,0.1607655657,0.1603765280,0.1592366653,0.1573095128,0.1545630312,0.1509527824,0.1463980403,0.1407651205,0.1338356592,0.1252304797,0.1141367250,0.0982858891,0.0533196070,,,,,,,,,0.0533196070
165600,1.20000000,0.1607260208,0.1603371433,0.1591977486,0.1572713825,0.1545260109,0.1509172022,0.1463642461,0.1407334870,0.1338066096,0.1252045247,0.1141145714,0.0982688052,0.0533168345,,,,,,,,,0.0533168345
165660,1.20000000,0.1606865104,0.1602977930,0.1591588657,0.1572332852,0.1544890225,0.1508816525,0.1463304808,0.1407018802,0.1337775842,0.1251785909,0.1140924356,0.0982517346,0.0533140656,,,,,,,,,0.0533140656
165720,1.20000000,0.1606470344,0.1602584768,0.1591200166,0.1571952208,0.1544520660,0.1508461333,0.1462967441,0.1406702999,0.1337485829,0.1251526783,0.1140703175,0.0982346774,0.0533113003,,,,,,,,,0.0533113003
165780,1.20000000,0.1606075927,0.1602191948,0.1590812012,0.1571571894,0.1544151412,0.1508106444,0.1462630360,0.1406387463,0.1337196057,0.1251267870,0.1140482172,0.0982176334,0.0533085386,,,,,,,,,0.0533085386
