time_s,time_h,oven_temperature_c,oven_moisture_kg_kg
133980,37.216667,49.80929407,0.0500538917
134040,37.233333,50.01598569,0.0497327117
134100,37.250000,49.96304416,0.0500301076
134160,37.266667,49.72104063,0.0501306555
134220,37.283333,50.30804840,0.0497502480
134280,37.300000,50.20720622,0.0499744691
134340,37.316667,50.04526482,0.0496320729
134400,37.333333,49.85053263,0.0499792210
134460,37.350000,50.22683548,0.0502251625
134520,37.366667,50.08997376,0.0502099666
134580,37.383333,50.24798045,0.0501295738
134640,37.400000,50.36239570,0.0501839622
134700,37.416667,50.24908408,0.0497035132
134760,37.433333,50.20103899,0.0499931955
134820,37.450000,50.03176603,0.0496678359
134880,37.466667,49.81468455,0.0500645451
134940,37.483333,49.91890524,0.0498481111
135000,37.500000,50.28342161,0.0499361599
135060,37.516667,50.01429587,0.0500325050
135120,37.533333,49.90342925,0.0500282784
135180,37.550000,49.87931916,0.0500573537
135240,37.566667,50.23082701,0.0497034495
135300,37.583333,49.96627680,0.0498951684
135360,37.600000,50.32385575,0.0500040088
135420,37.616667,49.99673730,0.0500963720
135480,37.633333,50.32058431,0.0500809135
135540,37.650000,49.71627646,0.0498718621
135600,37.666667,50.02014282,0.0500763281
135660,37.683333,49.92639911,0.0499644405
135720,37.700000,49.93446685,0.0502969069
135780,37.716667,49.63918919,0.0498971305
135840,37.733333,50.15455582,0.0499598790
135900,37.750000,50.24311096,0.0499715164
135960,37.766667,50.29113539,0.0502469500
136020,37.783333,49.93597718,0.0499208935
136080,37.800000,50.07234674,0.0497235999
136140,37.816667,49.86689558,0.0498137868
136200,37.833333,49.92092952,0.0501725464
136260,37.850000,50.06343733,0.0502515644
136320,37.866667,50.18135910,0.0495487095
136380,37.883333,50.01556045,0.0498660966
136440,37.900000,49.99041117,0.0500112749
136500,37.916667,50.22513324,0.0498903578
136560,37.933333,50.34041629,0.0495363313
136620,37.950000,50.18327735,0.0498105167
136680,37.966667,49.90417190,0.0498023181
136740,37.983333,49.97922401,0.0498845268
136800,38.000000,50.04326843,0.0500340547
136860,38.016667,49.87426403,0.0501462356
136920,38.033333,50.11435058,0.0500790887
136980,38.050000,49.93814725,0.0500394295
137040,38.066667,49.69216076,0.0498162846
137100,38.083333,49.91761117,0.0501803681
137160,38.100000,49.97083130,0.0501419854
137220,38.116667,50.07134292,0.0501544730
137280,38.133333,49.84713352,0.0501747851
137340,38.150000,50.07948540,0.0497907282
137400,38.166667,50.05709523,0.0499923011
137460,38.183333,49.85257185,0.0498955305
137520,38.200000,49.68027116,0.0499984420
137580,38.216667,50.06299300,0.0497257894
137640,38.233333,49.98529795,0.0500508552
137700,38.250000,50.11603155,0.0501197525
137760,38.266667,49.89855088,0.0498845264
137820,38.283333,49.93670718,0.0498127371
137880,38.300000,50.06248394,0.0496912200
137940,38.316667,50.06185378,0.0501338858
138000,38.333333,49.87693948,0.0498472526
138060,38.350000,49.57813327,0.0499845128
138120,38.366667,50.04648151,0.0499964173
138180,38.383333,49.46309792,0.0500275380
138240,38.400000,49.94693054,0.0500536523
138300,38.416667,50.18760499,0.0501300691
138360,38.433333,49.90223257,0.0497608043
138420,38.450000,50.09208613,0.0502526130
138480,38.466667,49.67467326,0.0502667929
138540,38.483333,50.36570263,0.0500923981
138600,38.500000,50.04145038,0.0499316105
138660,38.516667,50.06880258,0.0498456613
138720,38.533333,50.04295437,0.0498565509
138780,38.550000,49.71528291,0.0499375095
138840,38.566667,49.80569263,0.0498846622
138900,38.583333,50.31740746,0.0498497171
138960,38.600000,50.16134779,0.0498811285
139020,38.616667,50.09175745,0.0499788163
139080,38.633333,49.87254596,0.0499958209
139140,38.650000,49.98620544,0.0500806928
139200,38.666667,49.84529264,0.0501719662
139260,38.683333,50.02783739,0.0500906553
139320,38.700000,49.83739567,0.0499014069
139380,38.716667,50.27787581,0.0501561069
139440,38.733333,50.00570101,0.0500341874
139500,38.750000,50.13436326,0.0496517252
139560,38.766667,50.23383779,0.0495682654
139620,38.783333,49.93523282,0.0500954584
139680,38.800000,49.85300622,0.0502754286
139740,38.816667,49.91933627,0.0501965361
139800,38.833333,50.25863994,0.0497854227
139860,38.850000,50.02325290,0.0500146306
139920,38.866667,50.13584817,0.0499548163
139980,38.883333,50.01720658,0.0498534869
140040,38.900000,49.77295946,0.0504848303
140100,38.916667,50.15909335,0.0497437666
140160,38.933333,49.99898419,0.0498889725
140220,38.950000,49.99789459,0.0495729564
140280,38.966667,49.76204100,0.0498387034
140340,38.983333,49.88627826,0.0497975618
140400,39.000000,50.14040438,0.0502512441
140460,39.016667,49.95837716,0.0497242729
140520,39.033333,49.96107119,0.0502211979
140580,39.050000,50.01491604,0.0501088137
140640,39.066667,49.84180534,0.0498731875
140700,39.083333,49.95034563,0.0499630612
140760,39.100000,49.90878154,0.0498742200
140820,39.116667,50.17898615,0.0498278985
140880,39.133333,50.00817392,0.0497143160
140940,39.150000,49.97922374,0.0498827788
141000,39.166667,50.18205489,0.0498628287
141060,39.183333,50.34428762,0.0498031977
141120,39.200000,50.05578669,0.0497598325
141180,39.216667,50.38116773,0.0499607098
141240,39.233333,50.13851924,0.0503125201
141300,39.250000,49.98730046,0.0499608820
141360,39.266667,50.23565953,0.0501130211
141420,39.283333,50.17378790,0.0499515547
141480,39.300000,50.15634848,0.0499377739
141540,39.316667,49.93531601,0.0499187420
141600,39.333333,50.04756532,0.0500189411
141660,39.350000,49.92357124,0.0501699335
141720,39.366667,49.89987467,0.0497312758
141780,39.383333,49.79202071,0.0498068495
141840,39.400000,49.99300262,0.0501369492
141900,39.416667,50.01983538,0.0502715648
141960,39.433333,50.01231099,0.0500644538
142020,39.450000,49.93851040,0.0498105739
142080,39.466667,49.98431612,0.0499646584
142140,39.483333,50.20893405,0.0502387205
142200,39.500000,49.60727895,0.0501476825
142260,39.516667,50.25948741,0.0500747317
142320,39.533333,49.75775203,0.0498869168
142380,39.550000,49.90506384,0.0500094275
142440,39.566667,49.90455886,0.0500963388
142500,39.583333,50.22677980,0.0499483892
142560,39.600000,50.41865952,0.0501898300
142620,39.616667,49.47218801,0.0498701498
142680,39.633333,49.99471249,0.0498224333
142740,39.650000,49.88673433,0.0500342163
142800,39.666667,49.91984298,0.0498511784
142860,39.683333,49.77207489,0.0498985630
142920,39.700000,49.58825119,0.0502561866
142980,39.716667,50.01579901,0.0497997384
143040,39.733333,49.89255500,0.0501138821
143100,39.750000,49.84026687,0.0501139158
143160,39.766667,50.00531986,0.0495633657
143220,39.783333,50.15215779,0.0502043413
143280,39.800000,50.08683580,0.0499778234
143340,39.816667,49.98011213,0.0499969559
143400,39.833333,50.13825299,0.0496084441
143460,39.850000,50.01495679,0.0496698306
143520,39.866667,50.08505253,0.0499645650
143580,39.883333,49.74378018,0.0502021201
143640,39.900000,50.26774368,0.0497855416
143700,39.916667,49.86829785,0.0502934485
143760,39.933333,50.16559627,0.0501226953
143820,39.950000,49.91396643,0.0501550029
143880,39.966667,50.51596026,0.0500912438
143940,39.983333,50.04113179,0.0501006989
144000,40.000000,49.83575213,0.0499696002
144060,40.016667,50.02294217,0.0499927560
144120,40.033333,49.97689978,0.0500469909
144180,40.050000,49.74772216,0.0501559885
144240,40.066667,49.72633356,0.0506036222
144300,40.083333,49.89532285,0.0496870155
144360,40.100000,50.00556909,0.0501806620
144420,40.116667,50.03722471,0.0502579661
144480,40.133333,49.97297185,0.0500862449
144540,40.150000,50.17874451,0.0497960042
144600,40.166667,49.99004639,0.0503422453
144660,40.183333,50.00023237,0.0499583234
144720,40.200000,49.95366373,0.0502793236
144780,40.216667,50.11332590,0.0499642484
144840,40.233333,49.83711376,0.0499229868
144900,40.250000,50.02616646,0.0496932860
144960,40.266667,49.88826989,0.0497742772
145020,40.283333,49.51961316,0.0504163127
145080,40.300000,50.13845959,0.0499254328
145140,40.316667,49.73908654,0.0499102472
145200,40.333333,49.98134128,0.0500554068
145260,40.350000,49.97839005,0.0501045082
145320,40.366667,49.89228384,0.0500721620
145380,40.383333,50.07653906,0.0498911657
145440,40.400000,49.93488966,0.0499003511
145500,40.416667,49.74596598,0.0499627276
145560,40.433333,49.69241422,0.0499387216
145620,40.450000,50.17106050,0.0500882175
145680,40.466667,50.04214834,0.0498181385
145740,40.483333,50.07700213,0.0496769660
145800,40.500000,49.98597433,0.0495366558
145860,40.516667,50.03950362,0.0498522358
145920,40.533333,49.88459967,0.0502540503
145980,40.550000,50.69470570,0.0495895035
146040,40.566667,50.05096231,0.0500897435
146100,40.583333,49.95114637,0.0500148810
146160,40.600000,50.00088379,0.0499877279
146220,40.616667,50.17875636,0.0502304046
146280,40.633333,50.06589515,0.0501218576
146340,40.650000,49.93066029,0.0500769377
146400,40.666667,50.20892312,0.0502057851
146460,40.683333,50.12598456,0.0499162710
146520,40.700000,50.19817225,0.0500753496
146580,40.716667,49.87669834,0.0500991218
146640,40.733333,49.75054374,0.0499830483
146700,40.750000,49.75761735,0.0499666357
146760,40.766667,49.84260214,0.0498891034
146820,40.783333,49.93346109,0.0496342779
146880,40.800000,49.70796323,0.0499812323
146940,40.816667,49.95414020,0.0500550429
147000,40.833333,50.00823921,0.0498019093
147060,40.850000,50.00649769,0.0501496071
147120,40.866667,50.13902055,0.0499119324
147180,40.883333,50.16415652,0.0497297521
147240,40.900000,49.70759791,0.0495711454
147300,40.916667,49.98788254,0.0500979117
147360,40.933333,50.19297614,0.0498608875
147420,40.950000,49.78421125,0.0501739551
147480,40.966667,49.93471534,0.0500335701
147540,40.983333,49.85573110,0.0498610578
147600,41.000000,50.06583253,0.0498354665
147660,41.016667,49.62725485,0.0498399781
147720,41.033333,49.83972375,0.0497260638
147780,41.050000,50.08205040,0.0500288181
147840,41.066667,49.99565628,0.0500335796
147900,41.083333,50.17046227,0.0497722767
147960,41.100000,49.90981656,0.0500325845
148020,41.116667,50.15453944,0.0498504022
148080,41.133333,50.08401342,0.0499501165
148140,41.150000,50.19812820,0.0500669426
148200,41.166667,49.99325018,0.0501058603
148260,41.183333,49.90156135,0.0501051946
148320,41.200000,49.96846849,0.0500159192
148380,41.216667,50.04461994,0.0499874586
148440,41.233333,50.14666209,0.0497850880
148500,41.250000,50.23480843,0.0500368029
148560,41.266667,50.07106411,0.0499689582
148620,41.283333,49.99730846,0.0500001001
148680,41.300000,49.64422958,0.0498774369
148740,41.316667,50.27311679,0.0500893210
148800,41.333333,50.36515851,0.0502336058
148860,41.350000,50.08028134,0.0499561839
148920,41.366667,50.24233736,0.0497653821
148980,41.383333,50.07394906,0.0499091656
149040,41.400000,50.11207670,0.0502010703
149100,41.416667,49.82933377,0.0500852029
149160,41.433333,49.99779840,0.0501340603
149220,41.450000,49.85046763,0.0498643400
149280,41.466667,49.93189591,0.0497865764
149340,41.483333,50.15321827,0.0496323785
149400,41.500000,49.81817040,0.0498133032
149460,41.516667,49.84291508,0.0502917718
149520,41.533333,50.09869273,0.0498792396
149580,41.550000,49.73755981,0.0499507957
149640,41.566667,49.87523796,0.0502014152
149700,41.583333,50.14961428,0.0501483565
149760,41.600000,49.92655503,0.0500404696
149820,41.616667,50.03786746,0.0500448994
149880,41.633333,49.90031251,0.0501002242
149940,41.650000,50.15249982,0.0500174246
150000,41.666667,50.16189763,0.0500464678
150060,41.683333,50.09786180,0.0501144171
150120,41.700000,50.11469423,0.0499812818
150180,41.716667,50.00118565,0.0499886881
150240,41.733333,49.94599978,0.0502531667
150300,41.750000,49.71105051,0.0498913501
150360,41.766667,49.84350627,0.0502181584
150420,41.783333,50.03564572,0.0501357181
150480,41.800000,50.10747255,0.0499796565
150540,41.816667,50.04639339,0.0496817659
150600,41.833333,50.08872844,0.0500961399
150660,41.850000,50.12392710,0.0499319924
150720,41.866667,49.90908529,0.0497734167
150780,41.883333,49.78189669,0.0497657738
150840,41.900000,50.15194191,0.0499266277
150900,41.916667,50.26151184,0.0502000034
150960,41.933333,49.99486687,0.0498184908
151020,41.950000,49.89395258,0.0498777462
151080,41.966667,49.77888582,0.0499621457
151140,41.983333,49.89490899,0.0498784306
151200,42.000000,49.54449899,0.0500475966
151260,42.016667,49.78083958,0.0501806202
151320,42.033333,50.09003161,0.0496654794
151380,42.050000,49.86072083,0.0499955373
151440,42.066667,50.01218974,0.0497283439
151500,42.083333,49.84468981,0.0498606650
151560,42.100000,50.22921592,0.0499915657
151620,42.116667,49.86971736,0.0503455510
151680,42.133333,49.81437362,0.0501608875
151740,42.150000,49.64425911,0.0502220377
151800,42.166667,50.14513319,0.0498777763
151860,42.183333,50.19514365,0.0496136053
151920,42.200000,49.94877720,0.0499003917
151980,42.216667,49.99524657,0.0495256203
152040,42.233333,50.08748279,0.0499405072
152100,42.250000,49.86355808,0.0502037527
152160,42.266667,49.96589141,0.0501819612
152220,42.283333,50.26322039,0.0498025901
152280,42.300000,50.12430177,0.0498983794
152340,42.316667,49.83424336,0.0499885443
152400,42.333333,50.01922966,0.0498659724
152460,42.350000,49.73032396,0.0502355462
152520,42.366667,50.04246447,0.0495376872
152580,42.383333,50.03000854,0.0498003800
152640,42.400000,49.69367009,0.0503285130
152700,42.416667,49.83466110,0.0500870293
152760,42.433333,50.12419736,0.0499235224
152820,42.450000,50.09957793,0.0500018557
152880,42.466667,49.83711253,0.0498942465
152940,42.483333,50.02604413,0.0501843161
153000,42.500000,50.04069164,0.0497821740
153060,42.516667,49.80850357,0.0505499993
153120,42.533333,50.34677555,0.0501296330
153180,42.550000,49.83403236,0.0500709289
153240,42.566667,49.90315551,0.0497814415
153300,42.583333,49.99715788,0.0498315455
153360,42.600000,50.21524229,0.0500618758
153420,42.616667,50.33062917,0.0500413937
153480,42.633333,50.15389940,0.0496645891
153540,42.650000,50.11864602,0.0498582191
153600,42.666667,49.79974498,0.0502093202
153660,42.683333,49.99200633,0.0500535129
153720,42.700000,50.04453187,0.0501466103
153780,42.716667,49.92559357,0.0501493244
153840,42.733333,49.84819488,0.0505468199
153900,42.750000,50.25282190,0.0498951777
153960,42.766667,50.15170696,0.0502635959
154020,42.783333,50.19303587,0.0496528767
154080,42.800000,50.15535062,0.0502389645
154140,42.816667,50.03391721,0.0500341314
154200,42.833333,50.00755043,0.0500693475
154260,42.850000,49.97973157,0.0499459356
154320,42.866667,49.96308577,0.0497396857
154380,42.883333,50.14500549,0.0502079961
154440,42.900000,50.36623964,0.0502263549
154500,42.916667,50.17434546,0.0501287411
154560,42.933333,50.14152007,0.0500138379
154620,42.950000,50.08095876,0.0498317198
154680,42.966667,49.91435415,0.0497990169
154740,42.983333,50.06784409,0.0501306065
154800,43.000000,50.11622044,0.0502782567
154860,43.016667,50.31626252,0.0499065843
154920,43.033333,49.78195943,0.0500810704
154980,43.050000,50.04847953,0.0500000043
155040,43.066667,50.09952782,0.0502622801
155100,43.083333,50.21654844,0.0500621957
155160,43.100000,50.10373536,0.0503108890
155220,43.116667,49.94735105,0.0497005969
155280,43.133333,50.01991009,0.0499833455
155340,43.150000,50.31669779,0.0498447376
155400,43.166667,49.96438447,0.0498577144
155460,43.183333,49.86268743,0.0500128723
155520,43.200000,50.30881757,0.0499409632
155580,43.216667,50.39559149,0.0500471834
155640,43.233333,50.34468025,0.0496603794
155700,43.250000,49.85041225,0.0500051449
155760,43.266667,50.11367476,0.0497726515
155820,43.283333,50.27464003,0.0499576825
155880,43.300000,49.94767369,0.0498404610
155940,43.316667,50.20476128,0.0500574636
156000,43.333333,50.12578413,0.0500458888
156060,43.350000,49.85364534,0.0499542707
156120,43.366667,49.99426041,0.0498299030
156180,43.383333,49.80027654,0.0498209846
156240,43.400000,49.94827438,0.0497453304
156300,43.416667,50.31911585,0.0501874734
156360,43.433333,49.91488741,0.0496797681
156420,43.450000,49.92118897,0.0499256836
156480,43.466667,50.08497746,0.0499919709
156540,43.483333,50.08397095,0.0499182855
156600,43.500000,50.02484158,0.0501366915
156660,43.516667,49.72525161,0.0499859585
156720,43.533333,50.24102477,0.0497683937
156780,43.550000,50.18574425,0.0499346605
156840,43.566667,50.29257667,0.0500645471
156900,43.583333,49.97379888,0.0498916815
156960,43.600000,49.97759456,0.0500530386
157020,43.616667,49.81293268,0.0501972570
157080,43.633333,50.18160040,0.0498890993
157140,43.650000,50.07349345,0.0499382605
157200,43.666667,49.81081168,0.0501551244
157260,43.683333,49.75510231,0.0502001878
157320,43.700000,49.97745839,0.0501140284
157380,43.716667,49.97156952,0.0501852024
157440,43.733333,50.09626280,0.0499359045
157500,43.750000,49.85020053,0.0502583389
157560,43.766667,50.07615963,0.0499406468
157620,43.783333,50.21211335,0.0496785635
157680,43.800000,50.04499655,0.0499447705
157740,43.816667,50.13649729,0.0496732968
157800,43.833333,49.82402040,0.0501083321
157860,43.850000,49.98790578,0.0501496146
157920,43.866667,50.36577323,0.0501576924
157980,43.883333,49.96706116,0.0501215271
158040,43.900000,50.22587035,0.0497396088
158100,43.916667,50.25968157,0.0496747268
158160,43.933333,50.07210962,0.0502177640
158220,43.950000,49.78280222,0.0499838929
158280,43.966667,50.07319577,0.0501612911
158340,43.983333,50.06641994,0.0500179424
158400,44.000000,49.91668253,0.0497458315
158460,44.016667,49.70597913,0.0500674182
158520,44.033333,50.07824817,0.0502888254
158580,44.050000,50.02471444,0.0499061260
158640,44.066667,49.85664712,0.0502607303
158700,44.083333,50.24691043,0.0498302641
158760,44.100000,50.03913536,0.0500294760
158820,44.116667,50.05976325,0.0497960031
158880,44.133333,50.36494614,0.0501541167
158940,44.150000,50.11597940,0.0500668856
159000,44.166667,49.89247875,0.0500318070
159060,44.183333,50.26382195,0.0502642961
159120,44.200000,49.94773243,0.0498450153
159180,44.216667,49.95524011,0.0503899631
159240,44.233333,50.05499133,0.0498538973
159300,44.250000,50.19400588,0.0498280897
159360,44.266667,50.01535730,0.0498030982
159420,44.283333,49.74891007,0.0502730819
159480,44.300000,50.00871209,0.0500505943
159540,44.316667,49.97646050,0.0497580049
159600,44.333333,50.29446974,0.0502385937
159660,44.350000,49.74816688,0.0499313868
159720,44.366667,50.04503480,0.0499073893
159780,44.383333,49.85911380,0.0500690148
159840,44.400000,49.80598633,0.0501660440
159900,44.416667,50.12771573,0.0498500548
159960,44.433333,49.93807045,0.0501706099
160020,44.450000,49.98847129,0.0498954155
160080,44.466667,50.02343844,0.0497629645
160140,44.483333,50.12676007,0.0501120060
160200,44.500000,50.13010895,0.0501473583
160260,44.516667,49.94779826,0.0499514468
160320,44.533333,50.03660401,0.0499942756
160380,44.550000,50.32864762,0.0498673007
160440,44.566667,50.08627042,0.0502396373
160500,44.583333,50.18646950,0.0500149140
160560,44.600000,50.05780422,0.0499832108
160620,44.616667,50.21774376,0.0503633658
160680,44.633333,49.94807590,0.0497702401
160740,44.650000,49.97777281,0.0497937415
160800,44.666667,49.52959657,0.0498288723
160860,44.683333,50.00827371,0.0499439398
160920,44.700000,49.82870554,0.0499306627
160980,44.716667,49.89420418,0.0499999657
161040,44.733333,49.96880539,0.0498005945
161100,44.750000,49.86253188,0.0501093144
161160,44.766667,49.91376979,0.0497492620
161220,44.783333,49.96901651,0.0500125648
161280,44.800000,50.28987455,0.0499711968
161340,44.816667,49.95885963,0.0498901594
161400,44.833333,50.24171592,0.0501115759
161460,44.850000,49.96928139,0.0499871321
161520,44.866667,50.04789769,0.0502612634
161580,44.883333,50.02595347,0.0498812508
161640,44.900000,49.77793695,0.0498820864
161700,44.916667,50.04284384,0.0502240475
161760,44.933333,49.96535506,0.0497902767
161820,44.950000,50.23950498,0.0496884022
161880,44.966667,50.25028963,0.0500897271
161940,44.983333,49.66890127,0.0498785888
162000,45.000000,49.89308342,0.0499884816
162060,45.016667,49.79385274,0.0503422387
162120,45.033333,49.81772560,0.0500043167
162180,45.050000,50.06169151,0.0499137053
162240,45.066667,49.84517758,0.0497995540
162300,45.083333,49.80007170,0.0499017144
162360,45.100000,50.03488712,0.0502155760
162420,45.116667,50.01900717,0.0498318977
162480,45.133333,50.06168462,0.0500314292
162540,45.150000,49.85991478,0.0498815104
162600,45.166667,50.09633154,0.0497087862
162660,45.183333,49.84052794,0.0499769290
162720,45.200000,49.84036772,0.0503453440
162780,45.216667,50.42208301,0.0501396884
162840,45.233333,49.86068036,0.0499632897
162900,45.250000,49.78546346,0.0499798238
162960,45.266667,49.72185545,0.0502427218
163020,45.283333,50.00376587,0.0499702213
163080,45.300000,49.93038986,0.0499111593
163140,45.316667,50.08740034,0.0497960387
163200,45.333333,49.71299863,0.0500553923
163260,45.350000,49.86586219,0.0499629851
163320,45.366667,49.57415149,0.0500752327
163380,45.383333,49.59103815,0.0496309270
163440,45.400000,50.08245107,0.0500775686
163500,45.416667,49.95942879,0.0501706750
163560,45.433333,49.93363230,0.0498377973
163620,45.450000,50.21262439,0.0499090706
163680,45.466667,49.79118866,0.0501961190
163740,45.483333,50.11547527,0.0497546255
163800,45.500000,49.70900663,0.0499860721
163860,45.516667,49.96692434,0.0501707121
163920,45.533333,49.93120486,0.0500908137
163980,45.550000,50.09144529,0.0500867259
164040,45.566667,49.97432858,0.0498278152
164100,45.583333,50.02131190,0.0500387192
164160,45.600000,50.38795325,0.0498430435
164220,45.616667,49.96031028,0.0499748245
164280,45.633333,50.14307473,0.0500081671
164340,45.650000,49.80060345,0.0500084371
164400,45.666667,49.91063353,0.0500367925
164460,45.683333,50.00018503,0.0501339926
164520,45.700000,49.95702225,0.0501498374
164580,45.716667,49.97466721,0.0501162333
164640,45.733333,50.13981316,0.0501757535
164700,45.750000,50.08689207,0.0497960193
164760,45.766667,49.87359771,0.0501985963
164820,45.783333,49.93951533,0.0502811366
164880,45.800000,49.89162887,0.0499588579
164940,45.816667,49.76512778,0.0501030200
165000,45.833333,50.08754634,0.0501299680
165060,45.850000,49.94336518,0.0500067133
165120,45.866667,50.15919255,0.0499387601
165180,45.883333,49.94384197,0.0499942545
165240,45.900000,50.05182476,0.0499810527
165300,45.916667,49.96437269,0.0500291267
165360,45.933333,49.94135772,0.0498268669
165420,45.950000,49.69993774,0.0500852732
165480,45.966667,49.93225679,0.0499125722
165540,45.983333,49.94548275,0.0497059346
165600,46.000000,49.82205919,0.0500491141
165660,46.016667,49.93800639,0.0501321970
165720,46.033333,49.89521228,0.0500330309
165780,46.050000,49.87183344,0.0502867773
165840,46.066667,49.44245151,0.0499590786
165900,46.083333,49.88460543,0.0499382470
165960,46.100000,50.09221806,0.0497350237
166020,46.116667,49.82094259,0.0497555319
166080,46.133333,49.95735726,0.0496956251
166140,46.150000,50.08283970,0.0503659078
166200,46.166667,49.84502905,0.0500102960
166260,46.183333,50.21848040,0.0497531527
166320,46.200000,49.97386125,0.0499663506
166380,46.216667,50.11237975,0.0499709683
166440,46.233333,49.98997810,0.0498204787
166500,46.250000,50.16164336,0.0498672183
166560,46.266667,49.99513943,0.0500342030
166620,46.283333,50.09778808,0.0501177914
166680,46.300000,50.05832557,0.0502289658
166740,46.316667,50.17072513,0.0502082357
166800,46.333333,49.94487440,0.0498943338
166860,46.350000,49.93209643,0.0498717636
166920,46.366667,50.25391983,0.0499462526
166980,46.383333,49.90109194,0.0498422745
167040,46.400000,49.76303173,0.0499809599
167100,46.416667,49.95547139,0.0501007565
167160,46.433333,50.12911369,0.0499088886
167220,46.450000,50.09589812,0.0498520378
167280,46.466667,49.73726634,0.0503357111
167340,46.483333,50.17264319,0.0498544507
167400,46.500000,50.34345411,0.0499112200
167460,46.516667,49.82744338,0.0500989538
167520,46.533333,50.00880143,0.0500024325
167580,46.550000,49.79072869,0.0500506386
167640,46.566667,49.98343088,0.0498312559
167700,46.583333,50.09851430,0.0501607964
167760,46.600000,49.82678321,0.0498317222
167820,46.616667,50.04201627,0.0501702294
167880,46.633333,49.69523880,0.0500495684
167940,46.650000,49.80432799,0.0499903798
168000,46.666667,50.39123187,0.0499854978
168060,46.683333,50.18168888,0.0499859132
168120,46.700000,50.10141565,0.0500891069
168180,46.716667,50.26266183,0.0500653650
168240,46.733333,50.06376858,0.0497405980
168300,46.750000,49.74820888,0.0500170207
168360,46.766667,50.15947859,0.0498884502
168420,46.783333,50.08637184,0.0497076619
168480,46.800000,49.92898554,0.0499793962
168540,46.816667,49.81209388,0.0501038442
168600,46.833333,49.92453354,0.0503248168
168660,46.850000,49.97115548,0.0502455955
168720,46.866667,49.83562279,0.0501026628
168780,46.883333,49.84821392,0.0503061847
168840,46.900000,50.03313393,0.0499244119
168900,46.916667,49.90326043,0.0497763232
168960,46.933333,49.96846378,0.0498000173
169020,46.950000,49.90521176,0.0500011629
169080,46.966667,50.06721125,0.0500278773
169140,46.983333,50.19336220,0.0501765286
169200,47.000000,50.09663520,0.0500128122
169260,47.016667,50.40103337,0.0498939837
169320,47.033333,49.74199160,0.0500673436
169380,47.050000,50.16036557,0.0498637425
169440,47.066667,49.81953544,0.0498226250
169500,47.083333,49.96411492,0.0500407191
169560,47.100000,50.01294208,0.0496624492
169620,47.116667,49.94129094,0.0501045435
169680,47.133333,49.93011588,0.0500516186
169740,47.150000,50.00424753,0.0498146112
169800,47.166667,49.97575657,0.0501273413
169860,47.183333,49.99545697,0.0499474625
169920,47.200000,49.73797783,0.0498690683
169980,47.216667,49.70413646,0.0497503548
170040,47.233333,49.87548908,0.0503246969
170100,47.250000,50.00904330,0.0498749157
170160,47.266667,49.93966710,0.0499240261
170220,47.283333,50.06999316,0.0499938703
170280,47.300000,50.07931023,0.0498310309
170340,47.316667,50.13237963,0.0499069398
170400,47.333333,49.79595510,0.0499147414
170460,47.350000,49.88920366,0.0498080251
170520,47.366667,49.84419290,0.0500966905
170580,47.383333,49.77349989,0.0499425588
170640,47.400000,49.83848274,0.0501041473
170700,47.416667,50.29043220,0.0501405841
170760,47.433333,49.79974962,0.0497146286
170820,47.450000,49.88153952,0.0502076577
170880,47.466667,49.74497094,0.0499596094
170940,47.483333,50.30462597,0.0500089615
171000,47.500000,49.95998002,0.0499055503
171060,47.516667,50.26436260,0.0498405476
171120,47.533333,50.20039534,0.0500447473
171180,47.550000,49.71202752,0.0498342314
171240,47.566667,49.80862589,0.0499224639
171300,47.583333,49.94284866,0.0498765536
171360,47.600000,49.78189058,0.0500482455
171420,47.616667,50.05136063,0.0498465406
171480,47.633333,50.01957044,0.0498402416
171540,47.650000,50.10902032,0.0500424096
171600,47.666667,49.97815646,0.0499004747
171660,47.683333,50.05346609,0.0499974401
171720,47.700000,49.76632854,0.0497099935
171780,47.716667,50.13007296,0.0501094442
171840,47.733333,49.93867181,0.0500712253
171900,47.750000,50.02798472,0.0499441647
171960,47.766667,49.92652809,0.0500009102
172020,47.783333,50.32945229,0.0499601225
172080,47.800000,50.05614412,0.0499944847
172140,47.816667,50.27406778,0.0496416648
172200,47.833333,49.96733144,0.0501668820
172260,47.850000,49.76512489,0.0498485972
172320,47.866667,49.89041693,0.0499552188
172380,47.883333,50.08239752,0.0502682229
172440,47.900000,49.95352298,0.0502020777
172500,47.916667,50.12144368,0.0502046631
172560,47.933333,49.74623193,0.0499398134
172620,47.950000,50.34693178,0.0499412883
172680,47.966667,50.17874316,0.0500956184
172740,47.983333,49.93178200,0.0499379403
172800,48.000000,50.21318086,0.0500513312
172860,48.016667,50.21165334,0.0498340202
172920,48.033333,50.21710137,0.0502015731
172980,48.050000,50.08889163,0.0499733639
173040,48.066667,49.81066749,0.0500941174
173100,48.083333,50.18820247,0.0498680147
173160,48.100000,50.13211039,0.0498111027
173220,48.116667,50.11315016,0.0500919102
173280,48.133333,49.95626921,0.0501784892
173340,48.150000,50.08601795,0.0499697156
173400,48.166667,49.91347108,0.0504160239
173460,48.183333,50.15637391,0.0498937859
173520,48.200000,49.91119244,0.0497105942
173580,48.216667,49.98183036,0.0501002286
173640,48.233333,49.70869349,0.0499932896
173700,48.250000,49.99330653,0.0499416228
173760,48.266667,49.91196795,0.0497651152
173820,48.283333,49.90816246,0.0497560093
