scenario_id,parameter,factor,time_s,average_temperature_c,average_moisture_kg_kg,center_temperature_c,surface_temperature_c,center_moisture_kg_kg,surface_moisture_kg_kg
lambda_1.2,lambda,1.2,5280,46.47122048,1.881151033,45.90332363,47.00709155,2.396020021,1.357123174
lambda_1.2,lambda,1.2,5340,46.58021869,1.874873507,46.02854648,47.11027002,2.389618017,1.353167934
lambda_1.2,lambda,1.2,5400,46.68558508,1.868615268,46.15060699,47.18997138,2.383131769,1.349201862
lambda_1.2,lambda,1.2,5460,46.79125031,1.86237646,46.2691946,47.30036578,2.376565671,1.34527257
lambda_1.2,lambda,1.2,5520,46.89664313,1.856157546,46.38440268,47.39004504,2.369924072,1.341371235
lambda_1.2,lambda,1.2,5580,46.99504973,1.849957243,46.49685044,47.46919211,2.363211212,1.337425103
lambda_1.2,lambda,1.2,5640,47.08905424,1.843776033,46.60710911,47.54395716,2.356431041,1.333481695
lambda_1.2,lambda,1.2,5700,47.18397125,1.837614038,46.71456727,47.6384593,2.349587476,1.32955635
lambda_1.2,lambda,1.2,5760,47.27619001,1.831471315,46.81875872,47.71141094,2.342684553,1.325647876
lambda_1.2,lambda,1.2,5820,47.35901401,1.825347795,46.92017793,47.76471004,2.335726238,1.321680444
lambda_1.2,lambda,1.2,5880,47.43729035,1.819243977,47.0189462,47.82491598,2.328716273,1.317718053
lambda_1.2,lambda,1.2,5940,47.52521607,1.813159399,47.11398016,47.93857941,2.321658495,1.313822418
lambda_1.2,lambda,1.2,6000,47.61869578,1.807093656,47.2050101,48.03543106,2.314556932,1.310003075
lambda_1.2,lambda,1.2,6060,47.70488839,1.801047365,47.29431169,48.10468893,2.307415218,1.306150046
lambda_1.2,lambda,1.2,6120,47.7801063,1.795019597,47.38386891,48.14535007,2.300236119,1.302231795
lambda_1.2,lambda,1.2,6180,47.85789338,1.789010902,47.47284858,48.23473772,2.293022143,1.298350426
lambda_1.2,lambda,1.2,6240,47.9387202,1.783021197,47.55923796,48.30750218,2.285776215,1.294508232
lambda_1.2,lambda,1.2,6300,48.01348265,1.777050484,47.64318646,48.36761454,2.278501526,1.290644065
lambda_1.2,lambda,1.2,6360,48.08167277,1.771098006,47.72572636,48.41100471,2.271200874,1.2867351
lambda_1.2,lambda,1.2,6420,48.14268061,1.765164224,47.80637952,48.44675115,2.263876894,1.282802071
lambda_1.2,lambda,1.2,6480,48.1980736,1.759249441,47.88399342,48.47751679,2.25653241,1.278837247
lambda_1.2,lambda,1.2,6540,48.26116411,1.753353867,47.95744069,48.562878,2.249170542,1.274948508
lambda_1.2,lambda,1.2,6600,48.32527451,1.747477114,48.02644012,48.61198323,2.241794575,1.27107386
lambda_1.2,lambda,1.2,6660,48.3783293,1.741619296,48.09294671,48.63870004,2.234407448,1.267149048
lambda_1.2,lambda,1.2,6720,48.42870952,1.735781012,48.15813845,48.67845464,2.227011382,1.263219033
lambda_1.2,lambda,1.2,6780,48.48278217,1.729961592,48.22074855,48.73717117,2.219608604,1.259321318
lambda_1.2,lambda,1.2,6840,48.53269963,1.724161014,48.2803121,48.76558972,2.212201602,1.255411643
lambda_1.2,lambda,1.2,6900,48.58558696,1.718379746,48.33778854,48.83597648,2.204792659,1.251537621
lambda_1.2,lambda,1.2,6960,48.6430618,1.712617411,48.39342449,48.89409059,2.197383753,1.247705671
lambda_1.2,lambda,1.2,7020,48.69621981,1.70687338,48.44811293,48.9395674,2.18997668,1.243850457
lambda_1.2,lambda,1.2,7080,48.74309835,1.701147865,48.50300544,48.96535039,2.182572746,1.239970066
lambda_1.2,lambda,1.2,7140,48.78796306,1.695441673,48.55759858,49.00594687,2.175173103,1.236095075
lambda_1.2,lambda,1.2,7200,48.8332198,1.689753634,48.61061263,49.04422869,2.16777915,1.232214631
lambda_1.2,lambda,1.2,7260,48.87728768,1.684083454,48.66156827,49.08393948,2.160392539,1.228339163
lambda_1.2,lambda,1.2,7320,48.91292379,1.67843202,48.71079231,49.086844,2.153014838,1.224425657
lambda_1.2,lambda,1.2,7380,48.94580213,1.672800204,48.75833395,49.11689062,2.145647478,1.220517775
lambda_1.2,lambda,1.2,7440,48.97688303,1.667187616,48.80309217,49.12715249,2.138291988,1.216602547
lambda_1.2,lambda,1.2,7500,49.00903275,1.661594133,48.84463844,49.16761513,2.130950147,1.212709184
lambda_1.2,lambda,1.2,7560,49.04331971,1.65601966,48.88325641,49.19619654,2.123623639,1.208836356
lambda_1.2,lambda,1.2,7620,49.07172813,1.65046345,48.9198404,49.20886462,2.116313939,1.204928537
lambda_1.2,lambda,1.2,7680,49.09673018,1.644926415,48.95527156,49.22251411,2.109022117,1.201022624
lambda_1.2,lambda,1.2,7740,49.12745957,1.639408662,48.98900824,49.26963031,2.101749165,1.197157016
lambda_1.2,lambda,1.2,7800,49.15686754,1.633908796,49.02070572,49.28430277,2.094496211,1.19328121
lambda_1.2,lambda,1.2,7860,49.19053491,1.628427178,49.0515399,49.3438678,2.0872642,1.189443984
lambda_1.2,lambda,1.2,7920,49.22679539,1.622963972,49.08207747,49.37435659,2.080053699,1.185634782
lambda_1.2,lambda,1.2,7980,49.25381148,1.617519033,49.11323392,49.38258345,2.072865088,1.181777334
lambda_1.2,lambda,1.2,8040,49.28077385,1.612092527,49.1453689,49.41123902,2.065698413,1.177928849
lambda_1.2,lambda,1.2,8100,49.3019292,1.606685487,49.17688173,49.40398358,2.058553945,1.174074335
lambda_1.2,lambda,1.2,8160,49.32895183,1.601297367,49.20706321,49.46053038,2.051432313,1.170248249
lambda_1.2,lambda,1.2,8220,49.35939479,1.595926891,49.23527806,49.48104157,2.044334275,1.166450285
lambda_1.2,lambda,1.2,8280,49.38666819,1.590575141,49.26273417,49.51336998,2.037260541,1.162652565
lambda_1.2,lambda,1.2,8340,49.4067457,1.585241915,49.29054291,49.50070537,2.030211299,1.15881822
lambda_1.2,lambda,1.2,8400,49.42371978,1.579927531,49.31822993,49.5193803,2.02318668,1.154980841
lambda_1.2,lambda,1.2,8460,49.4454881,1.574631774,49.34429625,49.54235884,2.016187069,1.151175793
lambda_1.2,lambda,1.2,8520,49.47257256,1.569353749,49.3681826,49.58897313,2.009213224,1.147403099
lambda_1.2,lambda,1.2,8580,49.49837066,1.564093372,49.39114229,49.60382567,2.002265709,1.143633163
lambda_1.2,lambda,1.2,8640,49.51708242,1.558851842,49.41468709,49.60934198,1.995344634,1.139847575
lambda_1.2,lambda,1.2,8700,49.5313777,1.553628985,49.43873316,49.60668672,1.988449831,1.136038087
lambda_1.2,lambda,1.2,8760,49.54405204,1.548424468,49.46176023,49.61342429,1.981581418,1.132230889
lambda_1.2,lambda,1.2,8820,49.56010333,1.543237527,49.48264089,49.63519621,1.974739897,1.128433211
lambda_1.2,lambda,1.2,8880,49.57664379,1.538068702,49.50133025,49.64876466,1.967925929,1.12466649
lambda_1.2,lambda,1.2,8940,49.58556048,1.532918663,49.5188735,49.63364652,1.961139982,1.120863151
lambda_1.2,lambda,1.2,9000,49.60238741,1.527786729,49.53571537,49.68317555,1.954382242,1.117111444
lambda_1.2,lambda,1.2,9060,49.63023371,1.522673201,49.55107099,49.72941199,1.947652971,1.11344294
lambda_1.2,lambda,1.2,9120,49.64584523,1.517578034,49.56658175,49.71160025,1.940952368,1.109716566
lambda_1.2,lambda,1.2,9180,49.65764108,1.512500214,49.58429928,49.72657657,1.934279938,1.105958187
lambda_1.2,lambda,1.2,9240,49.66805846,1.507440121,49.60226768,49.71721008,1.927635189,1.102212808
lambda_1.2,lambda,1.2,9300,49.68080355,1.502398947,49.61892423,49.74629062,1.921018253,1.098497974
lambda_1.2,lambda,1.2,9360,49.69433656,1.497375325,49.63394853,49.74794737,1.914429446,1.09478286
lambda_1.2,lambda,1.2,9420,49.70771357,1.49236915,49.64807702,49.77165681,1.907869045,1.091079014
lambda_1.2,lambda,1.2,9480,49.72603544,1.487380798,49.66186084,49.79786802,1.901337062,1.087413585
lambda_1.2,lambda,1.2,9540,49.74446055,1.482409826,49.67567358,49.81951239,1.89483344,1.08375551
lambda_1.2,lambda,1.2,9600,49.75280515,1.477457045,49.69042003,49.79473265,1.888357899,1.080067334
lambda_1.2,lambda,1.2,9660,49.76473335,1.472522553,49.70591523,49.83037136,1.881910038,1.07640133
lambda_1.2,lambda,1.2,9720,49.77630179,1.467604612,49.72029541,49.81936179,1.87548976,1.072726739
lambda_1.2,lambda,1.2,9780,49.77603278,1.462704738,49.73376221,49.79550737,1.86909727,1.069019578
lambda_1.2,lambda,1.2,9840,49.78175308,1.457823482,49.74619868,49.81737122,1.862732603,1.065350071
lambda_1.2,lambda,1.2,9900,49.79101495,1.452958889,49.75598164,49.82469848,1.85639613,1.061692841
lambda_1.2,lambda,1.2,9960,49.80393001,1.448111774,49.76420542,49.85737495,1.850088299,1.058079674
lambda_1.2,lambda,1.2,10020,49.82125224,1.443281664,49.77238341,49.88224316,1.843809113,1.054485219
lambda_1.2,lambda,1.2,10080,49.82977737,1.438469066,49.78175674,49.8671557,1.837558247,1.050875841
lambda_1.2,lambda,1.2,10140,49.84126068,1.433674449,49.79285324,49.89873576,1.831335085,1.047282993
lambda_1.2,lambda,1.2,10200,49.85044956,1.428896613,49.80404744,49.88433851,1.825139202,1.04368628
lambda_1.2,lambda,1.2,10260,49.85425354,1.424135485,49.81518109,49.88584337,1.818970471,1.040058423
lambda_1.2,lambda,1.2,10320,49.85741007,1.419392006,49.82569803,49.87600352,1.812828756,1.036457802
lambda_1.2,lambda,1.2,10380,49.86732519,1.414665652,49.83464049,49.91296168,1.806714199,1.032881845
lambda_1.2,lambda,1.2,10440,49.87372498,1.409955626,49.84211617,49.89274892,1.800627023,1.029304465
lambda_1.2,lambda,1.2,10500,49.86838954,1.405263069,49.84959479,49.8664199,1.794567246,1.025676466
lambda_1.2,lambda,1.2,10560,49.86848957,1.4005885,49.85649607,49.87872351,1.788534666,1.022100314
lambda_1.2,lambda,1.2,10620,49.88176783,1.39593098,49.86087999,49.92588554,1.78252953,1.018587448
lambda_1.2,lambda,1.2,10680,49.8990197,1.391290377,49.86403189,49.95173398,1.776552184,1.015122303
lambda_1.2,lambda,1.2,10740,49.91121544,1.386666976,49.86916568,49.9579447,1.770602318,1.011635595
lambda_1.2,lambda,1.2,10800,49.92297148,1.382059288,49.87735181,49.97356646,1.764679032,1.008139925
D_0.8,D,0.8,0,28,2.55,28,28,2.55,2.55
D_0.8,D,0.8,60,28.01105913,2.538664433,28.00000011,28.05843111,2.55,2.303283941
D_0.8,D,0.8,120,28.04519339,2.527948158,28.00007686,28.17719805,2.55,2.21019683
D_0.8,D,0.8,180,28.09963753,2.517610836,28.00126785,28.31635238,2.55,2.142492245
D_0.8,D,0.8,240,28.16701956,2.507566329,28.0065413,28.45433343,2.55,2.087812823
D_0.8,D,0.8,300,28.25387622,2.497764694,28.01954357,28.6459199,2.55,2.041593065
D_0.8,D,0.8,360,28.36031162,2.488171327,28.04282076,28.8435785,2.55,2.001399951
D_0.8,D,0.8,420,28.4803817,2.478761597,28.07813533,29.05058481,2.55,1.965699202
D_0.8,D,0.8,480,28.61012367,2.469516531,28.12721521,29.24502136,2.55,1.933494637
D_0.8,D,0.8,540,28.75189142,2.460421191,28.19090475,29.4676124,2.55,1.904210633
D_0.8,D,0.8,600,28.90816631,2.451462581,28.26902106,29.70027491,2.55,1.877421385
D_0.8,D,0.8,660,29.08016375,2.442629341,28.36091725,29.96270381,2.55,1.85278806
D_0.8,D,0.8,720,29.26470299,2.433911575,28.46636951,30.21715996,2.55,1.829976692
D_0.8,D,0.8,780,29.45914986,2.42530154,28.58549591,30.48299642,2.55,1.808735833
D_0.8,D,0.8,840,29.66170871,2.416792529,28.71840958,30.73914636,2.55,1.788870643
D_0.8,D,0.8,900,29.86937615,2.408378551,28.8646629,30.99396891,2.55,1.7701823
D_0.8,D,0.8,960,30.08738425,2.400053288,29.02343296,31.27382413,2.55,1.75263583
D_0.8,D,0.8,1020,30.3118861,2.391811447,29.19349981,31.53713273,2.549999999,1.736077251
D_0.8,D,0.8,1080,30.54710865,2.383649328,29.3739396,31.84086763,2.549999998,1.720510659
D_0.8,D,0.8,1140,30.79307803,2.375561841,29.56417188,32.13633284,2.549999995,1.70583433
D_0.8,D,0.8,1200,31.04466801,2.367545333,29.76381498,32.43511102,2.549999987,1.69192107
D_0.8,D,0.8,1260,31.29931411,2.359596201,29.97300098,32.7167736,2.549999968,1.678653629
D_0.8,D,0.8,1320,31.56184009,2.351710864,30.19143043,33.0319352,2.549999929,1.666072939
D_0.8,D,0.8,1380,31.83300379,2.343886775,30.41830116,33.34222388,2.54999985,1.654166006
D_0.8,D,0.8,1440,32.1062458,2.336120732,30.65288546,33.64241413,2.549999701,1.642757541
D_0.8,D,0.8,1500,32.37683375,2.328410058,30.89505702,33.91585598,2.549999432,1.631762268
D_0.8,D,0.8,1560,32.64920055,2.320753193,31.14428858,34.21106341,2.549998965,1.621222042
D_0.8,D,0.8,1620,32.92311141,2.313147734,31.39928308,34.49009603,2.549998189,1.611107521
D_0.8,D,0.8,1680,33.19755368,2.305591901,31.65865402,34.77868297,2.549996938,1.601379437
D_0.8,D,0.8,1740,33.48063764,2.2980836,31.92157772,35.0976742,2.549994988,1.592136466
D_0.8,D,0.8,1800,33.7700608,2.290620668,32.18739847,35.41260822,2.549992032,1.583321202
D_0.8,D,0.8,1860,34.06280887,2.283201172,32.45628144,35.73006771,2.549987665,1.574864179
D_0.8,D,0.8,1920,34.35126027,2.275823885,32.72894393,36.00712373,2.549981368,1.566653813
D_0.8,D,0.8,1980,34.63526721,2.268487978,33.00567855,36.28887044,2.549972481,1.558665579
D_0.8,D,0.8,2040,34.92142005,2.261191441,33.28582471,36.5808425,2.549960186,1.550968546
D_0.8,D,0.8,2100,35.20556035,2.253932835,33.56793713,36.85597743,2.549943485,1.543500725
D_0.8,D,0.8,2160,35.48650045,2.246711559,33.85114604,37.12870867,2.549921183,1.536241158
D_0.8,D,0.8,2220,35.77036268,2.239526786,34.13495227,37.42250254,2.549891865,1.529262576
D_0.8,D,0.8,2280,36.05368337,2.232377018,34.41872717,37.69746159,2.549853887,1.522497724
D_0.8,D,0.8,2340,36.33818359,2.225260322,34.70231066,37.99297379,2.549805355,1.51594057
D_0.8,D,0.8,2400,36.62248012,2.218175695,34.98587053,38.26903136,2.549744119,1.509589981
D_0.8,D,0.8,2460,36.90684014,2.211122997,35.2694844,38.56082065,2.549667763,1.503437841
D_0.8,D,0.8,2520,37.19101809,2.204101045,35.55329764,38.83779444,2.549573599,1.497469072
D_0.8,D,0.8,2580,37.46702365,2.197109467,35.83725268,39.08556719,2.549458667,1.491583132
D_0.8,D,0.8,2640,37.7430729,2.190147593,36.12129955,39.36474744,2.549319738,1.485862652
D_0.8,D,0.8,2700,38.02104893,2.183213777,36.40468656,39.6366803,2.54915332,1.480319677
D_0.8,D,0.8,2760,38.29076009,2.176307895,36.68673801,39.87485922,2.548955676,1.474843676
D_0.8,D,0.8,2820,38.55274323,2.169430141,36.96760211,40.10841547,2.548722837,1.469430166
D_0.8,D,0.8,2880,38.81589745,2.162579267,37.24686895,40.36810774,2.548450615,1.4641638
D_0.8,D,0.8,2940,39.07350216,2.155755128,37.52348197,40.58978868,2.548134642,1.458990692
D_0.8,D,0.8,3000,39.32354688,2.14895714,37.79706751,40.81422901,2.547770395,1.453845421
D_0.8,D,0.8,3060,39.56938585,2.142185133,38.06757909,41.03023624,2.547353219,1.448802158
D_0.8,D,0.8,3120,39.81950847,2.135438417,38.3344011,41.29210739,2.546878368,1.443911358
D_0.8,D,0.8,3180,40.07193607,2.128715978,38.59716544,41.5345298,2.546341044,1.439183117
D_0.8,D,0.8,3240,40.31901857,2.122018178,38.85643434,41.76542676,2.545736417,1.434511034
D_0.8,D,0.8,3300,40.56327564,2.115344039,39.11345886,41.99474137,2.545059633,1.429915296
D_0.8,D,0.8,3360,40.8003013,2.108693012,39.36860583,42.19769018,2.544305834,1.425340707
D_0.8,D,0.8,3420,41.03161669,2.102064907,39.62167598,42.40595117,2.543470203,1.420804595
D_0.8,D,0.8,3480,41.25535411,2.095459488,39.87208388,42.58722111,2.542548011,1.416283589
D_0.8,D,0.8,3540,41.47113375,2.088876937,40.11901652,42.76899179,2.541534668,1.411776956
D_0.8,D,0.8,3600,41.69026014,2.082316373,40.3617345,42.98789628,2.540425766,1.407381489
D_0.8,D,0.8,3660,41.90850065,2.075777476,40.5994816,43.18456169,2.53921712,1.403078518
D_0.8,D,0.8,3720,42.12140307,2.069260635,40.83258988,43.37788644,2.537904785,1.398806852
D_0.8,D,0.8,3780,42.33359139,2.062765487,41.06203908,43.57885359,2.536485012,1.394616059
D_0.8,D,0.8,3840,42.54176613,2.056291291,41.28815234,43.76286536,2.534954262,1.390453155
D_0.8,D,0.8,3900,42.74326159,2.04983756,41.51115178,43.93595456,2.533309237,1.386296237
D_0.8,D,0.8,3960,42.940047,2.043404843,41.73114878,44.10746217,2.531546894,1.382173471
D_0.8,D,0.8,4020,43.12985606,2.036992681,41.94776396,44.26049723,2.529664474,1.37804336
D_0.8,D,0.8,4080,43.31008344,2.030600783,42.16052702,44.39730134,2.527659547,1.373885002
D_0.8,D,0.8,4140,43.48949289,2.024229858,42.36892321,44.56471282,2.525530031,1.369794435
D_0.8,D,0.8,4200,43.66686208,2.017879535,42.57218889,44.7142429,2.523274225,1.365747748
D_0.8,D,0.8,4260,43.84045336,2.011549179,42.77018435,44.87103914,2.520890819,1.361720224
D_0.8,D,0.8,4320,44.01787378,2.005238683,42.96349823,45.05162366,2.518378814,1.357793149
D_0.8,D,0.8,4380,44.18761765,1.998947899,43.15257921,45.17964736,2.515737483,1.353853278
D_0.8,D,0.8,4440,44.34465626,1.992676933,43.33830448,45.29479547,2.512966342,1.349846502
D_0.8,D,0.8,4500,44.4999152,1.986425889,43.52097467,45.43180006,2.510065111,1.345877209
D_0.8,D,0.8,4560,44.65449436,1.980194857,43.69947735,45.5677208,2.507033854,1.341960754
D_0.8,D,0.8,4620,44.81017532,1.973983088,43.8731864,45.72126589,2.503873054,1.338093285
D_0.8,D,0.8,4680,44.96434526,1.967790708,44.04251448,45.85805978,2.500583488,1.334276969
D_0.8,D,0.8,4740,45.11602148,1.961617942,44.20831549,46.0007426,2.497166116,1.330482421
D_0.8,D,0.8,4800,45.26452156,1.955463439,44.37138194,46.12841165,2.493622009,1.326690293
D_0.8,D,0.8,4860,45.40447212,1.949327177,44.53200391,46.23383613,2.489952377,1.322862915
D_0.8,D,0.8,4920,45.54358987,1.943209902,44.69018358,46.36685326,2.486158603,1.31907674
D_0.8,D,0.8,4980,45.67528288,1.937111897,44.84531101,46.452944,2.482242305,1.315275354
D_0.8,D,0.8,5040,45.79503867,1.931033049,44.99698619,46.53177933,2.478205385,1.311399975
D_0.8,D,0.8,5100,45.91214255,1.924973272,45.14488676,46.62478879,2.474049961,1.307540925
D_0.8,D,0.8,5160,46.03573417,1.918932222,45.28787151,46.75998637,2.469778468,1.303768615
D_0.8,D,0.8,5220,46.15919877,1.912909425,45.42549867,46.86575855,2.465393683,1.300036304
D_0.8,D,0.8,5280,46.27211277,1.906904875,45.55888904,46.94320836,2.460898485,1.296240902
D_0.8,D,0.8,5340,46.38356086,1.900919121,45.68944386,47.04682023,2.456295606,1.292478042
D_0.8,D,0.8,5400,46.49137739,1.894951718,45.817018,47.12479888,2.451587756,1.288705341
D_0.8,D,0.8,5460,46.59959659,1.889002808,45.94121049,47.23694668,2.44677783,1.284978982
D_0.8,D,0.8,5520,46.70748207,1.88307279,46.06206744,47.32617276,2.441868825,1.28128688
D_0.8,D,0.8,5580,46.8084019,1.877160391,46.17987037,47.40446666,2.436863792,1.27754572
D_0.8,D,0.8,5640,46.90497237,1.871266096,46.29523235,47.47839473,2.431765719,1.273810411
D_0.8,D,0.8,5700,47.00252052,1.865390002,46.40795886,47.5742234,2.426577589,1.270100173
D_0.8,D,0.8,5760,47.09732294,1.859532133,46.517626,47.64642413,2.421302503,1.266411182
D_0.8,D,0.8,5820,47.18276559,1.853692427,46.62436574,47.69777979,2.415943636,1.262656573
D_0.8,D,0.8,5880,47.26377296,1.847871398,46.72846212,47.75731899,2.410504105,1.258911109
D_0.8,D,0.8,5940,47.35451057,1.842068534,46.82931151,47.87534722,2.404987078,1.255248789
D_0.8,D,0.8,6000,47.45061845,1.836283343,46.92636303,47.9741804,2.3993959,1.251675998
D_0.8,D,0.8,6060,47.53932517,1.830516429,47.02073905,48.04312572,2.393733872,1.248064873
D_0.8,D,0.8,6120,47.61705673,1.824766896,47.11433071,48.08142959,2.388003853,1.244380075
D_0.8,D,0.8,6180,47.69749336,1.819035305,47.20731334,48.17364617,2.382208401,1.240742686
D_0.8,D,0.8,6240,47.78085922,1.813321499,47.2983888,48.24709356,2.376350208,1.237152804
D_0.8,D,0.8,6300,47.85812193,1.807625482,47.3870129,48.30709896,2.370432216,1.233539015
D_0.8,D,0.8,6360,47.92881976,1.801946504,47.47391256,48.34918902,2.364457265,1.229876014
D_0.8,D,0.8,6420,47.99240899,1.796285049,47.55905663,48.38352031,2.358428053,1.226187716
D_0.8,D,0.8,6480,48.05047596,1.790641421,47.64169991,48.41290176,2.352347349,1.222466169
D_0.8,D,0.8,6540,48.11635386,1.785015806,47.72086361,48.50219984,2.346218121,1.218837577
D_0.8,D,0.8,6600,48.18308666,1.779407735,47.79595595,48.55114554,2.340043524,1.215226951
D_0.8,D,0.8,6660,48.2387632,1.773817354,47.86786194,48.57637513,2.333826656,1.211559454
D_0.8,D,0.8,6720,48.29185785,1.768245267,47.93793607,48.61640553,2.327570203,1.207889518
D_0.8,D,0.8,6780,48.34866474,1.762690777,48.00574955,48.67717459,2.32127668,1.204260882
D_0.8,D,0.8,6840,48.40123001,1.75715383,48.07068574,48.7047385,2.314948746,1.200619947
D_0.8,D,0.8,6900,48.45682317,1.751634894,48.13319182,48.77866151,2.308589023,1.197023952
D_0.8,D,0.8,6960,48.51684927,1.746133524,48.19368629,48.83851013,2.302199931,1.193478521
D_0.8,D,0.8,7020,48.57246371,1.740649089,48.2526358,48.8847707,2.295783752,1.189907519
D_0.8,D,0.8,7080,48.62175532,1.735181811,48.31111278,48.90978914,2.289342467,1.186308596
D_0.8,D,0.8,7140,48.6690792,1.729732503,48.3692064,48.95145967,2.282877822,1.182718319
D_0.8,D,0.8,7200,48.71675965,1.724299973,48.4261299,48.9905051,2.276391619,1.179124501
D_0.8,D,0.8,7260,48.7632236,1.718883921,48.48122635,49.03124267,2.269885834,1.175538358
D_0.8,D,0.8,7320,48.8012114,1.713485233,48.53455691,49.03193745,2.263362459,1.171908727
D_0.8,D,0.8,7380,48.83656833,1.708104804,48.58622515,49.06305582,2.256823396,1.168288162
D_0.8,D,0.8,7440,48.87010534,1.702742211,48.63564136,49.07238733,2.250270546,1.164661022
D_0.8,D,0.8,7500,48.90478028,1.697397337,48.68214308,49.11516981,2.243705982,1.161061945
D_0.8,D,0.8,7560,48.94150132,1.692070038,48.72579558,49.14456237,2.237131783,1.157488238
D_0.8,D,0.8,7620,48.97230992,1.686759578,48.76703641,49.15690318,2.230549924,1.153875207
D_0.8,D,0.8,7680,48.99974327,1.681466877,48.80671074,49.17070376,2.223962119,1.150265758
D_0.8,D,0.8,7740,49.03291848,1.676192017,48.84476353,49.22111122,2.217369909,1.146705882
D_0.8,D,0.8,7800,49.0646191,1.670933568,48.88082963,49.23564017,2.210774878,1.143134867
D_0.8,D,0.8,7860,49.10058532,1.665691898,48.91548292,49.29959248,2.204178545,1.139610693
D_0.8,D,0.8,7920,49.13892588,1.660467113,48.94943813,49.33099122,2.197582156,1.136118732
D_0.8,D,0.8,7980,49.16796058,1.655259095,48.9832872,49.33859067,2.190986764,1.132570378
D_0.8,D,0.8,8040,49.19697583,1.650068025,49.01774153,49.36884609,2.184393151,1.129033867
D_0.8,D,0.8,8100,49.22011577,1.64489492,49.05198855,49.35978544,2.177802077,1.125489348
D_0.8,D,0.8,8160,49.2492224,1.639739244,49.0852191,49.42092515,2.171214534,1.121980763
D_0.8,D,0.8,8220,49.28152969,1.634599661,49.11688462,49.44168244,2.164631639,1.118504234
D_0.8,D,0.8,8280,49.3106437,1.629477273,49.14728931,49.47585094,2.158054553,1.115027525
D_0.8,D,0.8,8340,49.33247475,1.624371873,49.1775571,49.46078001,2.15148413,1.111507239
D_0.8,D,0.8,8400,49.35133277,1.61928382,49.20766247,49.48078667,2.144921041,1.107984355
D_0.8,D,0.8,8460,49.37493846,1.614212864,49.2367667,49.50506402,2.138366039,1.104499777
D_0.8,D,0.8,8520,49.40379641,1.609158092,49.26398139,49.55501797,2.131820142,1.101053451
D_0.8,D,0.8,8580,49.43119564,1.604119395,49.28987033,49.56983747,2.125284363,1.097608826
D_0.8,D,0.8,8640,49.45150575,1.599097999,49.31557422,49.57499811,2.118759427,1.094144461
D_0.8,D,0.8,8700,49.46742999,1.59409374,49.34160312,49.57152039,2.11224576,1.090652227
D_0.8,D,0.8,8760,49.4817937,1.589106302,49.36708552,49.57861153,2.105743838,1.087162826
D_0.8,D,0.8,8820,49.49953265,1.584134907,49.3910024,49.60202702,2.099254391,1.083685508
D_0.8,D,0.8,8880,49.51768717,1.57918008,49.41292634,49.61628317,2.092778335,1.080242752
D_0.8,D,0.8,8940,49.52819693,1.574242499,49.43337808,49.59948514,2.086316534,1.076756009
D_0.8,D,0.8,9000,49.54670469,1.569321493,49.45293248,49.65360688,2.079869643,1.073330742
D_0.8,D,0.8,9060,49.5759891,1.564417286,49.47121575,49.70296129,2.073438268,1.070000667
D_0.8,D,0.8,9120,49.59287179,1.559529839,49.48880876,49.68250242,2.06702303,1.06659961
D_0.8,D,0.8,9180,49.60607069,1.554658203,49.5075807,49.69877803,2.060624118,1.063161965
D_0.8,D,0.8,9240,49.61784313,1.549802743,49.52706347,49.68816893,2.054241475,1.059737807
D_0.8,D,0.8,9300,49.63201068,1.544964662,49.54578356,49.71993545,2.047875383,1.05634874
D_0.8,D,0.8,9360,49.64683821,1.540142558,49.56322825,49.72118269,2.041526354,1.052958017
D_0.8,D,0.8,9420,49.66152788,1.535336354,49.57954969,49.74688111,2.035194945,1.049579393
D_0.8,D,0.8,9480,49.68105337,1.530546395,49.59533153,49.77483688,2.028881555,1.046243998
D_0.8,D,0.8,9540,49.70058096,1.525772233,49.61080498,49.79770217,2.022586478,1.042915211
D_0.8,D,0.8,9600,49.70997716,1.521014696,49.62668758,49.7700947,2.016309862,1.03954775
D_0.8,D,0.8,9660,49.72309859,1.516273915,49.64321712,49.80908096,2.010051692,1.036206436
D_0.8,D,0.8,9720,49.73570259,1.511548116,49.65932195,49.79636322,2.003812052,1.032853158
D_0.8,D,0.8,9780,49.73658462,1.506838872,49.67448615,49.77058331,1.997591295,1.029458996
D_0.8,D,0.8,9840,49.74356632,1.502146732,49.68890665,49.79485965,1.99138972,1.026108857
D_0.8,D,0.8,9900,49.75397494,1.497469713,49.7013973,49.80266556,1.985207773,1.022771783
D_0.8,D,0.8,9960,49.76799945,1.492808631,49.71205547,49.83820234,1.979046072,1.019484004
D_0.8,D,0.8,10020,49.78626389,1.488162981,49.72206636,49.86464415,1.972904997,1.016216149
D_0.8,D,0.8,10080,49.79565571,1.48353329,49.73245389,49.84769675,1.966784641,1.012926552
D_0.8,D,0.8,10140,49.80808805,1.478920049,49.74406665,49.88214632,1.96068482,1.0096556
D_0.8,D,0.8,10200,49.81808808,1.474322041,49.75618011,49.86585794,1.954605324,1.006377035
D_0.8,D,0.8,10260,49.82281364,1.469739239,49.76823488,49.86770276,1.948546168,1.003060864
D_0.8,D,0.8,10320,49.82689284,1.465172582,49.78004416,49.85701623,1.942507395,0.9997735346
D_0.8,D,0.8,10380,49.83776257,1.460621544,49.79073195,49.89747158,1.936489212,0.9965147684
