time_s,time_h,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
156000,43.33333333,49.99591667,323.14591667,0.0499904167
156060,43.35000000,49.99591667,323.14591667,0.0499904167
156120,43.36666667,49.99591667,323.14591667,0.0499904167
156180,43.38333333,49.99591667,323.14591667,0.0499904167
156240,43.40000000,49.99591667,323.14591667,0.0499904167
156300,43.41666667,49.99591667,323.14591667,0.0499904167
156360,43.43333333,49.99591667,323.14591667,0.0499904167
156420,43.45000000,49.99591667,323.14591667,0.0499904167
156480,43.46666667,49.99591667,323.14591667,0.0499904167
156540,43.48333333,49.99591667,323.14591667,0.0499904167
156600,43.50000000,49.99591667,323.14591667,0.0499904167
156660,43.51666667,49.99591667,323.14591667,0.0499904167
156720,43.53333333,49.99591667,323.14591667,0.0499904167
156780,43.55000000,49.99591667,323.14591667,0.0499904167
156840,43.56666667,49.99591667,323.14591667,0.0499904167
156900,43.58333333,49.99591667,323.14591667,0.0499904167
156960,43.60000000,49.99591667,323.14591667,0.0499904167
157020,43.61666667,49.99591667,323.14591667,0.0499904167
157080,43.63333333,49.99591667,323.14591667,0.0499904167
157140,43.65000000,49.99591667,323.14591667,0.0499904167
157200,43.66666667,49.99591667,323.14591667,0.0499904167
157260,43.68333333,49.99591667,323.14591667,0.0499904167
157320,43.70000000,49.99591667,323.14591667,0.0499904167
157380,43.71666667,49.99591667,323.14591667,0.0499904167
157440,43.73333333,49.99591667,323.14591667,0.0499904167
157500,43.75000000,49.99591667,323.14591667,0.0499904167
157560,43.76666667,49.99591667,323.14591667,0.0499904167
157620,43.78333333,49.99591667,323.14591667,0.0499904167
157680,43.80000000,49.99591667,323.14591667,0.0499904167
157740,43.81666667,49.99591667,323.14591667,0.0499904167
157800,43.83333333,49.99591667,323.14591667,0.0499904167
157860,43.85000000,49.99591667,323.14591667,0.0499904167
157920,43.86666667,49.99591667,323.14591667,0.0499904167
157980,43.88333333,49.99591667,323.14591667,0.0499904167
158040,43.90000000,49.99591667,323.14591667,0.0499904167
158100,43.91666667,49.99591667,323.14591667,0.0499904167
158160,43.93333333,49.99591667,323.14591667,0.0499904167
158220,43.95000000,49.99591667,323.14591667,0.0499904167
158280,43.96666667,49.99591667,323.14591667,0.0499904167
158340,43.98333333,49.99591667,323.14591667,0.0499904167
158400,44.00000000,49.99591667,323.14591667,0.0499904167
158460,44.01666667,49.99591667,323.14591667,0.0499904167
158520,44.03333333,49.99591667,323.14591667,0.0499904167
158580,44.05000000,49.99591667,323.14591667,0.0499904167
158640,44.06666667,49.99591667,323.14591667,0.0499904167
158700,44.08333333,49.99591667,323.14591667,0.0499904167
158760,44.10000000,49.99591667,323.14591667,0.0499904167
158820,44.11666667,49.99591667,323.14591667,0.0499904167
158880,44.13333333,49.99591667,323.14591667,0.0499904167
158940,44.15000000,49.99591667,323.14591667,0.0499904167
159000,44.16666667,49.99591667,323.14591667,0.0499904167
159060,44.18333333,49.99591667,323.14591667,0.0499904167
159120,44.20000000,49.99591667,323.14591667,0.0499904167
159180,44.21666667,49.99591667,323.14591667,0.0499904167
159240,44.23333333,49.99591667,323.14591667,0.0499904167
159300,44.25000000,49.99591667,323.14591667,0.0499904167
159360,44.26666667,49.99591667,323.14591667,0.0499904167
159420,44.28333333,49.99591667,323.14591667,0.0499904167
159480,44.30000000,49.99591667,323.14591667,0.0499904167
159540,44.31666667,49.99591667,323.14591667,0.0499904167
159600,44.33333333,49.99591667,323.14591667,0.0499904167
159660,44.35000000,49.99591667,323.14591667,0.0499904167
159720,44.36666667,49.99591667,323.14591667,0.0499904167
159780,44.38333333,49.99591667,323.14591667,0.0499904167
159840,44.40000000,49.99591667,323.14591667,0.0499904167
159900,44.41666667,49.99591667,323.14591667,0.0499904167
159960,44.43333333,49.99591667,323.14591667,0.0499904167
160020,44.45000000,49.99591667,323.14591667,0.0499904167
160080,44.46666667,49.99591667,323.14591667,0.0499904167
160140,44.48333333,49.99591667,323.14591667,0.0499904167
160200,44.50000000,49.99591667,323.14591667,0.0499904167
160260,44.51666667,49.99591667,323.14591667,0.0499904167
160320,44.53333333,49.99591667,323.14591667,0.0499904167
160380,44.55000000,49.99591667,323.14591667,0.0499904167
160440,44.56666667,49.99591667,323.14591667,0.0499904167
160500,44.58333333,49.99591667,323.14591667,0.0499904167
160560,44.60000000,49.99591667,323.14591667,0.0499904167
160620,44.61666667,49.99591667,323.14591667,0.0499904167
160680,44.63333333,49.99591667,323.14591667,0.0499904167
160740,44.65000000,49.99591667,323.14591667,0.0499904167
160800,44.66666667,49.99591667,323.14591667,0.0499904167
160860,44.68333333,49.99591667,323.14591667,0.0499904167
160920,44.70000000,49.99591667,323.14591667,0.0499904167
160980,44.71666667,49.99591667,323.14591667,0.0499904167
161040,44.73333333,49.99591667,323.14591667,0.0499904167
161100,44.75000000,49.99591667,323.14591667,0.0499904167
161160,44.76666667,49.99591667,323.14591667,0.0499904167
161220,44.78333333,49.99591667,323.14591667,0.0499904167
161280,44.80000000,49.99591667,323.14591667,0.0499904167
161340,44.81666667,49.99591667,323.14591667,0.0499904167
161400,44.83333333,49.99591667,323.14591667,0.0499904167
161460,44.85000000,49.99591667,323.14591667,0.0499904167
161520,44.86666667,49.99591667,323.14591667,0.0499904167
161580,44.88333333,49.99591667,323.14591667,0.0499904167
161640,44.90000000,49.99591667,323.14591667,0.0499904167
161700,44.91666667,49.99591667,323.14591667,0.0499904167
161760,44.93333333,49.99591667,323.14591667,0.0499904167
161820,44.95000000,49.99591667,323.14591667,0.0499904167
161880,44.96666667,49.99591667,323.14591667,0.0499904167
161940,44.98333333,49.99591667,323.14591667,0.0499904167
162000,45.00000000,49.99591667,323.14591667,0.0499904167
162060,45.01666667,49.99591667,323.14591667,0.0499904167
162120,45.03333333,49.99591667,323.14591667,0.0499904167
162180,45.05000000,49.99591667,323.14591667,0.0499904167
162240,45.06666667,49.99591667,323.14591667,0.0499904167
162300,45.08333333,49.99591667,323.14591667,0.0499904167
162360,45.10000000,49.99591667,323.14591667,0.0499904167
162420,45.11666667,49.99591667,323.14591667,0.0499904167
162480,45.13333333,49.99591667,323.14591667,0.0499904167
162540,45.15000000,49.99591667,323.14591667,0.0499904167
162600,45.16666667,49.99591667,323.14591667,0.0499904167
162660,45.18333333,49.99591667,323.14591667,0.0499904167
162720,45.20000000,49.99591667,323.14591667,0.0499904167
162780,45.21666667,49.99591667,323.14591667,0.0499904167
162840,45.23333333,49.99591667,323.14591667,0.0499904167
162900,45.25000000,49.99591667,323.14591667,0.0499904167
162960,45.26666667,49.99591667,323.14591667,0.0499904167
163020,45.28333333,49.99591667,323.14591667,0.0499904167
163080,45.30000000,49.99591667,323.14591667,0.0499904167
163140,45.31666667,49.99591667,323.14591667,0.0499904167
163200,45.33333333,49.99591667,323.14591667,0.0499904167
163260,45.35000000,49.99591667,323.14591667,0.0499904167
163320,45.36666667,49.99591667,323.14591667,0.0499904167
163380,45.38333333,49.99591667,323.14591667,0.0499904167
163440,45.40000000,49.99591667,323.14591667,0.0499904167
163500,45.41666667,49.99591667,323.14591667,0.0499904167
163560,45.43333333,49.99591667,323.14591667,0.0499904167
163620,45.45000000,49.99591667,323.14591667,0.0499904167
163680,45.46666667,49.99591667,323.14591667,0.0499904167
163740,45.48333333,49.99591667,323.14591667,0.0499904167
163800,45.50000000,49.99591667,323.14591667,0.0499904167
163860,45.51666667,49.99591667,323.14591667,0.0499904167
163920,45.53333333,49.99591667,323.14591667,0.0499904167
163980,45.55000000,49.99591667,323.14591667,0.0499904167
164040,45.56666667,49.99591667,323.14591667,0.0499904167
164100,45.58333333,49.99591667,323.14591667,0.0499904167
164160,45.60000000,49.99591667,323.14591667,0.0499904167
164220,45.61666667,49.99591667,323.14591667,0.0499904167
164280,45.63333333,49.99591667,323.14591667,0.0499904167
164340,45.65000000,49.99591667,323.14591667,0.0499904167
164400,45.66666667,49.99591667,323.14591667,0.0499904167
164460,45.68333333,49.99591667,323.14591667,0.0499904167
164520,45.70000000,49.99591667,323.14591667,0.0499904167
164580,45.71666667,49.99591667,323.14591667,0.0499904167
164640,45.73333333,49.99591667,323.14591667,0.0499904167
164700,45.75000000,49.99591667,323.14591667,0.0499904167
164760,45.76666667,49.99591667,323.14591667,0.0499904167
164820,45.78333333,49.99591667,323.14591667,0.0499904167
164880,45.80000000,49.99591667,323.14591667,0.0499904167
164940,45.81666667,49.99591667,323.14591667,0.0499904167
165000,45.83333333,49.99591667,323.14591667,0.0499904167
165060,45.85000000,49.99591667,323.14591667,0.0499904167
165120,45.86666667,49.99591667,323.14591667,0.0499904167
165180,45.88333333,49.99591667,323.14591667,0.0499904167
165240,45.90000000,49.99591667,323.14591667,0.0499904167
165300,45.91666667,49.99591667,323.14591667,0.0499904167
165360,45.93333333,49.99591667,323.14591667,0.0499904167
165420,45.95000000,49.99591667,323.14591667,0.0499904167
165480,45.96666667,49.99591667,323.14591667,0.0499904167
165540,45.98333333,49.99591667,323.14591667,0.0499904167
165600,46.00000000,49.99591667,323.14591667,0.0499904167
165660,46.01666667,49.99591667,323.14591667,0.0499904167
165720,46.03333333,49.99591667,323.14591667,0.0499904167
165780,46.05000000,49.99591667,323.14591667,0.0499904167
165840,46.06666667,49.99591667,323.14591667,0.0499904167
165900,46.08333333,49.99591667,323.14591667,0.0499904167
165960,46.10000000,49.99591667,323.14591667,0.0499904167
166020,46.11666667,49.99591667,323.14591667,0.0499904167
166080,46.13333333,49.99591667,323.14591667,0.0499904167
166140,46.15000000,49.99591667,323.14591667,0.0499904167
166200,46.16666667,49.99591667,323.14591667,0.0499904167
166260,46.18333333,49.99591667,323.14591667,0.0499904167
166320,46.20000000,49.99591667,323.14591667,0.0499904167
166380,46.21666667,49.99591667,323.14591667,0.0499904167
166440,46.23333333,49.99591667,323.14591667,0.0499904167
166500,46.25000000,49.99591667,323.14591667,0.0499904167
166560,46.26666667,49.99591667,323.14591667,0.0499904167
166620,46.28333333,49.99591667,323.14591667,0.0499904167
166680,46.30000000,49.99591667,323.14591667,0.0499904167
166740,46.31666667,49.99591667,323.14591667,0.0499904167
166800,46.33333333,49.99591667,323.14591667,0.0499904167
166860,46.35000000,49.99591667,323.14591667,0.0499904167
166920,46.36666667,49.99591667,323.14591667,0.0499904167
166980,46.38333333,49.99591667,323.14591667,0.0499904167
167040,46.40000000,49.99591667,323.14591667,0.0499904167
167100,46.41666667,49.99591667,323.14591667,0.0499904167
167160,46.43333333,49.99591667,323.14591667,0.0499904167
167220,46.45000000,49.99591667,323.14591667,0.0499904167
167280,46.46666667,49.99591667,323.14591667,0.0499904167
167340,46.48333333,49.99591667,323.14591667,0.0499904167
167400,46.50000000,49.99591667,323.14591667,0.0499904167
167460,46.51666667,49.99591667,323.14591667,0.0499904167
167520,46.53333333,49.99591667,323.14591667,0.0499904167
167580,46.55000000,49.99591667,323.14591667,0.0499904167
167640,46.56666667,49.99591667,323.14591667,0.0499904167
167700,46.58333333,49.99591667,323.14591667,0.0499904167
167760,46.60000000,49.99591667,323.14591667,0.0499904167
167820,46.61666667,49.99591667,323.14591667,0.0499904167
167880,46.63333333,49.99591667,323.14591667,0.0499904167
167940,46.65000000,49.99591667,323.14591667,0.0499904167
168000,46.66666667,49.99591667,323.14591667,0.0499904167
168060,46.68333333,49.99591667,323.14591667,0.0499904167
168120,46.70000000,49.99591667,323.14591667,0.0499904167
168180,46.71666667,49.99591667,323.14591667,0.0499904167
168240,46.73333333,49.99591667,323.14591667,0.0499904167
168300,46.75000000,49.99591667,323.14591667,0.0499904167
168360,46.76666667,49.99591667,323.14591667,0.0499904167
168420,46.78333333,49.99591667,323.14591667,0.0499904167
168480,46.80000000,49.99591667,323.14591667,0.0499904167
168540,46.81666667,49.99591667,323.14591667,0.0499904167
168600,46.83333333,49.99591667,323.14591667,0.0499904167
168660,46.85000000,49.99591667,323.14591667,0.0499904167
168720,46.86666667,49.99591667,323.14591667,0.0499904167
168780,46.88333333,49.99591667,323.14591667,0.0499904167
168840,46.90000000,49.99591667,323.14591667,0.0499904167
168900,46.91666667,49.99591667,323.14591667,0.0499904167
168960,46.93333333,49.99591667,323.14591667,0.0499904167
169020,46.95000000,49.99591667,323.14591667,0.0499904167
169080,46.96666667,49.99591667,323.14591667,0.0499904167
169140,46.98333333,49.99591667,323.14591667,0.0499904167
169200,47.00000000,49.99591667,323.14591667,0.0499904167
169260,47.01666667,49.99591667,323.14591667,0.0499904167
169320,47.03333333,49.99591667,323.14591667,0.0499904167
169380,47.05000000,49.99591667,323.14591667,0.0499904167
169440,47.06666667,49.99591667,323.14591667,0.0499904167
169500,47.08333333,49.99591667,323.14591667,0.0499904167
169560,47.10000000,49.99591667,323.14591667,0.0499904167
169620,47.11666667,49.99591667,323.14591667,0.0499904167
169680,47.13333333,49.99591667,323.14591667,0.0499904167
169740,47.15000000,49.99591667,323.14591667,0.0499904167
169800,47.16666667,49.99591667,323.14591667,0.0499904167
169860,47.18333333,49.99591667,323.14591667,0.0499904167
169920,47.20000000,49.99591667,323.14591667,0.0499904167
169980,47.21666667,49.99591667,323.14591667,0.0499904167
170040,47.23333333,49.99591667,323.14591667,0.0499904167
170100,47.25000000,49.99591667,323.14591667,0.0499904167
170160,47.26666667,49.99591667,323.14591667,0.0499904167
170220,47.28333333,49.99591667,323.14591667,0.0499904167
170280,47.30000000,49.99591667,323.14591667,0.0499904167
170340,47.31666667,49.99591667,323.14591667,0.0499904167
170400,47.33333333,49.99591667,323.14591667,0.0499904167
170460,47.35000000,49.99591667,323.14591667,0.0499904167
170520,47.36666667,49.99591667,323.14591667,0.0499904167
170580,47.38333333,49.99591667,323.14591667,0.0499904167
170640,47.40000000,49.99591667,323.14591667,0.0499904167
170700,47.41666667,49.99591667,323.14591667,0.0499904167
170760,47.43333333,49.99591667,323.14591667,0.0499904167
170820,47.45000000,49.99591667,323.14591667,0.0499904167
170880,47.46666667,49.99591667,323.14591667,0.0499904167
170940,47.48333333,49.99591667,323.14591667,0.0499904167
171000,47.50000000,49.99591667,323.14591667,0.0499904167
171060,47.51666667,49.99591667,323.14591667,0.0499904167
171120,47.53333333,49.99591667,323.14591667,0.0499904167
171180,47.55000000,49.99591667,323.14591667,0.0499904167
171240,47.56666667,49.99591667,323.14591667,0.0499904167
171300,47.58333333,49.99591667,323.14591667,0.0499904167
171360,47.60000000,49.99591667,323.14591667,0.0499904167
171420,47.61666667,49.99591667,323.14591667,0.0499904167
171480,47.63333333,49.99591667,323.14591667,0.0499904167
171540,47.65000000,49.99591667,323.14591667,0.0499904167
171600,47.66666667,49.99591667,323.14591667,0.0499904167
171660,47.68333333,49.99591667,323.14591667,0.0499904167
171720,47.70000000,49.99591667,323.14591667,0.0499904167
171780,47.71666667,49.99591667,323.14591667,0.0499904167
171840,47.73333333,49.99591667,323.14591667,0.0499904167
171900,47.75000000,49.99591667,323.14591667,0.0499904167
171960,47.76666667,49.99591667,323.14591667,0.0499904167
172020,47.78333333,49.99591667,323.14591667,0.0499904167
172080,47.80000000,49.99591667,323.14591667,0.0499904167
172140,47.81666667,49.99591667,323.14591667,0.0499904167
172200,47.83333333,49.99591667,323.14591667,0.0499904167
172260,47.85000000,49.99591667,323.14591667,0.0499904167
172320,47.86666667,49.99591667,323.14591667,0.0499904167
172380,47.88333333,49.99591667,323.14591667,0.0499904167
172440,47.90000000,49.99591667,323.14591667,0.0499904167
172500,47.91666667,49.99591667,323.14591667,0.0499904167
172560,47.93333333,49.99591667,323.14591667,0.0499904167
172620,47.95000000,49.99591667,323.14591667,0.0499904167
172680,47.96666667,49.99591667,323.14591667,0.0499904167
172740,47.98333333,49.99591667,323.14591667,0.0499904167
172800,48.00000000,49.99591667,323.14591667,0.0499904167
172860,48.01666667,49.99591667,323.14591667,0.0499904167
172920,48.03333333,49.99591667,323.14591667,0.0499904167
172980,48.05000000,49.99591667,323.14591667,0.0499904167
173040,48.06666667,49.99591667,323.14591667,0.0499904167
173100,48.08333333,49.99591667,323.14591667,0.0499904167
173160,48.10000000,49.99591667,323.14591667,0.0499904167
173220,48.11666667,49.99591667,323.14591667,0.0499904167
173280,48.13333333,49.99591667,323.14591667,0.0499904167
173340,48.15000000,49.99591667,323.14591667,0.0499904167
173400,48.16666667,49.99591667,323.14591667,0.0499904167
173460,48.18333333,49.99591667,323.14591667,0.0499904167
173520,48.20000000,49.99591667,323.14591667,0.0499904167
173580,48.21666667,49.99591667,323.14591667,0.0499904167
173640,48.23333333,49.99591667,323.14591667,0.0499904167
173700,48.25000000,49.99591667,323.14591667,0.0499904167
173760,48.26666667,49.99591667,323.14591667,0.0499904167
173820,48.28333333,49.99591667,323.14591667,0.0499904167
173880,48.30000000,49.99591667,323.14591667,0.0499904167
173940,48.31666667,49.99591667,323.14591667,0.0499904167
174000,48.33333333,49.99591667,323.14591667,0.0499904167
174060,48.35000000,49.99591667,323.14591667,0.0499904167
174120,48.36666667,49.99591667,323.14591667,0.0499904167
174180,48.38333333,49.99591667,323.14591667,0.0499904167
174240,48.40000000,49.99591667,323.14591667,0.0499904167
174300,48.41666667,49.99591667,323.14591667,0.0499904167
174360,48.43333333,49.99591667,323.14591667,0.0499904167
174420,48.45000000,49.99591667,323.14591667,0.0499904167
174480,48.46666667,49.99591667,323.14591667,0.0499904167
174540,48.48333333,49.99591667,323.14591667,0.0499904167
174600,48.50000000,49.99591667,323.14591667,0.0499904167
174660,48.51666667,49.99591667,323.14591667,0.0499904167
174720,48.53333333,49.99591667,323.14591667,0.0499904167
174780,48.55000000,49.99591667,323.14591667,0.0499904167
174840,48.56666667,49.99591667,323.14591667,0.0499904167
174900,48.58333333,49.99591667,323.14591667,0.0499904167
174960,48.60000000,49.99591667,323.14591667,0.0499904167
175020,48.61666667,49.99591667,323.14591667,0.0499904167
175080,48.63333333,49.99591667,323.14591667,0.0499904167
175140,48.65000000,49.99591667,323.14591667,0.0499904167
175200,48.66666667,49.99591667,323.14591667,0.0499904167
175260,48.68333333,49.99591667,323.14591667,0.0499904167
175320,48.70000000,49.99591667,323.14591667,0.0499904167
175380,48.71666667,49.99591667,323.14591667,0.0499904167
175440,48.73333333,49.99591667,323.14591667,0.0499904167
175500,48.75000000,49.99591667,323.14591667,0.0499904167
175560,48.76666667,49.99591667,323.14591667,0.0499904167
175620,48.78333333,49.99591667,323.14591667,0.0499904167
175680,48.80000000,49.99591667,323.14591667,0.0499904167
175740,48.81666667,49.99591667,323.14591667,0.0499904167
175800,48.83333333,49.99591667,323.14591667,0.0499904167
175860,48.85000000,49.99591667,323.14591667,0.0499904167
175920,48.86666667,49.99591667,323.14591667,0.0499904167
175980,48.88333333,49.99591667,323.14591667,0.0499904167
176040,48.90000000,49.99591667,323.14591667,0.0499904167
176100,48.91666667,49.99591667,323.14591667,0.0499904167
176160,48.93333333,49.99591667,323.14591667,0.0499904167
176220,48.95000000,49.99591667,323.14591667,0.0499904167
176280,48.96666667,49.99591667,323.14591667,0.0499904167
176340,48.98333333,49.99591667,323.14591667,0.0499904167
176400,49.00000000,49.99591667,323.14591667,0.0499904167
176460,49.01666667,49.99591667,323.14591667,0.0499904167
176520,49.03333333,49.99591667,323.14591667,0.0499904167
176580,49.05000000,49.99591667,323.14591667,0.0499904167
176640,49.06666667,49.99591667,323.14591667,0.0499904167
176700,49.08333333,49.99591667,323.14591667,0.0499904167
176760,49.10000000,49.99591667,323.14591667,0.0499904167
176820,49.11666667,49.99591667,323.14591667,0.0499904167
176880,49.13333333,49.99591667,323.14591667,0.0499904167
176940,49.15000000,49.99591667,323.14591667,0.0499904167
177000,49.16666667,49.99591667,323.14591667,0.0499904167
177060,49.18333333,49.99591667,323.14591667,0.0499904167
177120,49.20000000,49.99591667,323.14591667,0.0499904167
177180,49.21666667,49.99591667,323.14591667,0.0499904167
177240,49.23333333,49.99591667,323.14591667,0.0499904167
177300,49.25000000,49.99591667,323.14591667,0.0499904167
177360,49.26666667,49.99591667,323.14591667,0.0499904167
177420,49.28333333,49.99591667,323.14591667,0.0499904167
177480,49.30000000,49.99591667,323.14591667,0.0499904167
177540,49.31666667,49.99591667,323.14591667,0.0499904167
177600,49.33333333,49.99591667,323.14591667,0.0499904167
177660,49.35000000,49.99591667,323.14591667,0.0499904167
177720,49.36666667,49.99591667,323.14591667,0.0499904167
177780,49.38333333,49.99591667,323.14591667,0.0499904167
177840,49.40000000,49.99591667,323.14591667,0.0499904167
177900,49.41666667,49.99591667,323.14591667,0.0499904167
177960,49.43333333,49.99591667,323.14591667,0.0499904167
178020,49.45000000,49.99591667,323.14591667,0.0499904167
178080,49.46666667,49.99591667,323.14591667,0.0499904167
178140,49.48333333,49.99591667,323.14591667,0.0499904167
178200,49.50000000,49.99591667,323.14591667,0.0499904167
178260,49.51666667,49.99591667,323.14591667,0.0499904167
178320,49.53333333,49.99591667,323.14591667,0.0499904167
178380,49.55000000,49.99591667,323.14591667,0.0499904167
178440,49.56666667,49.99591667,323.14591667,0.0499904167
178500,49.58333333,49.99591667,323.14591667,0.0499904167
178560,49.60000000,49.99591667,323.14591667,0.0499904167
178620,49.61666667,49.99591667,323.14591667,0.0499904167
178680,49.63333333,49.99591667,323.14591667,0.0499904167
178740,49.65000000,49.99591667,323.14591667,0.0499904167
178800,49.66666667,49.99591667,323.14591667,0.0499904167
178860,49.68333333,49.99591667,323.14591667,0.0499904167
178920,49.70000000,49.99591667,323.14591667,0.0499904167
178980,49.71666667,49.99591667,323.14591667,0.0499904167
179040,49.73333333,49.99591667,323.14591667,0.0499904167
179100,49.75000000,49.99591667,323.14591667,0.0499904167
179160,49.76666667,49.99591667,323.14591667,0.0499904167
179220,49.78333333,49.99591667,323.14591667,0.0499904167
179280,49.80000000,49.99591667,323.14591667,0.0499904167
179340,49.81666667,49.99591667,323.14591667,0.0499904167
179400,49.83333333,49.99591667,323.14591667,0.0499904167
179460,49.85000000,49.99591667,323.14591667,0.0499904167
179520,49.86666667,49.99591667,323.14591667,0.0499904167
179580,49.88333333,49.99591667,323.14591667,0.0499904167
179640,49.90000000,49.99591667,323.14591667,0.0499904167
179700,49.91666667,49.99591667,323.14591667,0.0499904167
179760,49.93333333,49.99591667,323.14591667,0.0499904167
179820,49.95000000,49.99591667,323.14591667,0.0499904167
179880,49.96666667,49.99591667,323.14591667,0.0499904167
179940,49.98333333,49.99591667,323.14591667,0.0499904167
180000,50.00000000,49.99591667,323.14591667,0.0499904167
180060,50.01666667,49.99591667,323.14591667,0.0499904167
180120,50.03333333,49.99591667,323.14591667,0.0499904167
180180,50.05000000,49.99591667,323.14591667,0.0499904167
180240,50.06666667,49.99591667,323.14591667,0.0499904167
180300,50.08333333,49.99591667,323.14591667,0.0499904167
180360,50.10000000,49.99591667,323.14591667,0.0499904167
180420,50.11666667,49.99591667,323.14591667,0.0499904167
180480,50.13333333,49.99591667,323.14591667,0.0499904167
180540,50.15000000,49.99591667,323.14591667,0.0499904167
180600,50.16666667,49.99591667,323.14591667,0.0499904167
180660,50.18333333,49.99591667,323.14591667,0.0499904167
180720,50.20000000,49.99591667,323.14591667,0.0499904167
180780,50.21666667,49.99591667,323.14591667,0.0499904167
180840,50.23333333,49.99591667,323.14591667,0.0499904167
180900,50.25000000,49.99591667,323.14591667,0.0499904167
180960,50.26666667,49.99591667,323.14591667,0.0499904167
181020,50.28333333,49.99591667,323.14591667,0.0499904167
181080,50.30000000,49.99591667,323.14591667,0.0499904167
181140,50.31666667,49.99591667,323.14591667,0.0499904167
181200,50.33333333,49.99591667,323.14591667,0.0499904167
181260,50.35000000,49.99591667,323.14591667,0.0499904167
181320,50.36666667,49.99591667,323.14591667,0.0499904167
181380,50.38333333,49.99591667,323.14591667,0.0499904167
181440,50.40000000,49.99591667,323.14591667,0.0499904167
181500,50.41666667,49.99591667,323.14591667,0.0499904167
181560,50.43333333,49.99591667,323.14591667,0.0499904167
181620,50.45000000,49.99591667,323.14591667,0.0499904167
181680,50.46666667,49.99591667,323.14591667,0.0499904167
181740,50.48333333,49.99591667,323.14591667,0.0499904167
181800,50.50000000,49.99591667,323.14591667,0.0499904167
181860,50.51666667,49.99591667,323.14591667,0.0499904167
181920,50.53333333,49.99591667,323.14591667,0.0499904167
181980,50.55000000,49.99591667,323.14591667,0.0499904167
182040,50.56666667,49.99591667,323.14591667,0.0499904167
182100,50.58333333,49.99591667,323.14591667,0.0499904167
182160,50.60000000,49.99591667,323.14591667,0.0499904167
182220,50.61666667,49.99591667,323.14591667,0.0499904167
182280,50.63333333,49.99591667,323.14591667,0.0499904167
182340,50.65000000,49.99591667,323.14591667,0.0499904167
182400,50.66666667,49.99591667,323.14591667,0.0499904167
182460,50.68333333,49.99591667,323.14591667,0.0499904167
182520,50.70000000,49.99591667,323.14591667,0.0499904167
182580,50.71666667,49.99591667,323.14591667,0.0499904167
182640,50.73333333,49.99591667,323.14591667,0.0499904167
182700,50.75000000,49.99591667,323.14591667,0.0499904167
182760,50.76666667,49.99591667,323.14591667,0.0499904167
182820,50.78333333,49.99591667,323.14591667,0.0499904167
182880,50.80000000,49.99591667,323.14591667,0.0499904167
182940,50.81666667,49.99591667,323.14591667,0.0499904167
183000,50.83333333,49.99591667,323.14591667,0.0499904167
183060,50.85000000,49.99591667,323.14591667,0.0499904167
183120,50.86666667,49.99591667,323.14591667,0.0499904167
183180,50.88333333,49.99591667,323.14591667,0.0499904167
183240,50.90000000,49.99591667,323.14591667,0.0499904167
183300,50.91666667,49.99591667,323.14591667,0.0499904167
183360,50.93333333,49.99591667,323.14591667,0.0499904167
183420,50.95000000,49.99591667,323.14591667,0.0499904167
183480,50.96666667,49.99591667,323.14591667,0.0499904167
183540,50.98333333,49.99591667,323.14591667,0.0499904167
183600,51.00000000,49.99591667,323.14591667,0.0499904167
183660,51.01666667,49.99591667,323.14591667,0.0499904167
183720,51.03333333,49.99591667,323.14591667,0.0499904167
183780,51.05000000,49.99591667,323.14591667,0.0499904167
183840,51.06666667,49.99591667,323.14591667,0.0499904167
183900,51.08333333,49.99591667,323.14591667,0.0499904167
183960,51.10000000,49.99591667,323.14591667,0.0499904167
184020,51.11666667,49.99591667,323.14591667,0.0499904167
184080,51.13333333,49.99591667,323.14591667,0.0499904167
184140,51.15000000,49.99591667,323.14591667,0.0499904167
184200,51.16666667,49.99591667,323.14591667,0.0499904167
184260,51.18333333,49.99591667,323.14591667,0.0499904167
184320,51.20000000,49.99591667,323.14591667,0.0499904167
184380,51.21666667,49.99591667,323.14591667,0.0499904167
184440,51.23333333,49.99591667,323.14591667,0.0499904167
184500,51.25000000,49.99591667,323.14591667,0.0499904167
184560,51.26666667,49.99591667,323.14591667,0.0499904167
184620,51.28333333,49.99591667,323.14591667,0.0499904167
184680,51.30000000,49.99591667,323.14591667,0.0499904167
184740,51.31666667,49.99591667,323.14591667,0.0499904167
184800,51.33333333,49.99591667,323.14591667,0.0499904167
184860,51.35000000,49.99591667,323.14591667,0.0499904167
184920,51.36666667,49.99591667,323.14591667,0.0499904167
184980,51.38333333,49.99591667,323.14591667,0.0499904167
185040,51.40000000,49.99591667,323.14591667,0.0499904167
185100,51.41666667,49.99591667,323.14591667,0.0499904167
185160,51.43333333,49.99591667,323.14591667,0.0499904167
185220,51.45000000,49.99591667,323.14591667,0.0499904167
185280,51.46666667,49.99591667,323.14591667,0.0499904167
185340,51.48333333,49.99591667,323.14591667,0.0499904167
185400,51.50000000,49.99591667,323.14591667,0.0499904167
185460,51.51666667,49.99591667,323.14591667,0.0499904167
185520,51.53333333,49.99591667,323.14591667,0.0499904167
185580,51.55000000,49.99591667,323.14591667,0.0499904167
185640,51.56666667,49.99591667,323.14591667,0.0499904167
185700,51.58333333,49.99591667,323.14591667,0.0499904167
185760,51.60000000,49.99591667,323.14591667,0.0499904167
185820,51.61666667,49.99591667,323.14591667,0.0499904167
