time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
138120,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138180,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138240,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138300,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138360,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138420,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138480,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138540,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138600,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138660,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138720,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138780,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138840,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138900,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
138960,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139020,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139080,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139140,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139200,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139260,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139320,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139380,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139440,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139500,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139560,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139620,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139680,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139740,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139800,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139860,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139920,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
139980,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140040,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140100,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140160,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140220,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140280,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140340,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140400,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140460,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140520,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140580,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140640,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140700,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140760,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140820,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140880,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
140940,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141000,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141060,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141120,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141180,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141240,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141300,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141360,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141420,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141480,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141540,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141600,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141660,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141720,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141780,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141840,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141900,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
141960,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142020,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142080,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142140,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142200,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142260,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142320,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142380,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142440,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142500,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142560,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142620,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142680,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142740,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142800,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142860,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142920,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
142980,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143040,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143100,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143160,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143220,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143280,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143340,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143400,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143460,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143520,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143580,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143640,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143700,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143760,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143820,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143880,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
143940,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144000,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144060,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144120,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144180,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144240,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144300,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144360,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144420,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144480,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144540,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144600,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144660,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144720,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144780,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144840,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144900,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
144960,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145020,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145080,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145140,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145200,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145260,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145320,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145380,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145440,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145500,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145560,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145620,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145680,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145740,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145800,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145860,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145920,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
145980,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146040,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146100,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146160,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146220,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146280,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146340,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146400,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146460,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146520,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146580,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146640,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146700,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146760,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146820,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146880,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
146940,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147000,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147060,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147120,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147180,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147240,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147300,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147360,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147420,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147480,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147540,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147600,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
147660,1.200000,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,323.1459,,,,,,,,,323.1459
