time_s,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
7715,49.813083,322.963083,0.04951667
7716,49.817200,322.967200,0.04951600
7717,49.821317,322.971317,0.04951533
7718,49.825433,322.975433,0.04951467
7719,49.829550,322.979550,0.04951400
7720,49.833667,322.983667,0.04951333
7721,49.837783,322.987783,0.04951267
7722,49.841900,322.991900,0.04951200
7723,49.846017,322.996017,0.04951133
7724,49.850133,323.000133,0.04951067
7725,49.854250,323.004250,0.04951000
7726,49.858367,323.008367,0.04950933
7727,49.862483,323.012483,0.04950867
7728,49.866600,323.016600,0.04950800
7729,49.870717,323.020717,0.04950733
7730,49.874833,323.024833,0.04950667
7731,49.878950,323.028950,0.04950600
7732,49.883067,323.033067,0.04950533
7733,49.887183,323.037183,0.04950467
7734,49.891300,323.041300,0.04950400
7735,49.895417,323.045417,0.04950333
7736,49.899533,323.049533,0.04950267
7737,49.903650,323.053650,0.04950200
7738,49.907767,323.057767,0.04950133
7739,49.911883,323.061883,0.04950067
7740,49.916000,323.066000,0.04950000
7741,49.912633,323.062633,0.04949633
7742,49.909267,323.059267,0.04949267
7743,49.905900,323.055900,0.04948900
7744,49.902533,323.052533,0.04948533
7745,49.899167,323.049167,0.04948167
7746,49.895800,323.045800,0.04947800
7747,49.892433,323.042433,0.04947433
7748,49.889067,323.039067,0.04947067
7749,49.885700,323.035700,0.04946700
7750,49.882333,323.032333,0.04946333
7751,49.878967,323.028967,0.04945967
7752,49.875600,323.025600,0.04945600
7753,49.872233,323.022233,0.04945233
7754,49.868867,323.018867,0.04944867
7755,49.865500,323.015500,0.04944500
7756,49.862133,323.012133,0.04944133
7757,49.858767,323.008767,0.04943767
7758,49.855400,323.005400,0.04943400
7759,49.852033,323.002033,0.04943033
7760,49.848667,322.998667,0.04942667
7761,49.845300,322.995300,0.04942300
7762,49.841933,322.991933,0.04941933
7763,49.838567,322.988567,0.04941567
7764,49.835200,322.985200,0.04941200
7765,49.831833,322.981833,0.04940833
7766,49.828467,322.978467,0.04940467
7767,49.825100,322.975100,0.04940100
7768,49.821733,322.971733,0.04939733
7769,49.818367,322.968367,0.04939367
7770,49.815000,322.965000,0.04939000
7771,49.811633,322.961633,0.04938633
7772,49.808267,322.958267,0.04938267
7773,49.804900,322.954900,0.04937900
7774,49.801533,322.951533,0.04937533
7775,49.798167,322.948167,0.04937167
7776,49.794800,322.944800,0.04936800
7777,49.791433,322.941433,0.04936433
7778,49.788067,322.938067,0.04936067
7779,49.784700,322.934700,0.04935700
7780,49.781333,322.931333,0.04935333
7781,49.777967,322.927967,0.04934967
7782,49.774600,322.924600,0.04934600
7783,49.771233,322.921233,0.04934233
7784,49.767867,322.917867,0.04933867
7785,49.764500,322.914500,0.04933500
7786,49.761133,322.911133,0.04933133
7787,49.757767,322.907767,0.04932767
7788,49.754400,322.904400,0.04932400
7789,49.751033,322.901033,0.04932033
7790,49.747667,322.897667,0.04931667
7791,49.744300,322.894300,0.04931300
7792,49.740933,322.890933,0.04930933
7793,49.737567,322.887567,0.04930567
7794,49.734200,322.884200,0.04930200
7795,49.730833,322.880833,0.04929833
7796,49.727467,322.877467,0.04929467
7797,49.724100,322.874100,0.04929100
7798,49.720733,322.870733,0.04928733
7799,49.717367,322.867367,0.04928367
7800,49.714000,322.864000,0.04928000
7801,49.720350,322.870350,0.04928117
7802,49.726700,322.876700,0.04928233
7803,49.733050,322.883050,0.04928350
7804,49.739400,322.889400,0.04928467
7805,49.745750,322.895750,0.04928583
7806,49.752100,322.902100,0.04928700
7807,49.758450,322.908450,0.04928817
7808,49.764800,322.914800,0.04928933
7809,49.771150,322.921150,0.04929050
7810,49.777500,322.927500,0.04929167
7811,49.783850,322.933850,0.04929283
7812,49.790200,322.940200,0.04929400
7813,49.796550,322.946550,0.04929517
7814,49.802900,322.952900,0.04929633
7815,49.809250,322.959250,0.04929750
7816,49.815600,322.965600,0.04929867
7817,49.821950,322.971950,0.04929983
7818,49.828300,322.978300,0.04930100
7819,49.834650,322.984650,0.04930217
7820,49.841000,322.991000,0.04930333
7821,49.847350,322.997350,0.04930450
7822,49.853700,323.003700,0.04930567
7823,49.860050,323.010050,0.04930683
7824,49.866400,323.016400,0.04930800
7825,49.872750,323.022750,0.04930917
7826,49.879100,323.029100,0.04931033
7827,49.885450,323.035450,0.04931150
7828,49.891800,323.041800,0.04931267
7829,49.898150,323.048150,0.04931383
7830,49.904500,323.054500,0.04931500
7831,49.910850,323.060850,0.04931617
7832,49.917200,323.067200,0.04931733
7833,49.923550,323.073550,0.04931850
7834,49.929900,323.079900,0.04931967
7835,49.936250,323.086250,0.04932083
7836,49.942600,323.092600,0.04932200
7837,49.948950,323.098950,0.04932317
7838,49.955300,323.105300,0.04932433
7839,49.961650,323.111650,0.04932550
7840,49.968000,323.118000,0.04932667
7841,49.974350,323.124350,0.04932783
7842,49.980700,323.130700,0.04932900
7843,49.987050,323.137050,0.04933017
7844,49.993400,323.143400,0.04933133
7845,49.999750,323.149750,0.04933250
7846,50.006100,323.156100,0.04933367
7847,50.012450,323.162450,0.04933483
7848,50.018800,323.168800,0.04933600
7849,50.025150,323.175150,0.04933717
7850,50.031500,323.181500,0.04933833
7851,50.037850,323.187850,0.04933950
7852,50.044200,323.194200,0.04934067
7853,50.050550,323.200550,0.04934183
7854,50.056900,323.206900,0.04934300
7855,50.063250,323.213250,0.04934417
7856,50.069600,323.219600,0.04934533
7857,50.075950,323.225950,0.04934650
7858,50.082300,323.232300,0.04934767
7859,50.088650,323.238650,0.04934883
7860,50.095000,323.245000,0.04935000
7861,50.092233,323.242233,0.04934983
7862,50.089467,323.239467,0.04934967
7863,50.086700,323.236700,0.04934950
7864,50.083933,323.233933,0.04934933
7865,50.081167,323.231167,0.04934917
7866,50.078400,323.228400,0.04934900
7867,50.075633,323.225633,0.04934883
7868,50.072867,323.222867,0.04934867
7869,50.070100,323.220100,0.04934850
7870,50.067333,323.217333,0.04934833
7871,50.064567,323.214567,0.04934817
7872,50.061800,323.211800,0.04934800
7873,50.059033,323.209033,0.04934783
7874,50.056267,323.206267,0.04934767
7875,50.053500,323.203500,0.04934750
7876,50.050733,323.200733,0.04934733
7877,50.047967,323.197967,0.04934717
7878,50.045200,323.195200,0.04934700
7879,50.042433,323.192433,0.04934683
7880,50.039667,323.189667,0.04934667
7881,50.036900,323.186900,0.04934650
7882,50.034133,323.184133,0.04934633
7883,50.031367,323.181367,0.04934617
7884,50.028600,323.178600,0.04934600
7885,50.025833,323.175833,0.04934583
7886,50.023067,323.173067,0.04934567
7887,50.020300,323.170300,0.04934550
7888,50.017533,323.167533,0.04934533
7889,50.014767,323.164767,0.04934517
7890,50.012000,323.162000,0.04934500
7891,50.009233,323.159233,0.04934483
7892,50.006467,323.156467,0.04934467
7893,50.003700,323.153700,0.04934450
7894,50.000933,323.150933,0.04934433
7895,49.998167,323.148167,0.04934417
7896,49.995400,323.145400,0.04934400
7897,49.992633,323.142633,0.04934383
7898,49.989867,323.139867,0.04934367
7899,49.987100,323.137100,0.04934350
7900,49.984333,323.134333,0.04934333
7901,49.981567,323.131567,0.04934317
7902,49.978800,323.128800,0.04934300
7903,49.976033,323.126033,0.04934283
7904,49.973267,323.123267,0.04934267
7905,49.970500,323.120500,0.04934250
7906,49.967733,323.117733,0.04934233
7907,49.964967,323.114967,0.04934217
7908,49.962200,323.112200,0.04934200
7909,49.959433,323.109433,0.04934183
7910,49.956667,323.106667,0.04934167
7911,49.953900,323.103900,0.04934150
7912,49.951133,323.101133,0.04934133
7913,49.948367,323.098367,0.04934117
7914,49.945600,323.095600,0.04934100
7915,49.942833,323.092833,0.04934083
7916,49.940067,323.090067,0.04934067
7917,49.937300,323.087300,0.04934050
7918,49.934533,323.084533,0.04934033
7919,49.931767,323.081767,0.04934017
7920,49.929000,323.079000,0.04934000
7921,49.927133,323.077133,0.04933917
7922,49.925267,323.075267,0.04933833
7923,49.923400,323.073400,0.04933750
7924,49.921533,323.071533,0.04933667
7925,49.919667,323.069667,0.04933583
7926,49.917800,323.067800,0.04933500
7927,49.915933,323.065933,0.04933417
7928,49.914067,323.064067,0.04933333
7929,49.912200,323.062200,0.04933250
7930,49.910333,323.060333,0.04933167
7931,49.908467,323.058467,0.04933083
7932,49.906600,323.056600,0.04933000
7933,49.904733,323.054733,0.04932917
7934,49.902867,323.052867,0.04932833
7935,49.901000,323.051000,0.04932750
7936,49.899133,323.049133,0.04932667
7937,49.897267,323.047267,0.04932583
7938,49.895400,323.045400,0.04932500
7939,49.893533,323.043533,0.04932417
7940,49.891667,323.041667,0.04932333
7941,49.889800,323.039800,0.04932250
7942,49.887933,323.037933,0.04932167
7943,49.886067,323.036067,0.04932083
7944,49.884200,323.034200,0.04932000
7945,49.882333,323.032333,0.04931917
7946,49.880467,323.030467,0.04931833
7947,49.878600,323.028600,0.04931750
7948,49.876733,323.026733,0.04931667
7949,49.874867,323.024867,0.04931583
7950,49.873000,323.023000,0.04931500
7951,49.871133,323.021133,0.04931417
7952,49.869267,323.019267,0.04931333
7953,49.867400,323.017400,0.04931250
7954,49.865533,323.015533,0.04931167
7955,49.863667,323.013667,0.04931083
7956,49.861800,323.011800,0.04931000
7957,49.859933,323.009933,0.04930917
7958,49.858067,323.008067,0.04930833
7959,49.856200,323.006200,0.04930750
7960,49.854333,323.004333,0.04930667
7961,49.852467,323.002467,0.04930583
7962,49.850600,323.000600,0.04930500
7963,49.848733,322.998733,0.04930417
7964,49.846867,322.996867,0.04930333
7965,49.845000,322.995000,0.04930250
7966,49.843133,322.993133,0.04930167
7967,49.841267,322.991267,0.04930083
7968,49.839400,322.989400,0.04930000
7969,49.837533,322.987533,0.04929917
7970,49.835667,322.985667,0.04929833
7971,49.833800,322.983800,0.04929750
7972,49.831933,322.981933,0.04929667
7973,49.830067,322.980067,0.04929583
7974,49.828200,322.978200,0.04929500
7975,49.826333,322.976333,0.04929417
7976,49.824467,322.974467,0.04929333
7977,49.822600,322.972600,0.04929250
7978,49.820733,322.970733,0.04929167
7979,49.818867,322.968867,0.04929083
7980,49.817000,322.967000,0.04929000
7981,49.819100,322.969100,0.04929017
7982,49.821200,322.971200,0.04929033
7983,49.823300,322.973300,0.04929050
7984,49.825400,322.975400,0.04929067
7985,49.827500,322.977500,0.04929083
7986,49.829600,322.979600,0.04929100
7987,49.831700,322.981700,0.04929117
7988,49.833800,322.983800,0.04929133
7989,49.835900,322.985900,0.04929150
7990,49.838000,322.988000,0.04929167
7991,49.840100,322.990100,0.04929183
7992,49.842200,322.992200,0.04929200
7993,49.844300,322.994300,0.04929217
7994,49.846400,322.996400,0.04929233
7995,49.848500,322.998500,0.04929250
7996,49.850600,323.000600,0.04929267
7997,49.852700,323.002700,0.04929283
7998,49.854800,323.004800,0.04929300
7999,49.856900,323.006900,0.04929317
8000,49.859000,323.009000,0.04929333
8001,49.861100,323.011100,0.04929350
8002,49.863200,323.013200,0.04929367
8003,49.865300,323.015300,0.04929383
8004,49.867400,323.017400,0.04929400
8005,49.869500,323.019500,0.04929417
8006,49.871600,323.021600,0.04929433
8007,49.873700,323.023700,0.04929450
8008,49.875800,323.025800,0.04929467
8009,49.877900,323.027900,0.04929483
8010,49.880000,323.030000,0.04929500
8011,49.882100,323.032100,0.04929517
8012,49.884200,323.034200,0.04929533
8013,49.886300,323.036300,0.04929550
8014,49.888400,323.038400,0.04929567
8015,49.890500,323.040500,0.04929583
8016,49.892600,323.042600,0.04929600
8017,49.894700,323.044700,0.04929617
8018,49.896800,323.046800,0.04929633
8019,49.898900,323.048900,0.04929650
8020,49.901000,323.051000,0.04929667
8021,49.903100,323.053100,0.04929683
8022,49.905200,323.055200,0.04929700
8023,49.907300,323.057300,0.04929717
8024,49.909400,323.059400,0.04929733
8025,49.911500,323.061500,0.04929750
8026,49.913600,323.063600,0.04929767
8027,49.915700,323.065700,0.04929783
8028,49.917800,323.067800,0.04929800
8029,49.919900,323.069900,0.04929817
8030,49.922000,323.072000,0.04929833
8031,49.924100,323.074100,0.04929850
8032,49.926200,323.076200,0.04929867
8033,49.928300,323.078300,0.04929883
8034,49.930400,323.080400,0.04929900
8035,49.932500,323.082500,0.04929917
8036,49.934600,323.084600,0.04929933
8037,49.936700,323.086700,0.04929950
8038,49.938800,323.088800,0.04929967
8039,49.940900,323.090900,0.04929983
8040,49.943000,323.093000,0.04930000
8041,49.938350,323.088350,0.04930683
8042,49.933700,323.083700,0.04931367
8043,49.929050,323.079050,0.04932050
8044,49.924400,323.074400,0.04932733
8045,49.919750,323.069750,0.04933417
8046,49.915100,323.065100,0.04934100
8047,49.910450,323.060450,0.04934783
8048,49.905800,323.055800,0.04935467
8049,49.901150,323.051150,0.04936150
8050,49.896500,323.046500,0.04936833
8051,49.891850,323.041850,0.04937517
8052,49.887200,323.037200,0.04938200
8053,49.882550,323.032550,0.04938883
8054,49.877900,323.027900,0.04939567
8055,49.873250,323.023250,0.04940250
8056,49.868600,323.018600,0.04940933
8057,49.863950,323.013950,0.04941617
8058,49.859300,323.009300,0.04942300
8059,49.854650,323.004650,0.04942983
8060,49.850000,323.000000,0.04943667
8061,49.845350,322.995350,0.04944350
8062,49.840700,322.990700,0.04945033
8063,49.836050,322.986050,0.04945717
8064,49.831400,322.981400,0.04946400
8065,49.826750,322.976750,0.04947083
8066,49.822100,322.972100,0.04947767
8067,49.817450,322.967450,0.04948450
8068,49.812800,322.962800,0.04949133
8069,49.808150,322.958150,0.04949817
8070,49.803500,322.953500,0.04950500
8071,49.798850,322.948850,0.04951183
8072,49.794200,322.944200,0.04951867
8073,49.789550,322.939550,0.04952550
8074,49.784900,322.934900,0.04953233
8075,49.780250,322.930250,0.04953917
8076,49.775600,322.925600,0.04954600
8077,49.770950,322.920950,0.04955283
8078,49.766300,322.916300,0.04955967
8079,49.761650,322.911650,0.04956650
8080,49.757000,322.907000,0.04957333
8081,49.752350,322.902350,0.04958017
8082,49.747700,322.897700,0.04958700
8083,49.743050,322.893050,0.04959383
8084,49.738400,322.888400,0.04960067
8085,49.733750,322.883750,0.04960750
8086,49.729100,322.879100,0.04961433
8087,49.724450,322.874450,0.04962117
8088,49.719800,322.869800,0.04962800
8089,49.715150,322.865150,0.04963483
8090,49.710500,322.860500,0.04964167
8091,49.705850,322.855850,0.04964850
8092,49.701200,322.851200,0.04965533
8093,49.696550,322.846550,0.04966217
8094,49.691900,322.841900,0.04966900
8095,49.687250,322.837250,0.04967583
8096,49.682600,322.832600,0.04968267
8097,49.677950,322.827950,0.04968950
8098,49.673300,322.823300,0.04969633
8099,49.668650,322.818650,0.04970317
8100,49.664000,322.814000,0.04971000
8101,49.671850,322.821850,0.04970617
8102,49.679700,322.829700,0.04970233
8103,49.687550,322.837550,0.04969850
8104,49.695400,322.845400,0.04969467
8105,49.703250,322.853250,0.04969083
8106,49.711100,322.861100,0.04968700
8107,49.718950,322.868950,0.04968317
8108,49.726800,322.876800,0.04967933
8109,49.734650,322.884650,0.04967550
8110,49.742500,322.892500,0.04967167
8111,49.750350,322.900350,0.04966783
8112,49.758200,322.908200,0.04966400
8113,49.766050,322.916050,0.04966017
8114,49.773900,322.923900,0.04965633
8115,49.781750,322.931750,0.04965250
8116,49.789600,322.939600,0.04964867
8117,49.797450,322.947450,0.04964483
8118,49.805300,322.955300,0.04964100
8119,49.813150,322.963150,0.04963717
8120,49.821000,322.971000,0.04963333
8121,49.828850,322.978850,0.04962950
8122,49.836700,322.986700,0.04962567
8123,49.844550,322.994550,0.04962183
8124,49.852400,323.002400,0.04961800
8125,49.860250,323.010250,0.04961417
8126,49.868100,323.018100,0.04961033
8127,49.875950,323.025950,0.04960650
8128,49.883800,323.033800,0.04960267
8129,49.891650,323.041650,0.04959883
8130,49.899500,323.049500,0.04959500
8131,49.907350,323.057350,0.04959117
8132,49.915200,323.065200,0.04958733
8133,49.923050,323.073050,0.04958350
8134,49.930900,323.080900,0.04957967
8135,49.938750,323.088750,0.04957583
8136,49.946600,323.096600,0.04957200
8137,49.954450,323.104450,0.04956817
8138,49.962300,323.112300,0.04956433
8139,49.970150,323.120150,0.04956050
8140,49.978000,323.128000,0.04955667
8141,49.985850,323.135850,0.04955283
8142,49.993700,323.143700,0.04954900
8143,50.001550,323.151550,0.04954517
8144,50.009400,323.159400,0.04954133
8145,50.017250,323.167250,0.04953750
8146,50.025100,323.175100,0.04953367
8147,50.032950,323.182950,0.04952983
8148,50.040800,323.190800,0.04952600
8149,50.048650,323.198650,0.04952217
8150,50.056500,323.206500,0.04951833
8151,50.064350,323.214350,0.04951450
8152,50.072200,323.222200,0.04951067
8153,50.080050,323.230050,0.04950683
8154,50.087900,323.237900,0.04950300
8155,50.095750,323.245750,0.04949917
8156,50.103600,323.253600,0.04949533
8157,50.111450,323.261450,0.04949150
8158,50.119300,323.269300,0.04948767
8159,50.127150,323.277150,0.04948383
8160,50.135000,323.285000,0.04948000
8161,50.131117,323.281117,0.04947983
8162,50.127233,323.277233,0.04947967
8163,50.123350,323.273350,0.04947950
8164,50.119467,323.269467,0.04947933
8165,50.115583,323.265583,0.04947917
8166,50.111700,323.261700,0.04947900
8167,50.107817,323.257817,0.04947883
8168,50.103933,323.253933,0.04947867
8169,50.100050,323.250050,0.04947850
8170,50.096167,323.246167,0.04947833
8171,50.092283,323.242283,0.04947817
8172,50.088400,323.238400,0.04947800
8173,50.084517,323.234517,0.04947783
8174,50.080633,323.230633,0.04947767
8175,50.076750,323.226750,0.04947750
8176,50.072867,323.222867,0.04947733
8177,50.068983,323.218983,0.04947717
8178,50.065100,323.215100,0.04947700
8179,50.061217,323.211217,0.04947683
8180,50.057333,323.207333,0.04947667
8181,50.053450,323.203450,0.04947650
8182,50.049567,323.199567,0.04947633
8183,50.045683,323.195683,0.04947617
8184,50.041800,323.191800,0.04947600
8185,50.037917,323.187917,0.04947583
8186,50.034033,323.184033,0.04947567
8187,50.030150,323.180150,0.04947550
8188,50.026267,323.176267,0.04947533
8189,50.022383,323.172383,0.04947517
8190,50.018500,323.168500,0.04947500
8191,50.014617,323.164617,0.04947483
8192,50.010733,323.160733,0.04947467
8193,50.006850,323.156850,0.04947450
8194,50.002967,323.152967,0.04947433
8195,49.999083,323.149083,0.04947417
8196,49.995200,323.145200,0.04947400
8197,49.991317,323.141317,0.04947383
8198,49.987433,323.137433,0.04947367
8199,49.983550,323.133550,0.04947350
8200,49.979667,323.129667,0.04947333
8201,49.975783,323.125783,0.04947317
8202,49.971900,323.121900,0.04947300
8203,49.968017,323.118017,0.04947283
8204,49.964133,323.114133,0.04947267
8205,49.960250,323.110250,0.04947250
8206,49.956367,323.106367,0.04947233
8207,49.952483,323.102483,0.04947217
8208,49.948600,323.098600,0.04947200
8209,49.944717,323.094717,0.04947183
8210,49.940833,323.090833,0.04947167
8211,49.936950,323.086950,0.04947150
8212,49.933067,323.083067,0.04947133
8213,49.929183,323.079183,0.04947117
8214,49.925300,323.075300,0.04947100
8215,49.921417,323.071417,0.04947083
8216,49.917533,323.067533,0.04947067
8217,49.913650,323.063650,0.04947050
8218,49.909767,323.059767,0.04947033
8219,49.905883,323.055883,0.04947017
8220,49.902000,323.052000,0.04947000
8221,49.904567,323.054567,0.04947317
8222,49.907133,323.057133,0.04947633
8223,49.909700,323.059700,0.04947950
8224,49.912267,323.062267,0.04948267
8225,49.914833,323.064833,0.04948583
8226,49.917400,323.067400,0.04948900
8227,49.919967,323.069967,0.04949217
8228,49.922533,323.072533,0.04949533
8229,49.925100,323.075100,0.04949850
8230,49.927667,323.077667,0.04950167
8231,49.930233,323.080233,0.04950483
8232,49.932800,323.082800,0.04950800
8233,49.935367,323.085367,0.04951117
8234,49.937933,323.087933,0.04951433
8235,49.940500,323.090500,0.04951750
8236,49.943067,323.093067,0.04952067
8237,49.945633,323.095633,0.04952383
8238,49.948200,323.098200,0.04952700
8239,49.950767,323.100767,0.04953017
8240,49.953333,323.103333,0.04953333
8241,49.955900,323.105900,0.04953650
8242,49.958467,323.108467,0.04953967
8243,49.961033,323.111033,0.04954283
8244,49.963600,323.113600,0.04954600
8245,49.966167,323.116167,0.04954917
8246,49.968733,323.118733,0.04955233
8247,49.971300,323.121300,0.04955550
8248,49.973867,323.123867,0.04955867
8249,49.976433,323.126433,0.04956183
8250,49.979000,323.129000,0.04956500
8251,49.981567,323.131567,0.04956817
8252,49.984133,323.134133,0.04957133
8253,49.986700,323.136700,0.04957450
8254,49.989267,323.139267,0.04957767
8255,49.991833,323.141833,0.04958083
8256,49.994400,323.144400,0.04958400
8257,49.996967,323.146967,0.04958717
8258,49.999533,323.149533,0.04959033
8259,50.002100,323.152100,0.04959350
8260,50.004667,323.154667,0.04959667
8261,50.007233,323.157233,0.04959983
8262,50.009800,323.159800,0.04960300
8263,50.012367,323.162367,0.04960617
8264,50.014933,323.164933,0.04960933
8265,50.017500,323.167500,0.04961250
8266,50.020067,323.170067,0.04961567
8267,50.022633,323.172633,0.04961883
8268,50.025200,323.175200,0.04962200
8269,50.027767,323.177767,0.04962517
8270,50.030333,323.180333,0.04962833
8271,50.032900,323.182900,0.04963150
8272,50.035467,323.185467,0.04963467
8273,50.038033,323.188033,0.04963783
8274,50.040600,323.190600,0.04964100
8275,50.043167,323.193167,0.04964417
8276,50.045733,323.195733,0.04964733
8277,50.048300,323.198300,0.04965050
8278,50.050867,323.200867,0.04965367
8279,50.053433,323.203433,0.04965683
8280,50.056000,323.206000,0.04966000
8281,50.050233,323.200233,0.04965883
8282,50.044467,323.194467,0.04965767
8283,50.038700,323.188700,0.04965650
8284,50.032933,323.182933,0.04965533
8285,50.027167,323.177167,0.04965417
8286,50.021400,323.171400,0.04965300
8287,50.015633,323.165633,0.04965183
8288,50.009867,323.159867,0.04965067
8289,50.004100,323.154100,0.04964950
8290,49.998333,323.148333,0.04964833
8291,49.992567,323.142567,0.04964717
8292,49.986800,323.136800,0.04964600
8293,49.981033,323.131033,0.04964483
8294,49.975267,323.125267,0.04964367
8295,49.969500,323.119500,0.04964250
8296,49.963733,323.113733,0.04964133
8297,49.957967,323.107967,0.04964017
8298,49.952200,323.102200,0.04963900
8299,49.946433,323.096433,0.04963783
8300,49.940667,323.090667,0.04963667
8301,49.934900,323.084900,0.04963550
8302,49.929133,323.079133,0.04963433
8303,49.923367,323.073367,0.04963317
8304,49.917600,323.067600,0.04963200
8305,49.911833,323.061833,0.04963083
8306,49.906067,323.056067,0.04962967
8307,49.900300,323.050300,0.04962850
8308,49.894533,323.044533,0.04962733
8309,49.888767,323.038767,0.04962617
8310,49.883000,323.033000,0.04962500
8311,49.877233,323.027233,0.04962383
8312,49.871467,323.021467,0.04962267
8313,49.865700,323.015700,0.04962150
8314,49.859933,323.009933,0.04962033
8315,49.854167,323.004167,0.04961917
8316,49.848400,322.998400,0.04961800
8317,49.842633,322.992633,0.04961683
8318,49.836867,322.986867,0.04961567
8319,49.831100,322.981100,0.04961450
8320,49.825333,322.975333,0.04961333
8321,49.819567,322.969567,0.04961217
8322,49.813800,322.963800,0.04961100
8323,49.808033,322.958033,0.04960983
8324,49.802267,322.952267,0.04960867
8325,49.796500,322.946500,0.04960750
8326,49.790733,322.940733,0.04960633
8327,49.784967,322.934967,0.04960517
8328,49.779200,322.929200,0.04960400
8329,49.773433,322.923433,0.04960283
8330,49.767667,322.917667,0.04960167
8331,49.761900,322.911900,0.04960050
8332,49.756133,322.906133,0.04959933
8333,49.750367,322.900367,0.04959817
8334,49.744600,322.894600,0.04959700
8335,49.738833,322.888833,0.04959583
8336,49.733067,322.883067,0.04959467
8337,49.727300,322.877300,0.04959350
8338,49.721533,322.871533,0.04959233
8339,49.715767,322.865767,0.04959117
8340,49.710000,322.860000,0.04959000
8341,49.713417,322.863417,0.04959350
8342,49.716833,322.866833,0.04959700
8343,49.720250,322.870250,0.04960050
8344,49.723667,322.873667,0.04960400
8345,49.727083,322.877083,0.04960750
8346,49.730500,322.880500,0.04961100
8347,49.733917,322.883917,0.04961450
8348,49.737333,322.887333,0.04961800
8349,49.740750,322.890750,0.04962150
8350,49.744167,322.894167,0.04962500
8351,49.747583,322.897583,0.04962850
8352,49.751000,322.901000,0.04963200
8353,49.754417,322.904417,0.04963550
8354,49.757833,322.907833,0.04963900
8355,49.761250,322.911250,0.04964250
8356,49.764667,322.914667,0.04964600
8357,49.768083,322.918083,0.04964950
8358,49.771500,322.921500,0.04965300
8359,49.774917,322.924917,0.04965650
8360,49.778333,322.928333,0.04966000
8361,49.781750,322.931750,0.04966350
8362,49.785167,322.935167,0.04966700
8363,49.788583,322.938583,0.04967050
8364,49.792000,322.942000,0.04967400
8365,49.795417,322.945417,0.04967750
8366,49.798833,322.948833,0.04968100
8367,49.802250,322.952250,0.04968450
8368,49.805667,322.955667,0.04968800
8369,49.809083,322.959083,0.04969150
8370,49.812500,322.962500,0.04969500
8371,49.815917,322.965917,0.04969850
8372,49.819333,322.969333,0.04970200
8373,49.822750,322.972750,0.04970550
8374,49.826167,322.976167,0.04970900
8375,49.829583,322.979583,0.04971250
8376,49.833000,322.983000,0.04971600
8377,49.836417,322.986417,0.04971950
8378,49.839833,322.989833,0.04972300
8379,49.843250,322.993250,0.04972650
8380,49.846667,322.996667,0.04973000
8381,49.850083,323.000083,0.04973350
8382,49.853500,323.003500,0.04973700
8383,49.856917,323.006917,0.04974050
8384,49.860333,323.010333,0.04974400
8385,49.863750,323.013750,0.04974750
8386,49.867167,323.017167,0.04975100
8387,49.870583,323.020583,0.04975450
8388,49.874000,323.024000,0.04975800
8389,49.877417,323.027417,0.04976150
8390,49.880833,323.030833,0.04976500
8391,49.884250,323.034250,0.04976850
8392,49.887667,323.037667,0.04977200
8393,49.891083,323.041083,0.04977550
8394,49.894500,323.044500,0.04977900
8395,49.897917,323.047917,0.04978250
8396,49.901333,323.051333,0.04978600
8397,49.904750,323.054750,0.04978950
8398,49.908167,323.058167,0.04979300
8399,49.911583,323.061583,0.04979650
8400,49.915000,323.065000,0.04980000
8401,49.915083,323.065083,0.04979883
8402,49.915167,323.065167,0.04979767
8403,49.915250,323.065250,0.04979650
8404,49.915333,323.065333,0.04979533
8405,49.915417,323.065417,0.04979417
8406,49.915500,323.065500,0.04979300
8407,49.915583,323.065583,0.04979183
8408,49.915667,323.065667,0.04979067
8409,49.915750,323.065750,0.04978950
8410,49.915833,323.065833,0.04978833
8411,49.915917,323.065917,0.04978717
8412,49.916000,323.066000,0.04978600
8413,49.916083,323.066083,0.04978483
8414,49.916167,323.066167,0.04978367
8415,49.916250,323.066250,0.04978250
8416,49.916333,323.066333,0.04978133
8417,49.916417,323.066417,0.04978017
8418,49.916500,323.066500,0.04977900
8419,49.916583,323.066583,0.04977783
8420,49.916667,323.066667,0.04977667
8421,49.916750,323.066750,0.04977550
8422,49.916833,323.066833,0.04977433
8423,49.916917,323.066917,0.04977317
8424,49.917000,323.067000,0.04977200
8425,49.917083,323.067083,0.04977083
8426,49.917167,323.067167,0.04976967
8427,49.917250,323.067250,0.04976850
8428,49.917333,323.067333,0.04976733
8429,49.917417,323.067417,0.04976617
8430,49.917500,323.067500,0.04976500
8431,49.917583,323.067583,0.04976383
8432,49.917667,323.067667,0.04976267
8433,49.917750,323.067750,0.04976150
8434,49.917833,323.067833,0.04976033
8435,49.917917,323.067917,0.04975917
8436,49.918000,323.068000,0.04975800
8437,49.918083,323.068083,0.04975683
8438,49.918167,323.068167,0.04975567
8439,49.918250,323.068250,0.04975450
8440,49.918333,323.068333,0.04975333
8441,49.918417,323.068417,0.04975217
8442,49.918500,323.068500,0.04975100
8443,49.918583,323.068583,0.04974983
8444,49.918667,323.068667,0.04974867
8445,49.918750,323.068750,0.04974750
8446,49.918833,323.068833,0.04974633
8447,49.918917,323.068917,0.04974517
8448,49.919000,323.069000,0.04974400
8449,49.919083,323.069083,0.04974283
