time_s,time_h,temperature_20270912,moisture_20270912,temperature_20270913,moisture_20270913,temperature_20270914,moisture_20270914,temperature_20270915,moisture_20270915,temperature_20270916,moisture_20270916,temperature_20270917,moisture_20270917,temperature_20270918,moisture_20270918,temperature_20270919,moisture_20270919,temperature_20270920,moisture_20270920,temperature_20270921,moisture_20270921,temperature_20270922,moisture_20270922,temperature_20270923,moisture_20270923
183000.0000000000,50.8333333333,50.1679439869,0.0501166820,50.0106368366,0.0501846087,50.3419805059,0.0500017224,50.2282149791,0.0499470950,50.1131507149,0.0501626403,50.1505948901,0.0501146133,50.1251076361,0.0498171242,49.7011476358,0.0504322114,50.1371657784,0.0498105036,49.6673257652,0.0501519051,50.2580355531,0.0500420490,50.4034502042,0.0497618185
183060.0000000000,50.8500000000,50.0753488181,0.0500458804,50.1828079793,0.0499468740,50.1591575800,0.0500185974,49.8175638734,0.0501434095,50.0176267704,0.0498361857,50.3110570876,0.0500642861,50.2241804428,0.0500255273,50.0741040253,0.0499033064,50.1153268595,0.0499418789,50.2409191065,0.0497805047,49.9366898456,0.0496668782,50.0338496091,0.0498969062
183120.0000000000,50.8666666667,50.2075373666,0.0500233735,49.9570970352,0.0498082249,49.8320081228,0.0501961748,49.8205731030,0.0499027193,49.9266148366,0.0496531870,50.0232502177,0.0500348935,49.5858714968,0.0500658458,49.8206888083,0.0500699546,49.5696488970,0.0498622096,49.6937487540,0.0501346780,50.1726084113,0.0501268634,49.7195770714,0.0498598357
183180.0000000000,50.8833333333,49.8024752333,0.0501131109,49.8270455598,0.0498142804,49.9326230440,0.0498978618,49.8735524735,0.0499608253,50.2116327182,0.0500428275,49.7585175780,0.0500122925,50.1395599614,0.0497746023,49.9330689586,0.0495594505,50.0199261601,0.0499149296,50.2165352642,0.0502422419,50.1169010654,0.0499992362,50.1346034474,0.0500216989
183240.0000000000,50.9000000000,50.1723619956,0.0500693907,49.9220882782,0.0500599879,50.0159813276,0.0500298537,49.8634240320,0.0497072414,50.3979158993,0.0501755491,49.9283084385,0.0499976642,49.9970002748,0.0499481908,49.9890133347,0.0498559031,49.8855104940,0.0500621189,49.7230409498,0.0497325684,49.7750533852,0.0500462520,50.0357007518,0.0498748619
183300.0000000000,50.9166666667,50.0802479928,0.0498882103,50.1119735230,0.0498932062,49.9450358708,0.0497760925,49.8924590250,0.0501042069,49.7301380692,0.0497279146,49.8211305928,0.0499020811,49.7075080522,0.0501384231,50.1444347392,0.0500267965,49.9092090207,0.0499966502,50.0601810416,0.0500085842,49.9095280107,0.0499978403,50.0603518644,0.0498490864
183360.0000000000,50.9333333333,49.9592819923,0.0499403112,49.9824981843,0.0501351466,50.0325162870,0.0496939101,50.2344434828,0.0502932671,49.7150332481,0.0500112090,49.7435383693,0.0501767304,50.0266208413,0.0501485467,49.8363819104,0.0499024987,50.1758548082,0.0499588272,49.9229754672,0.0500245660,50.1680055298,0.0498563405,49.6656954141,0.0500250299
183420.0000000000,50.9500000000,50.2644857973,0.0500506823,49.9501860872,0.0503101765,49.9739468030,0.0498276652,50.1162948747,0.0499407462,50.0647652868,0.0501318622,50.1445363891,0.0501051201,50.1847134799,0.0497734874,50.0758936032,0.0499847114,50.1767149169,0.0497344225,50.0686327652,0.0500693601,49.8735682546,0.0497434290,49.8624222002,0.0499765729
183480.0000000000,50.9666666667,49.9033000228,0.0500227066,50.1253871400,0.0501569387,50.1008994730,0.0498627822,49.6307356641,0.0498516440,49.8876816004,0.0498292474,49.8485247335,0.0498813090,49.9677826154,0.0498817149,50.2555525854,0.0500726145,50.3357300941,0.0502170044,49.8652553078,0.0500675379,50.2625302894,0.0502780360,50.0747956249,0.0501200869
183540.0000000000,50.9833333333,49.6968038753,0.0501959447,49.9879829629,0.0499892033,50.0676521979,0.0499789771,49.8653909880,0.0503646889,49.8927098895,0.0500656360,50.1479511677,0.0500388750,49.5881367208,0.0499962132,49.8935301200,0.0498448299,49.7059057710,0.0501758604,49.7104154177,0.0499928622,50.0788748568,0.0504275623,49.9853483797,0.0499421224
183600.0000000000,51.0000000000,50.0878760540,0.0501765178,49.8789729713,0.0500153084,49.8845006878,0.0500984985,50.1626688397,0.0500010180,50.1525196018,0.0498350378,49.6318937050,0.0503379633,49.9932017453,0.0501835227,50.5222065943,0.0496136708,49.9410876016,0.0500693300,50.1765954599,0.0500220061,49.7961972179,0.0501722124,49.8029549542,0.0495993240
183660.0000000000,51.0166666667,49.8351713097,0.0499845224,50.1395164554,0.0500211294,49.8857357791,0.0501066944,50.2889909657,0.0498324409,50.0110692921,0.0499803535,49.8813524917,0.0497107353,49.9235310293,0.0500888740,50.0868953389,0.0500875877,49.9982930985,0.0498189340,50.0861923752,0.0498898294,49.9126954952,0.0498485199,50.0331768105,0.0498622782
183720.0000000000,51.0333333333,49.8022554463,0.0500115957,49.9443543642,0.0500431002,50.2645045710,0.0500622510,50.4543677440,0.0498284656,50.1931705805,0.0498365578,49.9585591967,0.0497221829,49.8975395213,0.0499566299,49.7234753003,0.0502966682,50.2146406994,0.0500023964,50.2533297419,0.0499281266,50.1922107404,0.0496068471,49.9536940284,0.0502758729
183780.0000000000,51.0500000000,50.1455324315,0.0499455727,49.9477354719,0.0501393344,50.1404327883,0.0500472840,50.2448139068,0.0500262720,50.0355448630,0.0499935788,50.1566431063,0.0503475008,49.8071141537,0.0499328201,49.7108997063,0.0500814098,49.9414135704,0.0500829392,49.6480972322,0.0499459119,50.0544047205,0.0500210673,49.9452959830,0.0499568557
183840.0000000000,51.0666666667,49.8500624326,0.0500831557,50.1403072227,0.0497583153,50.0805069708,0.0499321638,50.0706767499,0.0497317731,50.4274902658,0.0498387410,50.0123092401,0.0500832541,49.8188369103,0.0500435625,50.1498867438,0.0497098378,49.7233240864,0.0500204452,50.2871710550,0.0504692624,49.9735045838,0.0500627363,49.9001085378,0.0499568122
183900.0000000000,51.0833333333,49.9689933568,0.0500242467,50.0057011870,0.0500861898,49.9527771037,0.0500848780,49.9701089158,0.0497004182,49.6750781293,0.0499761406,50.1866317888,0.0496226131,49.8498010784,0.0498841719,49.8694174413,0.0500572876,50.0571938303,0.0499754097,50.1406819964,0.0498570953,49.9273377753,0.0500753839,50.2051201250,0.0500483251
183960.0000000000,51.1000000000,49.9970363906,0.0498290268,49.9992688360,0.0501248840,50.2395789809,0.0500698066,50.1584247376,0.0498283102,50.1935565557,0.0495539879,50.1316651660,0.0500164021,49.8136396675,0.0501395536,50.1965125019,0.0496228667,49.8573882703,0.0499834767,50.1364353939,0.0500190391,50.1161419859,0.0498065864,49.9926230725,0.0501811099
184020.0000000000,51.1166666667,49.9824813105,0.0499961487,49.8052078629,0.0501505662,50.2093064550,0.0497054075,49.8977658893,0.0500240512,50.0259135819,0.0500311415,50.0517105773,0.0498171010,50.2176640031,0.0500349568,50.2286034903,0.0498010236,50.1573440107,0.0501780315,50.0193456354,0.0495792934,50.2932934612,0.0499338195,49.7788409025,0.0501211125
184080.0000000000,51.1333333333,50.0068467397,0.0500680984,50.0926652908,0.0498526640,49.9751958356,0.0500980437,50.1632817863,0.0499562508,50.1232983896,0.0501451956,50.2754637342,0.0500039380,50.0682065416,0.0498893255,50.0357471336,0.0493952894,50.1189188338,0.0497634119,49.8748752415,0.0497373362,50.2341102856,0.0500080193,50.0516484882,0.0498063959
184140.0000000000,51.1500000000,50.0691273981,0.0499142651,50.2094702389,0.0498753424,50.1952495638,0.0498465590,49.9736806895,0.0500792045,50.1715971288,0.0501459671,49.8535866057,0.0503750549,49.9046005180,0.0502633368,50.2565752785,0.0498773657,49.7719560360,0.0497947836,49.9908601252,0.0496867788,50.0462408432,0.0499698100,49.8748409186,0.0498996981
184200.0000000000,51.1666666667,50.1383519057,0.0500873736,50.0713483718,0.0499934134,49.9868116170,0.0497269391,50.0819540042,0.0498167482,49.8175485832,0.0501194934,50.1967287871,0.0496443895,49.8878034291,0.0497943283,50.0264894079,0.0499601287,49.8271282070,0.0500167658,49.9913967874,0.0502306210,49.9196342459,0.0500909815,49.7699370522,0.0499953564
184260.0000000000,51.1833333333,49.9026884413,0.0498036923,50.0134753545,0.0500116742,50.3386653905,0.0501544000,49.8465712325,0.0499439540,50.0074506335,0.0502174088,50.1216408630,0.0501122788,49.8353006207,0.0497220444,49.8128518965,0.0498997712,50.0132389586,0.0501623734,49.7448471904,0.0497792356,49.9971633415,0.0497604033,49.9391274585,0.0498478867
184320.0000000000,51.2000000000,50.0528866955,0.0496802221,50.0734262235,0.0496924394,49.6642103869,0.0499356890,50.1872407987,0.0499328426,49.6691272941,0.0497769706,49.6478689707,0.0499315850,50.0226447828,0.0499679919,49.9722495434,0.0496288793,50.2819542780,0.0501242975,49.8407264742,0.0501122493,49.6352129167,0.0503665986,49.9008266628,0.0500049202
184380.0000000000,51.2166666667,50.0294715921,0.0501979615,49.9980728948,0.0499521652,49.8360995808,0.0498990984,49.7872724720,0.0501797073,49.8855006200,0.0498160661,50.0210769590,0.0497923780,50.1170717493,0.0498893002,49.9506764235,0.0501151748,49.7364895819,0.0502143654,49.8015259017,0.0503786601,49.8500068409,0.0502540432,50.1635673921,0.0499174096
184440.0000000000,51.2333333333,50.0120040603,0.0498673789,50.0439623608,0.0498581315,50.2931355380,0.0501287581,49.9255192675,0.0498470439,49.9715465906,0.0499238110,49.9686331799,0.0499190181,50.0878849865,0.0500405067,49.8750789535,0.0500731668,50.0607045001,0.0500598702,50.3465249815,0.0498663846,49.9170267347,0.0500333256,49.9357090330,0.0501228747
184500.0000000000,51.2500000000,50.1620908191,0.0502061528,49.9713614315,0.0501575059,49.7678589248,0.0499950959,49.8702591766,0.0498131751,49.8425937688,0.0503369957,49.6572346958,0.0499173431,49.6623572730,0.0499662966,50.2449215429,0.0502565112,49.7119697362,0.0501654514,50.2338811676,0.0501643528,50.0536673178,0.0499970535,49.5684126670,0.0502006692
184560.0000000000,51.2666666667,49.7097301394,0.0498678864,50.0176993695,0.0503354740,50.0487090887,0.0499719013,49.9465613637,0.0499350565,49.9554709114,0.0499630974,49.9181736193,0.0499781132,50.1267649820,0.0499659856,49.9662179961,0.0498686302,50.3053262392,0.0500566844,50.2401671296,0.0499777770,49.9602066396,0.0502044119,50.1893925307,0.0501088800
184620.0000000000,51.2833333333,50.0093034698,0.0502828268,50.2039404340,0.0502117478,49.9372733361,0.0497063341,50.0188701547,0.0498333269,49.7669073181,0.0500347427,49.9180665364,0.0498890318,50.2463268326,0.0498516236,50.1606803962,0.0502593058,49.8215650632,0.0500233035,49.8772569106,0.0500326986,50.1622434954,0.0503774861,49.7950478890,0.0501775671
184680.0000000000,51.3000000000,50.0820115645,0.0498809229,49.7655303813,0.0496889595,49.9733065713,0.0496872053,49.7803626189,0.0502409695,49.8503590688,0.0503181275,50.2354978765,0.0499429769,49.8735993492,0.0500056625,50.1559950173,0.0499416825,50.2144868531,0.0499266165,49.8138400099,0.0499455285,49.8823396786,0.0500283666,50.1027276508,0.0499712632
184740.0000000000,51.3166666667,49.7605772915,0.0502979899,49.9488492433,0.0499875290,49.7784297560,0.0500472104,49.6092869502,0.0503768604,49.9595811425,0.0500513072,49.7651022394,0.0499076992,49.9109323663,0.0499876530,49.9591701166,0.0499378357,49.9606013890,0.0500794547,49.9109235522,0.0498978436,50.1453077464,0.0498789928,49.8274859125,0.0499487231
184800.0000000000,51.3333333333,50.0243573768,0.0499327267,49.9127297162,0.0499693424,49.9784132885,0.0497571782,50.0720735603,0.0496007373,50.0938379577,0.0499710948,50.0747276333,0.0499429971,50.1358594323,0.0500689157,49.7943961500,0.0500232821,49.9815747382,0.0501891133,50.2684248308,0.0497040739,49.9452319510,0.0498438783,49.8153783023,0.0499702292
184860.0000000000,51.3500000000,49.9760066529,0.0502350886,49.9552732140,0.0500387971,49.7364782443,0.0497814463,49.7782252886,0.0500128793,50.2052416601,0.0498336946,50.2554462056,0.0499001630,49.6326477125,0.0501615482,49.9465493008,0.0498550932,49.8047166251,0.0501120997,49.8649753994,0.0498153420,50.2298371803,0.0497479559,49.9759633078,0.0502056308
184920.0000000000,51.3666666667,50.0444338879,0.0500479922,50.1757935196,0.0499033294,49.9082797536,0.0498436701,50.0228965124,0.0499312716,49.9018140817,0.0499292666,50.1612487155,0.0501974247,50.2046592431,0.0501130277,50.0724226289,0.0501788723,49.9943542277,0.0500393246,49.8478860297,0.0501404806,49.9070621908,0.0497492023,49.6446485512,0.0502512650
184980.0000000000,51.3833333333,50.1665076000,0.0502137823,50.2043638462,0.0494756250,50.1378993706,0.0499972674,50.0735717058,0.0503272044,50.1667918690,0.0497801648,50.2215460760,0.0500747702,49.6483429561,0.0501484004,50.0810183771,0.0496794855,49.9433480571,0.0499702873,50.1676591077,0.0500385750,49.8845216482,0.0502486166,50.0121776044,0.0496935220
185040.0000000000,51.4000000000,50.1599880177,0.0497144246,50.1809768200,0.0499122800,49.8333537024,0.0497515090,50.0100354361,0.0496707287,50.0528719600,0.0498621098,49.9438722099,0.0500939991,49.9052560902,0.0500382058,50.3399202827,0.0500025502,49.7349528848,0.0501807230,50.2776864426,0.0501834849,49.7811432486,0.0498782212,49.9986774792,0.0503537116
185100.0000000000,51.4166666667,50.2031643761,0.0498770766,50.1728899506,0.0501446298,50.0996198487,0.0499488443,49.8228095254,0.0504190687,50.1947745776,0.0498154190,49.9554131659,0.0502668658,49.8811540563,0.0499703879,50.0444356014,0.0498001008,49.9996406748,0.0499043070,50.0249095839,0.0500786501,50.0522687595,0.0495770621,49.9326290334,0.0501241033
185160.0000000000,51.4333333333,50.0629078695,0.0500754253,50.0780515127,0.0501952436,50.1813918487,0.0499385460,49.7932507092,0.0504779911,49.9419926243,0.0499682265,50.0685809510,0.0502273580,50.0563378694,0.0500226814,49.8490565929,0.0499870347,49.8621929038,0.0496576184,50.1746612697,0.0497719965,50.1029244629,0.0497500817,50.1005836376,0.0498509959
185220.0000000000,51.4500000000,49.8841891721,0.0502070450,50.0356748907,0.0498213560,50.0383939188,0.0502182934,50.0664319862,0.0501187431,49.8815433803,0.0499179194,49.8731437691,0.0499530899,49.7241474586,0.0499504211,49.9731753720,0.0497859069,50.0573538937,0.0498384018,49.7461499872,0.0497686339,50.2077480114,0.0497228008,50.0527468318,0.0499412734
185280.0000000000,51.4666666667,49.9560112085,0.0498103173,50.0015629510,0.0500010334,49.8582793022,0.0500167277,49.9679506217,0.0496432611,50.4792238283,0.0499710079,49.7990549103,0.0498377193,49.7120326435,0.0498576010,49.9744180979,0.0501198216,50.0271785909,0.0497909495,49.9972208321,0.0502428313,49.9754298853,0.0499318385,50.1151006341,0.0502365502
185340.0000000000,51.4833333333,49.7609245568,0.0500674721,49.8854913223,0.0499671678,49.8522342795,0.0501542572,49.9876243438,0.0502171420,49.8669785076,0.0498108477,49.9081325647,0.0497400982,49.9846411652,0.0500978412,50.0000149689,0.0496400719,49.7224803972,0.0500108447,50.0826396489,0.0502230608,50.2594776314,0.0498467871,49.9929458312,0.0498759850
185400.0000000000,51.5000000000,50.1195595728,0.0502484958,50.0519676319,0.0499594818,49.8476784164,0.0498740971,49.9266246813,0.0499374828,49.9721107798,0.0498350600,50.2864613601,0.0498403708,49.5583723222,0.0499083452,49.9787114005,0.0499710752,50.1413204179,0.0502974609,49.8987145647,0.0499317981,50.1550522964,0.0500585193,49.9285819984,0.0499776471
185460.0000000000,51.5166666667,50.1110830241,0.0496615593,49.6761435829,0.0501192196,49.8058482599,0.0500297309,49.7695708111,0.0499562415,49.9742155234,0.0500880395,50.1404330829,0.0501259288,50.1765046055,0.0499073154,49.8415238049,0.0500371353,50.0309684795,0.0500322538,49.9696382856,0.0501470630,50.0172868793,0.0502139488,50.0921123797,0.0496725344
185520.0000000000,51.5333333333,50.2138809412,0.0498778724,49.7297402812,0.0496960209,50.0155334959,0.0498757728,49.5999796811,0.0500748014,49.9682681310,0.0500529251,49.9542570183,0.0500853053,49.8839285449,0.0498409384,50.1941739626,0.0499251753,49.8145850383,0.0498930716,49.7942279250,0.0498504609,50.2809778461,0.0501231320,50.0315956916,0.0499702397
185580.0000000000,51.5500000000,49.8933387476,0.0499473494,49.9214303865,0.0501070255,50.3596786884,0.0499017978,49.8366466440,0.0499015142,50.0915729475,0.0498530939,50.4494221655,0.0502848688,50.0547056955,0.0501038074,49.6927373993,0.0502019514,50.0625672929,0.0498573220,50.1276564356,0.0498288540,50.1810552762,0.0501629425,50.0259940354,0.0500778878
185640.0000000000,51.5666666667,50.0415557944,0.0500879050,50.0769658989,0.0500903583,49.7829379730,0.0498775790,50.1224901732,0.0495762601,50.0997600289,0.0498625229,50.0481215557,0.0498842578,50.1135720377,0.0496350181,49.9831692921,0.0502028092,50.1508225852,0.0499684145,49.9852467841,0.0498973870,49.5821435830,0.0500505738,49.9871726563,0.0499122993
185700.0000000000,51.5833333333,49.8639791251,0.0500423323,49.8495875780,0.0502719594,50.1209073725,0.0500613144,49.9767119880,0.0496942764,49.9595663318,0.0501041769,50.0329897621,0.0498625517,49.8573761242,0.0496748339,50.0005290693,0.0500125891,49.9505707578,0.0498808168,49.7325399946,0.0502913796,49.7284497555,0.0498978475,49.8335053310,0.0502019109
185760.0000000000,51.6000000000,50.1227109313,0.0499227057,49.6768438477,0.0498669952,49.5871237426,0.0501270046,50.1263771311,0.0498131269,49.7670057468,0.0501525788,49.7787989763,0.0501019605,49.6332641495,0.0499152808,49.9268907186,0.0502328737,50.0240778702,0.0500700633,50.0942981363,0.0500948363,50.1897095826,0.0500266844,50.0944762304,0.0499134439
185820.0000000000,51.6166666667,49.9488106704,0.0500904220,49.9461066569,0.0501470679,49.9129600071,0.0501362852,50.0252554125,0.0501431021,50.0673440572,0.0501404804,50.1195623735,0.0500734851,49.7168692633,0.0497902113,49.5944206799,0.0500538964,50.1115402552,0.0501578164,50.0776111585,0.0501822074,50.1175799331,0.0502023169,50.1309132975,0.0500617995
185880.0000000000,51.6333333333,50.2439010247,0.0498911230,49.8691407748,0.0501104050,50.0012388476,0.0501284504,49.9152504479,0.0500758134,49.9321158348,0.0501228112,49.9423085647,0.0499698161,49.7107504787,0.0505021050,50.0998415071,0.0497111059,49.8104433250,0.0502984869,49.8769434091,0.0499729777,49.6993740210,0.0503080836,49.8987457361,0.0497599700
185940.0000000000,51.6500000000,50.1977100578,0.0496313822,50.0602246527,0.0499538614,50.2131140692,0.0496582357,49.6735881597,0.0500766951,50.1818881888,0.0502431409,50.0291617606,0.0501567542,50.1831489049,0.0500825375,49.6827872008,0.0500956530,50.0429611138,0.0500358216,50.0896116654,0.0497872895,49.9494850629,0.0500523047,50.1540980982,0.0499383181
186000.0000000000,51.6666666667,50.0019385656,0.0499021522,49.8613099432,0.0498017089,50.0371518379,0.0501076593,50.1336155548,0.0498404078,50.1052802670,0.0501425608,50.2184340924,0.0499379578,50.1111860782,0.0500043725,50.0000666020,0.0500272167,49.9188225902,0.0498227252,50.2455114942,0.0498284860,49.6480601045,0.0501388691,49.9486444572,0.0500977694
186060.0000000000,51.6833333333,50.0696478219,0.0500370385,50.1317187515,0.0501634219,49.7451786576,0.0501495177,49.9734561649,0.0499733045,50.0436706350,0.0500375666,49.7884667656,0.0499689221,50.2345104465,0.0502302657,50.0813222604,0.0499807050,49.6615945899,0.0503587639,50.1951167060,0.0496856786,50.1363537911,0.0499581810,49.9851091509,0.0498154139
186120.0000000000,51.7000000000,50.0430151487,0.0497728318,49.8109667231,0.0498400423,50.0286871755,0.0496781127,49.9689608063,0.0500521650,49.8819485138,0.0499720788,49.5304405141,0.0500034680,50.4214883893,0.0502843738,49.6526632191,0.0498101688,49.8685068569,0.0500064699,49.9626702825,0.0496768976,49.9024576609,0.0499687872,50.0509501811,0.0501556664
186180.0000000000,51.7166666667,50.0694582662,0.0498493531,49.7120914184,0.0496491682,50.0184810152,0.0501816105,50.1229948822,0.0499456906,49.9452969242,0.0498794254,50.0872169162,0.0501142354,49.7201818235,0.0499884780,49.9730082607,0.0500641845,49.9967444833,0.0502532750,50.0189290597,0.0498852780,49.8795756850,0.0499332874,50.1695093557,0.0497474895
186240.0000000000,51.7333333333,49.7729740709,0.0502739655,49.6195989837,0.0498525105,49.9193902774,0.0497935736,50.0895536140,0.0497018542,49.9495392701,0.0502298087,50.0235022751,0.0502699027,50.2316563934,0.0497846356,50.1040996268,0.0496356019,49.9989110065,0.0501884375,49.9711821498,0.0497145448,49.8303185330,0.0500984899,49.8791876244,0.0496716087
186300.0000000000,51.7500000000,50.0808720143,0.0496622343,50.0372888720,0.0499390990,50.2549369215,0.0502815073,50.2006401278,0.0496851833,49.6120004403,0.0497864471,50.1507240969,0.0497962667,49.7725699028,0.0500735389,50.0328958341,0.0499417799,50.0050740842,0.0499086376,50.1692731985,0.0499768305,49.8497593173,0.0504638403,50.3627297557,0.0498038667
186360.0000000000,51.7666666667,49.7556716852,0.0501930822,49.8157309810,0.0498296945,50.0912397725,0.0500544799,49.7949594615,0.0496506340,50.1571315274,0.0501170861,49.9400458282,0.0497803338,50.1831737010,0.0497163837,49.6480988267,0.0498680317,50.2909701162,0.0496888362,49.8705431735,0.0501855961,49.9308097656,0.0496874959,49.8603392655,0.0500030983
186420.0000000000,51.7833333333,50.2006788951,0.0501276885,49.8603103185,0.0498307007,49.8914193914,0.0500754328,50.0430339231,0.0498536786,50.3501029651,0.0501109051,50.0331720310,0.0496788859,49.6972375397,0.0499281165,50.0161323888,0.0498206573,50.0890824679,0.0500015826,49.9230468430,0.0502352665,50.0753456673,0.0499782838,50.0964081199,0.0498550795
186480.0000000000,51.8000000000,49.9677254622,0.0499546314,49.7192651055,0.0500210728,50.2571963814,0.0501513910,50.0671700423,0.0498042662,50.1908093908,0.0502332493,50.2660868620,0.0498687460,49.6074815548,0.0499080512,49.9281214576,0.0496001600,49.8528171733,0.0498050076,49.9219556839,0.0498545936,49.9957381400,0.0500723971,50.0640196748,0.0499375654
186540.0000000000,51.8166666667,50.1049915535,0.0499504105,49.8924860911,0.0501765508,50.0404092944,0.0498745143,49.7402293646,0.0498893134,49.8675045709,0.0502817403,49.5979800484,0.0501227074,49.8317488132,0.0497881788,49.9458803803,0.0502640926,49.6498015536,0.0499061545,50.3773077047,0.0502622360,49.7951024397,0.0500803148,50.0432054437,0.0499981286
186600.0000000000,51.8333333333,50.0547575799,0.0501082056,49.7605757716,0.0500117399,50.1147559559,0.0501522587,49.9237310780,0.0498340938,50.0007472282,0.0500161345,50.1099956674,0.0496327247,49.8581019371,0.0498409182,50.2307608281,0.0499818910,50.0158263081,0.0500137243,49.9397892509,0.0500158509,49.8862623211,0.0498377296,49.8200558503,0.0499297508
186660.0000000000,51.8500000000,49.7964190249,0.0500233636,49.7426140479,0.0498258672,49.9064491719,0.0500547995,50.1257592430,0.0497515678,50.3951392777,0.0497488564,50.1334284889,0.0499989284,50.1744767650,0.0503500610,49.7786227444,0.0498122724,50.0150833346,0.0500423460,50.2176683336,0.0497785632,50.0356823507,0.0503747670,50.2882197074,0.0497744539
186720.0000000000,51.8666666667,49.9346724389,0.0503061978,49.8200192127,0.0497848977,49.7143138720,0.0501202846,49.9761425970,0.0500207600,50.0596429395,0.0501279807,49.8369069653,0.0499656285,50.0531616452,0.0501063386,49.9474598221,0.0500755986,49.8128131832,0.0498688732,49.8142605738,0.0500620814,50.2722801766,0.0500773397,49.9222951532,0.0501206643
186780.0000000000,51.8833333333,49.7286893208,0.0496543560,49.9809073676,0.0496525419,49.6047965194,0.0498861840,49.9907113194,0.0498446527,50.1302778112,0.0496289729,50.1889995842,0.0500544282,49.9517030645,0.0498353046,49.9879559104,0.0502517127,50.0346801652,0.0501102706,49.9283849491,0.0498808249,49.6176770607,0.0499865336,49.8013050971,0.0500909403
186840.0000000000,51.9000000000,49.8472416507,0.0497815768,50.1925772297,0.0496810967,49.8598953604,0.0499922255,50.1037153765,0.0501053776,49.9830600833,0.0500094858,49.7530201683,0.0500396069,49.9793724090,0.0499672868,50.1928270002,0.0498348896,49.9222484529,0.0502292345,49.9361618105,0.0499666330,50.1643713550,0.0498061114,50.1787244316,0.0496762167
186900.0000000000,51.9166666667,50.1170580266,0.0499706664,50.0290471655,0.0496510658,50.1081578559,0.0499313032,49.6935233907,0.0499559082,49.9806885248,0.0499413775,50.2591492175,0.0497316418,49.8053702415,0.0500685018,49.7194971080,0.0499699107,50.0915521834,0.0500301206,50.0311883354,0.0503372799,49.7729170282,0.0501452983,49.9388370269,0.0501637824
186960.0000000000,51.9333333333,50.3456319766,0.0499246228,49.8230149528,0.0500706206,49.9238655098,0.0500118965,49.8621991634,0.0502241107,50.0287390033,0.0499908837,50.1106144932,0.0501137020,50.0594106483,0.0504467412,49.8590487210,0.0499580392,50.0859330147,0.0499423245,50.2522274351,0.0498956350,49.8717519564,0.0502337662,50.1446235171,0.0498321223
187020.0000000000,51.9500000000,49.9614312326,0.0499070909,49.7675902484,0.0501388037,50.0935836612,0.0501740697,49.9487343561,0.0501205034,49.9375783223,0.0501094513,50.3864360645,0.0500338832,49.9537942140,0.0501646975,49.8597930478,0.0500514382,50.2106808356,0.0500869679,49.9767548952,0.0499771527,49.9500379498,0.0500118542,49.8269874267,0.0500681485
187080.0000000000,51.9666666667,49.7984139505,0.0502935294,50.0597416311,0.0499281171,49.8374144383,0.0498744607,50.2972918622,0.0500407076,50.0224453963,0.0503901436,49.9497138327,0.0500984966,50.0179503971,0.0501534557,50.0446147841,0.0498199436,49.9367260318,0.0503039873,50.4348110513,0.0498334932,50.1165769996,0.0499420017,49.6506183642,0.0503269740
187140.0000000000,51.9833333333,50.0922434747,0.0500330090,49.9404220736,0.0496477797,49.8684557600,0.0497930241,50.2125062505,0.0500307831,50.1023167874,0.0500865269,49.7716429902,0.0499384528,50.1792486630,0.0501287609,49.8899655146,0.0499755227,49.7976264646,0.0500172056,49.8363714961,0.0500148435,50.1668966915,0.0501766823,50.1919181270,0.0500639251
187200.0000000000,52.0000000000,49.9234609684,0.0499274575,50.2015468152,0.0499501593,49.7889651480,0.0498926142,49.9748658821,0.0498938148,49.9043156615,0.0500473002,50.0925295366,0.0501425835,49.9981848172,0.0502081885,50.1293900541,0.0500946717,50.0770136792,0.0498169407,50.1438043499,0.0499008963,50.1159474646,0.0500202824,50.1650703484,0.0496498487
187260.0000000000,52.0166666667,50.1095348069,0.0498028427,50.0335550297,0.0499077157,50.2997531342,0.0498600205,50.0946650065,0.0497269947,50.2704924705,0.0498610921,49.9235298436,0.0500463868,50.0777224872,0.0496299427,50.3539717841,0.0498211560,49.8959683419,0.0500414897,50.1303979720,0.0500115023,50.3080351810,0.0500186783,49.7716842370,0.0499929714
187320.0000000000,52.0333333333,50.2071105750,0.0499221438,50.2043549959,0.0500576287,50.0881626623,0.0498012502,49.9151567177,0.0498375753,50.3121192351,0.0500651876,49.9423902166,0.0499382374,50.1160809132,0.0500441981,49.8715012922,0.0499288923,50.1256757539,0.0497717244,49.9108375898,0.0501669684,49.9538105584,0.0499951320,50.1681751811,0.0500599220
187380.0000000000,52.0500000000,49.9015493334,0.0497871015,49.9645821926,0.0501460547,50.0962835346,0.0502119384,49.8622694773,0.0500372990,49.9964764577,0.0496332561,50.0308753144,0.0499404365,50.1448421723,0.0498504085,49.8048590308,0.0500132725,50.0517143074,0.0496889524,50.2674414703,0.0497467439,50.1001321847,0.0501660212,49.6590324295,0.0500688553
187440.0000000000,52.0666666667,50.1701620345,0.0496991401,49.9785176879,0.0502959235,49.7761727992,0.0498600083,50.0887996737,0.0499398907,50.0801403774,0.0500743210,49.8228094204,0.0499437329,50.1731751227,0.0498452771,49.9844489174,0.0500840620,50.0364220497,0.0501364508,50.0088379022,0.0501697965,49.9479938446,0.0495853941,50.2328135702,0.0500848244
