time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
187500,1.20000000,0.15883889,0.15846673,0.15734515,0.15545685,0.15276964,0.14923182,0.14476238,0.13923412,0.13243444,0.12398150,0.11307580,0.09746633,0.05316560,,,,,,,,,0.05316560
187560,1.20000000,0.15880124,0.15842923,0.15730809,0.15542054,0.15273438,0.14919792,0.14473017,0.13920396,0.13240673,0.12395672,0.11305464,0.09744999,0.05316305,,,,,,,,,0.05316305
187620,1.20000000,0.15876362,0.15839176,0.15727107,0.15538426,0.15269915,0.14916404,0.14469799,0.13917382,0.13237904,0.12393196,0.11303349,0.09743367,0.05316050,,,,,,,,,0.05316050
187680,1.20000000,0.15872604,0.15835432,0.15723407,0.15534801,0.15266394,0.14913020,0.14466583,0.13914371,0.13235137,0.12390723,0.11301236,0.09741735,0.05315796,,,,,,,,,0.05315796
187740,1.20000000,0.15868848,0.15831691,0.15719711,0.15531179,0.15262876,0.14909638,0.14463370,0.13911362,0.13232372,0.12388251,0.11299124,0.09740105,0.05315542,,,,,,,,,0.05315542
187800,1.20000000,0.15865096,0.15827954,0.15716018,0.15527560,0.15259362,0.14906259,0.14460160,0.13908355,0.13229610,0.12385781,0.11297014,0.09738476,0.05315288,,,,,,,,,0.05315288
187860,1.20000000,0.15861347,0.15824219,0.15712328,0.15523943,0.15255850,0.14902883,0.14456952,0.13905351,0.13226850,0.12383313,0.11294906,0.09736849,0.05315035,,,,,,,,,0.05315035
187920,1.20000000,0.15857601,0.15820488,0.15708641,0.15520330,0.15252341,0.14899509,0.14453747,0.13902350,0.13224092,0.12380847,0.11292799,0.09735222,0.05314781,,,,,,,,,0.05314781
187980,1.20000000,0.15853858,0.15816760,0.15704957,0.15516720,0.15248835,0.14896139,0.14450544,0.13899351,0.13221336,0.12378383,0.11290694,0.09733597,0.05314529,,,,,,,,,0.05314529
188040,1.20000000,0.15850119,0.15813035,0.15701276,0.15513113,0.15245332,0.14892771,0.14447345,0.13896354,0.13218582,0.12375921,0.11288590,0.09731973,0.05314276,,,,,,,,,0.05314276
188100,1.20000000,0.15846382,0.15809313,0.15697598,0.15509509,0.15241832,0.14889406,0.14444147,0.13893360,0.13215831,0.12373461,0.11286488,0.09730351,0.05314024,,,,,,,,,0.05314024
188160,1.20000000,0.15842649,0.15805594,0.15693923,0.15505908,0.15238335,0.14886044,0.14440953,0.13890368,0.13213082,0.12371003,0.11284388,0.09728729,0.05313772,,,,,,,,,0.05313772
188220,1.20000000,0.15838918,0.15801879,0.15690251,0.15502310,0.15234841,0.14882684,0.14437761,0.13887379,0.13210335,0.12368547,0.11282290,0.09727109,0.05313521,,,,,,,,,0.05313521
188280,1.20000000,0.15835191,0.15798166,0.15686583,0.15498715,0.15231349,0.14879327,0.14434571,0.13884392,0.13207590,0.12366092,0.11280193,0.09725490,0.05313269,,,,,,,,,0.05313269
188340,1.20000000,0.15831467,0.15794457,0.15682917,0.15495123,0.15227861,0.14875974,0.14431384,0.13881407,0.13204847,0.12363640,0.11278097,0.09723872,0.05313018,,,,,,,,,0.05313018
188400,1.20000000,0.15827746,0.15790750,0.15679255,0.15491534,0.15224375,0.14872622,0.14428200,0.13878425,0.13202107,0.12361189,0.11276004,0.09722255,0.05312768,,,,,,,,,0.05312768
188460,1.20000000,0.15824028,0.15787047,0.15675595,0.15487947,0.15220892,0.14869274,0.14425018,0.13875445,0.13199369,0.12358741,0.11273911,0.09720640,0.05312517,,,,,,,,,0.05312517
188520,1.20000000,0.15820314,0.15783347,0.15671939,0.15484364,0.15217412,0.14865928,0.14421839,0.13872468,0.13196633,0.12356294,0.11271821,0.09719025,0.05312267,,,,,,,,,0.05312267
188580,1.20000000,0.15816602,0.15779650,0.15668286,0.15480784,0.15213935,0.14862585,0.14418663,0.13869493,0.13193899,0.12353850,0.11269732,0.09717412,0.05312018,,,,,,,,,0.05312018
188640,1.20000000,0.15812893,0.15775956,0.15664635,0.15477207,0.15210461,0.14859245,0.14415489,0.13866520,0.13191167,0.12351407,0.11267645,0.09715800,0.05311768,,,,,,,,,0.05311768
188700,1.20000000,0.15809188,0.15772265,0.15660988,0.15473633,0.15206990,0.14855907,0.14412318,0.13863550,0.13188438,0.12348966,0.11265559,0.09714190,0.05311519,,,,,,,,,0.05311519
188760,1.20000000,0.15805486,0.15768577,0.15657344,0.15470061,0.15203521,0.14852573,0.14409149,0.13860583,0.13185710,0.12346527,0.11263475,0.09712580,0.05311271,,,,,,,,,0.05311271
188820,1.20000000,0.15801786,0.15764892,0.15653702,0.15466493,0.15200056,0.14849241,0.14405983,0.13857617,0.13182985,0.12344090,0.11261392,0.09710972,0.05311022,,,,,,,,,0.05311022
188880,1.20000000,0.15798090,0.15761211,0.15650064,0.15462927,0.15196593,0.14845911,0.14402819,0.13854654,0.13180262,0.12341655,0.11259311,0.09709365,0.05310774,,,,,,,,,0.05310774
188940,1.20000000,0.15794397,0.15757532,0.15646429,0.15459365,0.15193133,0.14842585,0.14399658,0.13851694,0.13177541,0.12339222,0.11257232,0.09707759,0.05310526,,,,,,,,,0.05310526
189000,1.20000000,0.15790707,0.15753856,0.15642797,0.15455805,0.15189676,0.14839261,0.14396500,0.13848735,0.13174823,0.12336790,0.11255154,0.09706154,0.05310279,,,,,,,,,0.05310279
189060,1.20000000,0.15787020,0.15750184,0.15639168,0.15452249,0.15186222,0.14835940,0.14393344,0.13845779,0.13172106,0.12334361,0.11253078,0.09704551,0.05310031,,,,,,,,,0.05310031
189120,1.20000000,0.15783336,0.15746514,0.15635541,0.15448695,0.15182770,0.14832621,0.14390191,0.13842826,0.13169392,0.12331933,0.11251003,0.09702949,0.05309785,,,,,,,,,0.05309785
189180,1.20000000,0.15779655,0.15742848,0.15631918,0.15445145,0.15179322,0.14829305,0.14387040,0.13839875,0.13166680,0.12329508,0.11248930,0.09701348,0.05309538,,,,,,,,,0.05309538
189240,1.20000000,0.15775977,0.15739184,0.15628298,0.15441597,0.15175876,0.14825992,0.14383892,0.13836926,0.13163969,0.12327084,0.11246859,0.09699748,0.05309292,,,,,,,,,0.05309292
189300,1.20000000,0.15772302,0.15735524,0.15624681,0.15438052,0.15172433,0.14822682,0.14380746,0.13833980,0.13161262,0.12324662,0.11244789,0.09698149,0.05309046,,,,,,,,,0.05309046
189360,1.20000000,0.15768631,0.15731866,0.15621067,0.15434510,0.15168993,0.14819374,0.14377603,0.13831036,0.13158556,0.12322242,0.11242721,0.09696552,0.05308800,,,,,,,,,0.05308800
189420,1.20000000,0.15764962,0.15728212,0.15617455,0.15430971,0.15165556,0.14816069,0.14374462,0.13828094,0.13155852,0.12319824,0.11240654,0.09694955,0.05308555,,,,,,,,,0.05308555
189480,1.20000000,0.15761296,0.15724561,0.15613847,0.15427435,0.15162121,0.14812767,0.14371324,0.13825155,0.13153151,0.12317408,0.11238589,0.09693360,0.05308310,,,,,,,,,0.05308310
189540,1.20000000,0.15757634,0.15720912,0.15610242,0.15423902,0.15158690,0.14809468,0.14368189,0.13822218,0.13150451,0.12314994,0.11236526,0.09691766,0.05308065,,,,,,,,,0.05308065
189600,1.20000000,0.15753974,0.15717267,0.15606640,0.15420371,0.15155261,0.14806171,0.14365056,0.13819283,0.13147754,0.12312581,0.11234464,0.09690174,0.05307820,,,,,,,,,0.05307820
189660,1.20000000,0.15750317,0.15713625,0.15603040,0.15416844,0.15151835,0.14802877,0.14361925,0.13816351,0.13145059,0.12310171,0.11232404,0.09688582,0.05307576,,,,,,,,,0.05307576
189720,1.20000000,0.15746664,0.15709986,0.15599444,0.15413319,0.15148412,0.14799585,0.14358797,0.13813421,0.13142366,0.12307762,0.11230345,0.09686992,0.05307332,,,,,,,,,0.05307332
189780,1.20000000,0.15743013,0.15706349,0.15595851,0.15409798,0.15144991,0.14796296,0.14355672,0.13810494,0.13139675,0.12305355,0.11228288,0.09685402,0.05307089,,,,,,,,,0.05307089
189840,1.20000000,0.15739366,0.15702716,0.15592260,0.15406279,0.15141574,0.14793010,0.14352549,0.13807568,0.13136986,0.12302950,0.11226232,0.09683814,0.05306845,,,,,,,,,0.05306845
189900,1.20000000,0.15735721,0.15699086,0.15588673,0.15402763,0.15138159,0.14789727,0.14349429,0.13804645,0.13134300,0.12300547,0.11224178,0.09682227,0.05306602,,,,,,,,,0.05306602
189960,1.20000000,0.15732080,0.15695459,0.15585088,0.15399250,0.15134747,0.14786446,0.14346311,0.13801725,0.13131615,0.12298146,0.11222125,0.09680642,0.05306360,,,,,,,,,0.05306360
190020,1.20000000,0.15728441,0.15691834,0.15581507,0.15395740,0.15131338,0.14783168,0.14343195,0.13798807,0.13128933,0.12295747,0.11220074,0.09679057,0.05306117,,,,,,,,,0.05306117
190080,1.20000000,0.15724806,0.15688213,0.15577928,0.15392233,0.15127931,0.14779892,0.14340083,0.13795891,0.13126253,0.12293349,0.11218025,0.09677474,0.05305875,,,,,,,,,0.05305875
190140,1.20000000,0.15721173,0.15684595,0.15574352,0.15388729,0.15124528,0.14776619,0.14336972,0.13792977,0.13123575,0.12290953,0.11215977,0.09675892,0.05305634,,,,,,,,,0.05305634
190200,1.20000000,0.15717544,0.15680979,0.15570780,0.15385227,0.15121127,0.14773349,0.14333865,0.13790066,0.13120899,0.12288560,0.11213931,0.09674311,0.05305392,,,,,,,,,0.05305392
190260,1.20000000,0.15713917,0.15677367,0.15567210,0.15381729,0.15117729,0.14770082,0.14330759,0.13787157,0.13118225,0.12286168,0.11211886,0.09672731,0.05305151,,,,,,,,,0.05305151
190320,1.20000000,0.15710294,0.15673757,0.15563643,0.15378233,0.15114333,0.14766817,0.14327656,0.13784250,0.13115553,0.12283778,0.11209843,0.09671152,0.05304910,,,,,,,,,0.05304910
190380,1.20000000,0.15706673,0.15670151,0.15560079,0.15374740,0.15110941,0.14763555,0.14324556,0.13781346,0.13112883,0.12281389,0.11207801,0.09669575,0.05304669,,,,,,,,,0.05304669
190440,1.20000000,0.15703055,0.15666548,0.15556518,0.15371250,0.15107551,0.14760295,0.14321458,0.13778444,0.13110215,0.12279003,0.11205761,0.09667998,0.05304429,,,,,,,,,0.05304429
190500,1.20000000,0.15699441,0.15662947,0.15552960,0.15367763,0.15104164,0.14757038,0.14318363,0.13775544,0.13107550,0.12276619,0.11203723,0.09666423,0.05304189,,,,,,,,,0.05304189
190560,1.20000000,0.15695829,0.15659349,0.15549405,0.15364279,0.15100780,0.14753784,0.14315270,0.13772647,0.13104886,0.12274236,0.11201686,0.09664849,0.05303949,,,,,,,,,0.05303949
190620,1.20000000,0.15692220,0.15655755,0.15545852,0.15360797,0.15097398,0.14750532,0.14312180,0.13769752,0.13102225,0.12271855,0.11199650,0.09663276,0.05303710,,,,,,,,,0.05303710
190680,1.20000000,0.15688615,0.15652163,0.15542303,0.15357319,0.15094019,0.14747283,0.14309092,0.13766859,0.13099566,0.12269476,0.11197617,0.09661705,0.05303471,,,,,,,,,0.05303471
190740,1.20000000,0.15685012,0.15648574,0.15538757,0.15353843,0.15090643,0.14744036,0.14306006,0.13763969,0.13096909,0.12267099,0.11195584,0.09660134,0.05303232,,,,,,,,,0.05303232
190800,1.20000000,0.15681412,0.15644989,0.15535213,0.15350370,0.15087270,0.14740792,0.14302923,0.13761080,0.13094254,0.12264724,0.11193553,0.09658565,0.05302994,,,,,,,,,0.05302994
190860,1.20000000,0.15677815,0.15641406,0.15531672,0.15346900,0.15083899,0.14737551,0.14299843,0.13758194,0.13091601,0.12262350,0.11191524,0.09656996,0.05302755,,,,,,,,,0.05302755
190920,1.20000000,0.15674221,0.15637826,0.15528135,0.15343433,0.15080531,0.14734313,0.14296765,0.13755311,0.13088950,0.12259978,0.11189496,0.09655429,0.05302517,,,,,,,,,0.05302517
190980,1.20000000,0.15670630,0.15634249,0.15524600,0.15339968,0.15077166,0.14731077,0.14293689,0.13752429,0.13086301,0.12257609,0.11187470,0.09653863,0.05302280,,,,,,,,,0.05302280
191040,1.20000000,0.15667042,0.15630675,0.15521068,0.15336507,0.15073804,0.14727843,0.14290616,0.13749550,0.13083654,0.12255241,0.11185445,0.09652299,0.05302042,,,,,,,,,0.05302042
191100,1.20000000,0.15663457,0.15627104,0.15517539,0.15333048,0.15070444,0.14724612,0.14287545,0.13746674,0.13081009,0.12252874,0.11183422,0.09650735,0.05301805,,,,,,,,,0.05301805
191160,1.20000000,0.15659875,0.15623536,0.15514012,0.15329592,0.15067087,0.14721384,0.14284477,0.13743799,0.13078367,0.12250510,0.11181401,0.09649173,0.05301568,,,,,,,,,0.05301568
191220,1.20000000,0.15656296,0.15619970,0.15510489,0.15326139,0.15063733,0.14718159,0.14281411,0.13740927,0.13075726,0.12248148,0.11179381,0.09647611,0.05301332,,,,,,,,,0.05301332
191280,1.20000000,0.15652719,0.15616408,0.15506968,0.15322688,0.15060381,0.14714936,0.14278348,0.13738057,0.13073087,0.12245787,0.11177362,0.09646051,0.05301096,,,,,,,,,0.05301096
191340,1.20000000,0.15649146,0.15612848,0.15503451,0.15319241,0.15057033,0.14711715,0.14275287,0.13735189,0.13070451,0.12243428,0.11175345,0.09644492,0.05300860,,,,,,,,,0.05300860
191400,1.20000000,0.15645575,0.15609292,0.15499936,0.15315796,0.15053686,0.14708497,0.14272229,0.13732324,0.13067817,0.12241071,0.11173329,0.09642934,0.05300624,,,,,,,,,0.05300624
191460,1.20000000,0.15642008,0.15605738,0.15496424,0.15312354,0.15050343,0.14705282,0.14269173,0.13729461,0.13065184,0.12238716,0.11171315,0.09641377,0.05300389,,,,,,,,,0.05300389
191520,1.20000000,0.15638443,0.15602187,0.15492915,0.15308915,0.15047002,0.14702069,0.14266119,0.13726600,0.13062554,0.12236362,0.11169303,0.09639822,0.05300154,,,,,,,,,0.05300154
191580,1.20000000,0.15634881,0.15598639,0.15489409,0.15305478,0.15043664,0.14698859,0.14263068,0.13723741,0.13059926,0.12234010,0.11167292,0.09638267,0.05299919,,,,,,,,,0.05299919
191640,1.20000000,0.15631322,0.15595094,0.15485905,0.15302045,0.15040329,0.14695652,0.14260019,0.13720885,0.13057299,0.12231661,0.11165282,0.09636714,0.05299685,,,,,,,,,0.05299685
191700,1.20000000,0.15627767,0.15591552,0.15482405,0.15298614,0.15036996,0.14692447,0.14256973,0.13718030,0.13054675,0.12229312,0.11163274,0.09635162,0.05299450,,,,,,,,,0.05299450
191760,1.20000000,0.15624213,0.15588013,0.15478907,0.15295186,0.15033666,0.14689244,0.14253929,0.13715178,0.13052053,0.12226966,0.11161268,0.09633611,0.05299216,,,,,,,,,0.05299216
191820,1.20000000,0.15620663,0.15584477,0.15475412,0.15291760,0.15030339,0.14686045,0.14250888,0.13712329,0.13049433,0.12224622,0.11159263,0.09632061,0.05298983,,,,,,,,,0.05298983
191880,1.20000000,0.15617116,0.15580943,0.15471920,0.15288338,0.15027014,0.14682847,0.14247848,0.13709481,0.13046815,0.12222279,0.11157259,0.09630512,0.05298749,,,,,,,,,0.05298749
191940,1.20000000,0.15613572,0.15577413,0.15468431,0.15284918,0.15023693,0.14679653,0.14244812,0.13706636,0.13044199,0.12219938,0.11155257,0.09628964,0.05298516,,,,,,,,,0.05298516
192000,1.20000000,0.15610030,0.15573885,0.15464945,0.15281501,0.15020373,0.14676460,0.14241778,0.13703793,0.13041585,0.12217599,0.11153257,0.09627418,0.05298284,,,,,,,,,0.05298284
192060,1.20000000,0.15606491,0.15570360,0.15461461,0.15278087,0.15017057,0.14673271,0.14238746,0.13700952,0.13038973,0.12215262,0.11151258,0.09625872,0.05298051,,,,,,,,,0.05298051
192120,1.20000000,0.15602956,0.15566838,0.15457981,0.15274675,0.15013743,0.14670084,0.14235716,0.13698114,0.13036363,0.12212926,0.11149261,0.09624328,0.05297819,,,,,,,,,0.05297819
192180,1.20000000,0.15599423,0.15563319,0.15454503,0.15271266,0.15010432,0.14666899,0.14232689,0.13695278,0.13033755,0.12210592,0.11147265,0.09622785,0.05297587,,,,,,,,,0.05297587
192240,1.20000000,0.15595893,0.15559802,0.15451028,0.15267860,0.15007123,0.14663717,0.14229665,0.13692444,0.13031149,0.12208260,0.11145270,0.09621243,0.05297355,,,,,,,,,0.05297355
192300,1.20000000,0.15592365,0.15556289,0.15447556,0.15264457,0.15003817,0.14660538,0.14226643,0.13689612,0.13028545,0.12205930,0.11143277,0.09619702,0.05297124,,,,,,,,,0.05297124
192360,1.20000000,0.15588841,0.15552778,0.15444086,0.15261057,0.15000514,0.14657361,0.14223623,0.13686782,0.13025943,0.12203602,0.11141286,0.09618162,0.05296893,,,,,,,,,0.05296893
192420,1.20000000,0.15585320,0.15549271,0.15440620,0.15257659,0.14997213,0.14654187,0.14220605,0.13683955,0.13023344,0.12201275,0.11139296,0.09616623,0.05296662,,,,,,,,,0.05296662
192480,1.20000000,0.15581801,0.15545766,0.15437156,0.15254264,0.14993915,0.14651015,0.14217590,0.13681130,0.13020746,0.12198950,0.11137307,0.09615086,0.05296431,,,,,,,,,0.05296431
192540,1.20000000,0.15578285,0.15542263,0.15433695,0.15250872,0.14990620,0.14647845,0.14214578,0.13678307,0.13018150,0.12196627,0.11135320,0.09613549,0.05296201,,,,,,,,,0.05296201
192600,1.20000000,0.15574772,0.15538764,0.15430236,0.15247482,0.14987327,0.14644679,0.14211567,0.13675486,0.13015556,0.12194306,0.11133335,0.09612014,0.05295971,,,,,,,,,0.05295971
192660,1.20000000,0.15571262,0.15535268,0.15426781,0.15244095,0.14984037,0.14641514,0.14208560,0.13672667,0.13012964,0.12191987,0.11131350,0.09610480,0.05295742,,,,,,,,,0.05295742
192720,1.20000000,0.15567755,0.15531774,0.15423328,0.15240711,0.14980750,0.14638353,0.14205554,0.13669851,0.13010375,0.12189669,0.11129368,0.09608947,0.05295512,,,,,,,,,0.05295512
192780,1.20000000,0.15564250,0.15528283,0.15419878,0.15237330,0.14977465,0.14635193,0.14202551,0.13667037,0.13007787,0.12187353,0.11127387,0.09607415,0.05295283,,,,,,,,,0.05295283
192840,1.20000000,0.15560749,0.15524795,0.15416431,0.15233951,0.14974182,0.14632037,0.14199550,0.13664225,0.13005201,0.12185038,0.11125407,0.09605884,0.05295054,,,,,,,,,0.05295054
192900,1.20000000,0.15557250,0.15521310,0.15412987,0.15230575,0.14970903,0.14628883,0.14196552,0.13661415,0.13002617,0.12182726,0.11123429,0.09604354,0.05294826,,,,,,,,,0.05294826
192960,1.20000000,0.15553754,0.15517828,0.15409545,0.15227202,0.14967626,0.14625731,0.14193556,0.13658608,0.13000035,0.12180415,0.11121452,0.09602825,0.05294597,,,,,,,,,0.05294597
193020,1.20000000,0.15550261,0.15514348,0.15406107,0.15223831,0.14964352,0.14622582,0.14190562,0.13655802,0.12997455,0.12178106,0.11119477,0.09601298,0.05294369,,,,,,,,,0.05294369
193080,1.20000000,0.15546771,0.15510871,0.15402670,0.15220463,0.14961080,0.14619435,0.14187570,0.13652999,0.12994878,0.12175799,0.11117503,0.09599771,0.05294141,,,,,,,,,0.05294141
193140,1.20000000,0.15543283,0.15507397,0.15399237,0.15217098,0.14957811,0.14616291,0.14184582,0.13650198,0.12992302,0.12173494,0.11115531,0.09598246,0.05293914,,,,,,,,,0.05293914
193200,1.20000000,0.15539798,0.15503926,0.15395807,0.15213736,0.14954544,0.14613149,0.14181595,0.13647399,0.12989728,0.12171190,0.11113560,0.09596722,0.05293687,,,,,,,,,0.05293687
193260,1.20000000,0.15536317,0.15500458,0.15392379,0.15210376,0.14951280,0.14610010,0.14178611,0.13644603,0.12987156,0.12168888,0.11111591,0.09595199,0.05293460,,,,,,,,,0.05293460
193320,1.20000000,0.15532837,0.15496992,0.15388954,0.15207019,0.14948019,0.14606873,0.14175629,0.13641808,0.12984586,0.12166588,0.11109623,0.09593677,0.05293233,,,,,,,,,0.05293233
193380,1.20000000,0.15529361,0.15493529,0.15385532,0.15203664,0.14944760,0.14603739,0.14172649,0.13639016,0.12982018,0.12164289,0.11107657,0.09592156,0.05293007,,,,,,,,,0.05293007
193440,1.20000000,0.15525888,0.15490069,0.15382112,0.15200313,0.14941504,0.14600607,0.14169672,0.13636226,0.12979452,0.12161992,0.11105692,0.09590636,0.05292781,,,,,,,,,0.05292781
193500,1.20000000,0.15522417,0.15486612,0.15378695,0.15196964,0.14938251,0.14597478,0.14166697,0.13633438,0.12976888,0.12159697,0.11103728,0.09589117,0.05292555,,,,,,,,,0.05292555
193560,1.20000000,0.15518949,0.15483158,0.15375281,0.15193617,0.14935000,0.14594351,0.14163724,0.13630652,0.12974326,0.12157404,0.11101766,0.09587599,0.05292329,,,,,,,,,0.05292329
193620,1.20000000,0.15515484,0.15479706,0.15371870,0.15190274,0.14931751,0.14591226,0.14160754,0.13627869,0.12971766,0.12155112,0.11099806,0.09586083,0.05292104,,,,,,,,,0.05292104
193680,1.20000000,0.15512022,0.15476257,0.15368461,0.15186932,0.14928506,0.14588105,0.14157786,0.13625087,0.12969208,0.12152823,0.11097846,0.09584568,0.05291879,,,,,,,,,0.05291879
193740,1.20000000,0.15508562,0.15472811,0.15365056,0.15183594,0.14925262,0.14584985,0.14154820,0.13622308,0.12966652,0.12150535,0.11095889,0.09583053,0.05291654,,,,,,,,,0.05291654
193800,1.20000000,0.15505105,0.15469368,0.15361652,0.15180258,0.14922022,0.14581868,0.14151857,0.13619531,0.12964098,0.12148248,0.11093932,0.09581540,0.05291430,,,,,,,,,0.05291430
193860,1.20000000,0.15501651,0.15465927,0.15358252,0.15176925,0.14918784,0.14578754,0.14148896,0.13616756,0.12961546,0.12145963,0.11091978,0.09580028,0.05291205,,,,,,,,,0.05291205
193920,1.20000000,0.15498200,0.15462489,0.15354854,0.15173595,0.14915548,0.14575642,0.14145938,0.13613983,0.12958995,0.12143681,0.11090024,0.09578517,0.05290981,,,,,,,,,0.05290981
193980,1.20000000,0.15494751,0.15459054,0.15351459,0.15170267,0.14912315,0.14572532,0.14142981,0.13611212,0.12956447,0.12141399,0.11088072,0.09577007,0.05290758,,,,,,,,,0.05290758
194040,1.20000000,0.15491306,0.15455621,0.15348067,0.15166942,0.14909085,0.14569425,0.14140027,0.13608444,0.12953901,0.12139120,0.11086122,0.09575498,0.05290534,,,,,,,,,0.05290534
194100,1.20000000,0.15487863,0.15452192,0.15344678,0.15163620,0.14905857,0.14566320,0.14137075,0.13605678,0.12951356,0.12136842,0.11084173,0.09573990,0.05290311,,,,,,,,,0.05290311
194160,1.20000000,0.15484422,0.15448765,0.15341291,0.15160300,0.14902632,0.14563218,0.14134126,0.13602913,0.12948814,0.12134566,0.11082225,0.09572483,0.05290088,,,,,,,,,0.05290088
194220,1.20000000,0.15480985,0.15445341,0.15337906,0.15156983,0.14899409,0.14560118,0.14131179,0.13600151,0.12946273,0.12132292,0.11080279,0.09570977,0.05289866,,,,,,,,,0.05289866
194280,1.20000000,0.15477550,0.15441919,0.15334525,0.15153668,0.14896189,0.14557021,0.14128234,0.13597391,0.12943735,0.12130019,0.11078335,0.09569473,0.05289643,,,,,,,,,0.05289643
194340,1.20000000,0.15474118,0.15438501,0.15331146,0.15150356,0.14892972,0.14553926,0.14125292,0.13594633,0.12941198,0.12127748,0.11076391,0.09567969,0.05289421,,,,,,,,,0.05289421
194400,1.20000000,0.15470689,0.15435085,0.15327770,0.15147047,0.14889757,0.14550833,0.14122351,0.13591878,0.12938663,0.12125479,0.11074449,0.09566467,0.05289199,,,,,,,,,0.05289199
194460,1.20000000,0.15467262,0.15431671,0.15324397,0.15143740,0.14886544,0.14547743,0.14119413,0.13589124,0.12936130,0.12123212,0.11072509,0.09564966,0.05288978,,,,,,,,,0.05288978
194520,1.20000000,0.15463838,0.15428261,0.15321026,0.15140436,0.14883334,0.14544655,0.14116478,0.13586373,0.12933600,0.12120946,0.11070570,0.09563465,0.05288756,,,,,,,,,0.05288756
194580,1.20000000,0.15460417,0.15424853,0.15317658,0.15137135,0.14880127,0.14541570,0.14113544,0.13583623,0.12931071,0.12118682,0.11068633,0.09561966,0.05288535,,,,,,,,,0.05288535
194640,1.20000000,0.15456999,0.15421448,0.15314293,0.15133836,0.14876922,0.14538487,0.14110613,0.13580876,0.12928544,0.12116419,0.11066696,0.09560468,0.05288315,,,,,,,,,0.05288315
194700,1.20000000,0.15453583,0.15418045,0.15310930,0.15130540,0.14873719,0.14535407,0.14107685,0.13578131,0.12926019,0.12114159,0.11064762,0.09558971,0.05288094,,,,,,,,,0.05288094
194760,1.20000000,0.15450171,0.15414646,0.15307570,0.15127246,0.14870519,0.14532329,0.14104758,0.13575388,0.12923496,0.12111900,0.11062828,0.09557475,0.05287874,,,,,,,,,0.05287874
194820,1.20000000,0.15446760,0.15411249,0.15304213,0.15123955,0.14867322,0.14529253,0.14101834,0.13572647,0.12920974,0.12109642,0.11060897,0.09555980,0.05287654,,,,,,,,,0.05287654
194880,1.20000000,0.15443353,0.15407854,0.15300858,0.15120667,0.14864127,0.14526180,0.14098912,0.13569908,0.12918455,0.12107387,0.11058966,0.09554486,0.05287434,,,,,,,,,0.05287434
194940,1.20000000,0.15439948,0.15404463,0.15297506,0.15117381,0.14860935,0.14523109,0.14095992,0.13567172,0.12915938,0.12105133,0.11057037,0.09552993,0.05287215,,,,,,,,,0.05287215
195000,1.20000000,0.15436546,0.15401074,0.15294157,0.15114098,0.14857745,0.14520041,0.14093075,0.13564437,0.12913422,0.12102880,0.11055109,0.09551502,0.05286996,,,,,,,,,0.05286996
195060,1.20000000,0.15433147,0.15397688,0.15290810,0.15110818,0.14854558,0.14516975,0.14090160,0.13561705,0.12910909,0.12100630,0.11053183,0.09550011,0.05286777,,,,,,,,,0.05286777
195120,1.20000000,0.15429750,0.15394304,0.15287466,0.15107540,0.14851373,0.14513911,0.14087247,0.13558974,0.12908397,0.12098381,0.11051258,0.09548522,0.05286558,,,,,,,,,0.05286558
195180,1.20000000,0.15426356,0.15390923,0.15284124,0.15104264,0.14848191,0.14510850,0.14084336,0.13556246,0.12905887,0.12096134,0.11049335,0.09547033,0.05286340,,,,,,,,,0.05286340
195240,1.20000000,0.15422965,0.15387545,0.15280786,0.15100991,0.14845011,0.14507791,0.14081428,0.13553520,0.12903379,0.12093888,0.11047413,0.09545546,0.05286121,,,,,,,,,0.05286121
195300,1.20000000,0.15419576,0.15384170,0.15277450,0.15097721,0.14841834,0.14504735,0.14078522,0.13550796,0.12900873,0.12091645,0.11045493,0.09544059,0.05285904,,,,,,,,,0.05285904
195360,1.20000000,0.15416190,0.15380797,0.15274116,0.15094453,0.14838659,0.14501681,0.14075618,0.13548074,0.12898369,0.12089402,0.11043573,0.09542574,0.05285686,,,,,,,,,0.05285686
195420,1.20000000,0.15412807,0.15377427,0.15270785,0.15091188,0.14835487,0.14498629,0.14072716,0.13545354,0.12895867,0.12087162,0.11041656,0.09541090,0.05285469,,,,,,,,,0.05285469
195480,1.20000000,0.15409427,0.15374059,0.15267457,0.15087926,0.14832317,0.14495580,0.14069817,0.13542636,0.12893367,0.12084923,0.11039739,0.09539606,0.05285251,,,,,,,,,0.05285251
195540,1.20000000,0.15406049,0.15370694,0.15264131,0.15084666,0.14829150,0.14492533,0.14066919,0.13539921,0.12890869,0.12082686,0.11037824,0.09538124,0.05285035,,,,,,,,,0.05285035
195600,1.20000000,0.15402674,0.15367332,0.15260808,0.15081409,0.14825985,0.14489489,0.14064025,0.13537207,0.12888372,0.12080450,0.11035911,0.09536643,0.05284818,,,,,,,,,0.05284818
