time_s,time_h,model_radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,segment_start_s,segment_end_s,segment_start_radius_cm,segment_end_radius_cm,segment_slope_cm_s,data_type
183300,50.916667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,181800,183600,1.2000000000,1.2000000000,0,分段线性插值
183360,50.933333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,181800,183600,1.2000000000,1.2000000000,0,分段线性插值
183420,50.950000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,181800,183600,1.2000000000,1.2000000000,0,分段线性插值
183480,50.966667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,181800,183600,1.2000000000,1.2000000000,0,分段线性插值
183540,50.983333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,181800,183600,1.2000000000,1.2000000000,0,分段线性插值
183600,51.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,附件2节点
183660,51.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
183720,51.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
183780,51.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
183840,51.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
183900,51.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
183960,51.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184020,51.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184080,51.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184140,51.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184200,51.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184260,51.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184320,51.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184380,51.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184440,51.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184500,51.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184560,51.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184620,51.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184680,51.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184740,51.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184800,51.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184860,51.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184920,51.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
184980,51.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185040,51.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185100,51.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185160,51.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185220,51.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185280,51.466667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185340,51.483333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,183600,185400,1.2000000000,1.2000000000,0,分段线性插值
185400,51.500000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,附件2节点
185460,51.516667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185520,51.533333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185580,51.550000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185640,51.566667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185700,51.583333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185760,51.600000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185820,51.616667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185880,51.633333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
185940,51.650000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186000,51.666667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186060,51.683333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186120,51.700000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186180,51.716667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186240,51.733333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186300,51.750000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186360,51.766667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186420,51.783333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186480,51.800000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186540,51.816667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186600,51.833333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186660,51.850000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186720,51.866667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186780,51.883333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186840,51.900000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186900,51.916667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
186960,51.933333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
187020,51.950000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
187080,51.966667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
187140,51.983333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,185400,187200,1.2000000000,1.2000000000,0,分段线性插值
187200,52.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,附件2节点
187260,52.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187320,52.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187380,52.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187440,52.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187500,52.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187560,52.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187620,52.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187680,52.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187740,52.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187800,52.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187860,52.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187920,52.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
187980,52.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188040,52.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188100,52.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188160,52.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188220,52.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188280,52.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188340,52.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188400,52.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188460,52.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188520,52.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188580,52.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188640,52.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188700,52.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188760,52.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188820,52.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188880,52.466667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
188940,52.483333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,187200,189000,1.2000000000,1.2000000000,0,分段线性插值
189000,52.500000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,附件2节点
189060,52.516667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189120,52.533333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189180,52.550000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189240,52.566667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189300,52.583333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189360,52.600000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189420,52.616667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189480,52.633333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189540,52.650000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189600,52.666667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189660,52.683333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189720,52.700000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189780,52.716667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189840,52.733333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189900,52.750000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
189960,52.766667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190020,52.783333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190080,52.800000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190140,52.816667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190200,52.833333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190260,52.850000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190320,52.866667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190380,52.883333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190440,52.900000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190500,52.916667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190560,52.933333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190620,52.950000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190680,52.966667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190740,52.983333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,189000,190800,1.2000000000,1.2000000000,0,分段线性插值
190800,53.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,附件2节点
190860,53.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
190920,53.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
190980,53.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191040,53.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191100,53.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191160,53.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191220,53.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191280,53.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191340,53.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191400,53.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191460,53.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191520,53.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191580,53.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191640,53.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191700,53.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191760,53.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191820,53.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191880,53.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
191940,53.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192000,53.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192060,53.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192120,53.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192180,53.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192240,53.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192300,53.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192360,53.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192420,53.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192480,53.466667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192540,53.483333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,190800,192600,1.2000000000,1.2000000000,0,分段线性插值
192600,53.500000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,附件2节点
192660,53.516667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
192720,53.533333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
192780,53.550000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
192840,53.566667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
192900,53.583333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
192960,53.600000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193020,53.616667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193080,53.633333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193140,53.650000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193200,53.666667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193260,53.683333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193320,53.700000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193380,53.716667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193440,53.733333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193500,53.750000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193560,53.766667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193620,53.783333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193680,53.800000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193740,53.816667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193800,53.833333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193860,53.850000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193920,53.866667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
193980,53.883333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194040,53.900000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194100,53.916667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194160,53.933333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194220,53.950000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194280,53.966667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194340,53.983333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,192600,194400,1.2000000000,1.2000000000,0,分段线性插值
194400,54.000000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,附件2节点
194460,54.016667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194520,54.033333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194580,54.050000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194640,54.066667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194700,54.083333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194760,54.100000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194820,54.116667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194880,54.133333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
194940,54.150000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195000,54.166667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195060,54.183333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195120,54.200000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195180,54.216667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195240,54.233333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195300,54.250000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195360,54.266667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195420,54.283333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195480,54.300000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195540,54.316667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195600,54.333333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195660,54.350000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195720,54.366667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195780,54.383333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195840,54.400000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195900,54.416667,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
195960,54.433333,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
196020,54.450000,1.2000000000,49.9959166667,323.1459166667,0.049990416667,194400,196200,1.2000000000,1.2000000000,0,分段线性插值
