time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface_temperature_K
146460,1.20000000,322.803421,322.803439,322.803495,322.803586,322.803715,322.803881,322.804084,322.804325,322.804604,322.804922,322.805281,322.805682,322.806133,,,,,,,,,322.806133
146520,1.20000000,322.803813,322.803831,322.803886,322.803978,322.804106,322.804272,322.804475,322.804715,322.804994,322.805312,322.805670,322.806070,322.806520,,,,,,,,,322.806520
146580,1.20000000,322.804204,322.804223,322.804277,322.804369,322.804497,322.804662,322.804865,322.805105,322.805383,322.805700,322.806058,322.806458,322.806907,,,,,,,,,322.806907
146640,1.20000000,322.804595,322.804613,322.804668,322.804759,322.804887,322.805052,322.805254,322.805494,322.805772,322.806088,322.806445,322.806844,322.807293,,,,,,,,,322.807293
146700,1.20000000,322.804985,322.805003,322.805057,322.805149,322.805276,322.805441,322.805643,322.805882,322.806160,322.806476,322.806832,322.807230,322.807678,,,,,,,,,322.807678
146760,1.20000000,322.805374,322.805392,322.805447,322.805538,322.805665,322.805830,322.806031,322.806270,322.806547,322.806862,322.807218,322.807615,322.808063,,,,,,,,,322.808063
146820,1.20000000,322.805762,322.805780,322.805835,322.805926,322.806053,322.806217,322.806418,322.806657,322.806933,322.807248,322.807603,322.808000,322.808446,,,,,,,,,322.808446
146880,1.20000000,322.806150,322.806168,322.806223,322.806313,322.806441,322.806604,322.806805,322.807043,322.807319,322.807634,322.807988,322.808384,322.808830,,,,,,,,,322.808830
146940,1.20000000,322.806537,322.806555,322.806610,322.806700,322.806827,322.806991,322.807191,322.807429,322.807704,322.808018,322.808372,322.808767,322.809212,,,,,,,,,322.809212
147000,1.20000000,322.806924,322.806942,322.806996,322.807087,322.807213,322.807376,322.807577,322.807814,322.808089,322.808402,322.808755,322.809150,322.809594,,,,,,,,,322.809594
147060,1.20000000,322.807310,322.807328,322.807382,322.807472,322.807599,322.807762,322.807961,322.808198,322.808473,322.808786,322.809138,322.809532,322.809975,,,,,,,,,322.809975
147120,1.20000000,322.807695,322.807713,322.807767,322.807857,322.807983,322.808146,322.808345,322.808582,322.808856,322.809168,322.809520,322.809914,322.810356,,,,,,,,,322.810356
147180,1.20000000,322.808079,322.808097,322.808151,322.808241,322.808367,322.808530,322.808729,322.808965,322.809238,322.809550,322.809901,322.810294,322.810736,,,,,,,,,322.810736
147240,1.20000000,322.808463,322.808481,322.808535,322.808625,322.808751,322.808913,322.809112,322.809347,322.809620,322.809932,322.810282,322.810674,322.811115,,,,,,,,,322.811115
147300,1.20000000,322.808847,322.808864,322.808918,322.809008,322.809133,322.809295,322.809494,322.809729,322.810001,322.810312,322.810662,322.811054,322.811494,,,,,,,,,322.811494
147360,1.20000000,322.809229,322.809247,322.809301,322.809390,322.809515,322.809677,322.809875,322.810110,322.810382,322.810692,322.811042,322.811433,322.811872,,,,,,,,,322.811872
147420,1.20000000,322.809611,322.809629,322.809682,322.809772,322.809897,322.810058,322.810256,322.810490,322.810762,322.811072,322.811421,322.811811,322.812249,,,,,,,,,322.812249
147480,1.20000000,322.809992,322.810010,322.810064,322.810153,322.810278,322.810439,322.810636,322.810870,322.811141,322.811450,322.811799,322.812188,322.812626,,,,,,,,,322.812626
147540,1.20000000,322.810373,322.810391,322.810444,322.810533,322.810658,322.810819,322.811016,322.811249,322.811520,322.811829,322.812176,322.812565,322.813002,,,,,,,,,322.813002
147600,1.20000000,322.810753,322.810771,322.810824,322.810913,322.811037,322.811198,322.811394,322.811628,322.811898,322.812206,322.812553,322.812941,322.813378,,,,,,,,,322.813378
147660,1.20000000,322.811132,322.811150,322.811203,322.811292,322.811416,322.811576,322.811773,322.812005,322.812275,322.812583,322.812929,322.813317,322.813752,,,,,,,,,322.813752
147720,1.20000000,322.811511,322.811528,322.811582,322.811670,322.811794,322.811954,322.812150,322.812383,322.812652,322.812959,322.813305,322.813692,322.814127,,,,,,,,,322.814127
147780,1.20000000,322.811889,322.811906,322.811959,322.812048,322.812172,322.812331,322.812527,322.812759,322.813028,322.813335,322.813680,322.814066,322.814500,,,,,,,,,322.814500
147840,1.20000000,322.812266,322.812284,322.812337,322.812425,322.812549,322.812708,322.812903,322.813135,322.813403,322.813709,322.814054,322.814440,322.814873,,,,,,,,,322.814873
147900,1.20000000,322.812643,322.812660,322.812713,322.812801,322.812925,322.813084,322.813279,322.813510,322.813778,322.814084,322.814428,322.814813,322.815245,,,,,,,,,322.815245
147960,1.20000000,322.813019,322.813036,322.813089,322.813177,322.813300,322.813459,322.813654,322.813885,322.814152,322.814457,322.814801,322.815185,322.815617,,,,,,,,,322.815617
148020,1.20000000,322.813394,322.813412,322.813464,322.813552,322.813675,322.813834,322.814028,322.814259,322.814526,322.814830,322.815173,322.815557,322.815988,,,,,,,,,322.815988
148080,1.20000000,322.813769,322.813787,322.813839,322.813927,322.814050,322.814208,322.814402,322.814632,322.814899,322.815203,322.815545,322.815928,322.816358,,,,,,,,,322.816358
148140,1.20000000,322.814143,322.814161,322.814213,322.814301,322.814423,322.814581,322.814775,322.815005,322.815271,322.815574,322.815916,322.816298,322.816728,,,,,,,,,322.816728
148200,1.20000000,322.814517,322.814534,322.814587,322.814674,322.814796,322.814954,322.815148,322.815377,322.815643,322.815945,322.816287,322.816668,322.817097,,,,,,,,,322.817097
148260,1.20000000,322.814890,322.814907,322.814959,322.815047,322.815169,322.815326,322.815519,322.815748,322.816014,322.816316,322.816657,322.817037,322.817466,,,,,,,,,322.817466
148320,1.20000000,322.815262,322.815279,322.815331,322.815419,322.815541,322.815698,322.815891,322.816119,322.816384,322.816686,322.817026,322.817406,322.817834,,,,,,,,,322.817834
148380,1.20000000,322.815633,322.815651,322.815703,322.815790,322.815912,322.816069,322.816261,322.816489,322.816754,322.817055,322.817394,322.817774,322.818201,,,,,,,,,322.818201
148440,1.20000000,322.816004,322.816022,322.816074,322.816161,322.816282,322.816439,322.816631,322.816859,322.817123,322.817424,322.817762,322.818141,322.818567,,,,,,,,,322.818567
148500,1.20000000,322.816375,322.816392,322.816444,322.816531,322.816652,322.816809,322.817000,322.817228,322.817491,322.817791,322.818130,322.818508,322.818933,,,,,,,,,322.818933
148560,1.20000000,322.816745,322.816762,322.816814,322.816900,322.817021,322.817178,322.817369,322.817596,322.817859,322.818159,322.818497,322.818874,322.819299,,,,,,,,,322.819299
148620,1.20000000,322.817114,322.817131,322.817183,322.817269,322.817390,322.817546,322.817737,322.817964,322.818226,322.818526,322.818863,322.819240,322.819664,,,,,,,,,322.819664
148680,1.20000000,322.817482,322.817499,322.817551,322.817637,322.817758,322.817914,322.818104,322.818331,322.818593,322.818892,322.819228,322.819605,322.820028,,,,,,,,,322.820028
148740,1.20000000,322.817850,322.817867,322.817919,322.818005,322.818125,322.818281,322.818471,322.818697,322.818959,322.819257,322.819593,322.819969,322.820391,,,,,,,,,322.820391
148800,1.20000000,322.818217,322.818234,322.818286,322.818372,322.818492,322.818647,322.818837,322.819063,322.819324,322.819622,322.819957,322.820333,322.820754,,,,,,,,,322.820754
148860,1.20000000,322.818584,322.818601,322.818652,322.818738,322.818858,322.819013,322.819203,322.819428,322.819689,322.819986,322.820321,322.820696,322.821116,,,,,,,,,322.821116
148920,1.20000000,322.818950,322.818967,322.819018,322.819104,322.819224,322.819378,322.819568,322.819793,322.820053,322.820350,322.820684,322.821058,322.821478,,,,,,,,,322.821478
148980,1.20000000,322.819315,322.819332,322.819383,322.819469,322.819589,322.819743,322.819932,322.820157,322.820417,322.820713,322.821047,322.821420,322.821839,,,,,,,,,322.821839
149040,1.20000000,322.819680,322.819697,322.819748,322.819833,322.819953,322.820107,322.820296,322.820520,322.820779,322.821075,322.821408,322.821781,322.822200,,,,,,,,,322.822200
149100,1.20000000,322.820044,322.820061,322.820112,322.820197,322.820317,322.820471,322.820659,322.820883,322.821142,322.821437,322.821770,322.822142,322.822560,,,,,,,,,322.822560
149160,1.20000000,322.820408,322.820425,322.820476,322.820561,322.820680,322.820833,322.821022,322.821245,322.821503,322.821798,322.822130,322.822502,322.822919,,,,,,,,,322.822919
149220,1.20000000,322.820770,322.820787,322.820838,322.820923,322.821042,322.821196,322.821383,322.821606,322.821864,322.822159,322.822490,322.822861,322.823278,,,,,,,,,322.823278
149280,1.20000000,322.821133,322.821150,322.821201,322.821285,322.821404,322.821557,322.821745,322.821967,322.822225,322.822519,322.822850,322.823220,322.823636,,,,,,,,,322.823636
149340,1.20000000,322.821494,322.821511,322.821562,322.821647,322.821765,322.821918,322.822105,322.822327,322.822585,322.822878,322.823208,322.823578,322.823993,,,,,,,,,322.823993
149400,1.20000000,322.821856,322.821872,322.821923,322.822008,322.822126,322.822278,322.822465,322.822687,322.822944,322.823237,322.823567,322.823935,322.824350,,,,,,,,,322.824350
149460,1.20000000,322.822216,322.822233,322.822283,322.822368,322.822486,322.822638,322.822825,322.823046,322.823303,322.823595,322.823924,322.824292,322.824706,,,,,,,,,322.824706
149520,1.20000000,322.822576,322.822593,322.822643,322.822727,322.822845,322.822997,322.823184,322.823405,322.823661,322.823953,322.824281,322.824649,322.825062,,,,,,,,,322.825062
149580,1.20000000,322.822935,322.822952,322.823002,322.823086,322.823204,322.823356,322.823542,322.823763,322.824018,322.824309,322.824638,322.825005,322.825417,,,,,,,,,322.825417
149640,1.20000000,322.823294,322.823311,322.823361,322.823445,322.823562,322.823714,322.823900,322.824120,322.824375,322.824666,322.824993,322.825360,322.825771,,,,,,,,,322.825771
149700,1.20000000,322.823652,322.823669,322.823719,322.823803,322.823920,322.824071,322.824257,322.824476,322.824731,322.825022,322.825349,322.825714,322.826125,,,,,,,,,322.826125
149760,1.20000000,322.824009,322.824026,322.824076,322.824160,322.824277,322.824428,322.824613,322.824833,322.825087,322.825377,322.825703,322.826068,322.826479,,,,,,,,,322.826479
149820,1.20000000,322.824366,322.824383,322.824433,322.824516,322.824633,322.824784,322.824969,322.825188,322.825442,322.825731,322.826057,322.826422,322.826831,,,,,,,,,322.826831
149880,1.20000000,322.824722,322.824739,322.824789,322.824872,322.824989,322.825140,322.825324,322.825543,322.825796,322.826085,322.826411,322.826775,322.827183,,,,,,,,,322.827183
149940,1.20000000,322.825078,322.825095,322.825145,322.825228,322.825344,322.825495,322.825679,322.825897,322.826150,322.826439,322.826764,322.827127,322.827535,,,,,,,,,322.827535
150000,1.20000000,322.825433,322.825450,322.825500,322.825583,322.825699,322.825849,322.826033,322.826251,322.826504,322.826791,322.827116,322.827478,322.827886,,,,,,,,,322.827886
150060,1.20000000,322.825788,322.825804,322.825854,322.825937,322.826053,322.826203,322.826386,322.826604,322.826856,322.827144,322.827467,322.827829,322.828236,,,,,,,,,322.828236
150120,1.20000000,322.826141,322.826158,322.826208,322.826290,322.826406,322.826556,322.826739,322.826956,322.827208,322.827495,322.827818,322.828180,322.828586,,,,,,,,,322.828586
150180,1.20000000,322.826495,322.826511,322.826561,322.826643,322.826759,322.826909,322.827092,322.827308,322.827560,322.827846,322.828169,322.828530,322.828935,,,,,,,,,322.828935
150240,1.20000000,322.826847,322.826864,322.826913,322.826996,322.827112,322.827261,322.827443,322.827660,322.827911,322.828197,322.828519,322.828879,322.829284,,,,,,,,,322.829284
150300,1.20000000,322.827200,322.827216,322.827265,322.827348,322.827463,322.827612,322.827794,322.828010,322.828261,322.828547,322.828868,322.829228,322.829632,,,,,,,,,322.829632
150360,1.20000000,322.827551,322.827567,322.827617,322.827699,322.827814,322.827963,322.828145,322.828361,322.828611,322.828896,322.829217,322.829576,322.829979,,,,,,,,,322.829979
150420,1.20000000,322.827902,322.827918,322.827968,322.828050,322.828165,322.828313,322.828495,322.828710,322.828960,322.829245,322.829565,322.829923,322.830326,,,,,,,,,322.830326
150480,1.20000000,322.828252,322.828269,322.828318,322.828400,322.828515,322.828663,322.828844,322.829059,322.829309,322.829593,322.829913,322.830270,322.830673,,,,,,,,,322.830673
150540,1.20000000,322.828602,322.828618,322.828667,322.828749,322.828864,322.829012,322.829193,322.829408,322.829657,322.829940,322.830260,322.830617,322.831018,,,,,,,,,322.831018
150600,1.20000000,322.828951,322.828968,322.829017,322.829098,322.829213,322.829360,322.829541,322.829755,322.830004,322.830287,322.830606,322.830963,322.831363,,,,,,,,,322.831363
150660,1.20000000,322.829300,322.829316,322.829365,322.829447,322.829561,322.829708,322.829889,322.830103,322.830351,322.830633,322.830952,322.831308,322.831708,,,,,,,,,322.831708
150720,1.20000000,322.829648,322.829664,322.829713,322.829794,322.829908,322.830056,322.830236,322.830449,322.830697,322.830979,322.831297,322.831653,322.832052,,,,,,,,,322.832052
150780,1.20000000,322.829995,322.830012,322.830060,322.830142,322.830255,322.830402,322.830582,322.830796,322.831043,322.831324,322.831642,322.831997,322.832395,,,,,,,,,322.832395
150840,1.20000000,322.830342,322.830358,322.830407,322.830488,322.830602,322.830748,322.830928,322.831141,322.831388,322.831669,322.831986,322.832340,322.832738,,,,,,,,,322.832738
150900,1.20000000,322.830688,322.830705,322.830753,322.830834,322.830948,322.831094,322.831273,322.831486,322.831732,322.832013,322.832329,322.832683,322.833081,,,,,,,,,322.833081
150960,1.20000000,322.831034,322.831050,322.831099,322.831180,322.831293,322.831439,322.831618,322.831830,322.832076,322.832357,322.832672,322.833026,322.833422,,,,,,,,,322.833422
151020,1.20000000,322.831379,322.831395,322.831444,322.831525,322.831638,322.831784,322.831962,322.832174,322.832420,322.832700,322.833015,322.833367,322.833763,,,,,,,,,322.833763
151080,1.20000000,322.831724,322.831740,322.831788,322.831869,322.831982,322.832127,322.832306,322.832517,322.832763,322.833042,322.833357,322.833709,322.834104,,,,,,,,,322.834104
151140,1.20000000,322.832068,322.832084,322.832132,322.832213,322.832325,322.832471,322.832649,322.832860,322.833105,322.833384,322.833698,322.834049,322.834444,,,,,,,,,322.834444
151200,1.20000000,322.832411,322.832427,322.832475,322.832556,322.832668,322.832814,322.832991,322.833202,322.833447,322.833725,322.834039,322.834389,322.834784,,,,,,,,,322.834784
151260,1.20000000,322.832754,322.832770,322.832818,322.832898,322.833011,322.833156,322.833333,322.833544,322.833788,322.834066,322.834379,322.834729,322.835122,,,,,,,,,322.835122
151320,1.20000000,322.833096,322.833112,322.833160,322.833240,322.833353,322.833497,322.833675,322.833885,322.834128,322.834406,322.834718,322.835068,322.835461,,,,,,,,,322.835461
151380,1.20000000,322.833438,322.833454,322.833502,322.833582,322.833694,322.833838,322.834015,322.834225,322.834468,322.834745,322.835057,322.835406,322.835799,,,,,,,,,322.835799
151440,1.20000000,322.833779,322.833795,322.833843,322.833923,322.834035,322.834179,322.834356,322.834565,322.834808,322.835084,322.835396,322.835744,322.836136,,,,,,,,,322.836136
151500,1.20000000,322.834120,322.834136,322.834183,322.834263,322.834375,322.834519,322.834695,322.834904,322.835147,322.835423,322.835734,322.836082,322.836472,,,,,,,,,322.836472
151560,1.20000000,322.834460,322.834476,322.834523,322.834603,322.834714,322.834858,322.835034,322.835243,322.835485,322.835761,322.836071,322.836418,322.836809,,,,,,,,,322.836809
151620,1.20000000,322.834799,322.834815,322.834863,322.834942,322.835053,322.835197,322.835373,322.835581,322.835823,322.836098,322.836408,322.836755,322.837144,,,,,,,,,322.837144
151680,1.20000000,322.835138,322.835154,322.835201,322.835281,322.835392,322.835535,322.835711,322.835919,322.836160,322.836435,322.836744,322.837090,322.837479,,,,,,,,,322.837479
151740,1.20000000,322.835476,322.835492,322.835540,322.835619,322.835730,322.835873,322.836048,322.836256,322.836497,322.836771,322.837080,322.837425,322.837814,,,,,,,,,322.837814
151800,1.20000000,322.835814,322.835830,322.835877,322.835956,322.836067,322.836210,322.836385,322.836592,322.836833,322.837107,322.837415,322.837760,322.838148,,,,,,,,,322.838148
151860,1.20000000,322.836151,322.836167,322.836214,322.836293,322.836404,322.836547,322.836721,322.836928,322.837168,322.837442,322.837750,322.838094,322.838481,,,,,,,,,322.838481
151920,1.20000000,322.836488,322.836504,322.836551,322.836630,322.836740,322.836883,322.837057,322.837264,322.837503,322.837776,322.838084,322.838428,322.838814,,,,,,,,,322.838814
151980,1.20000000,322.836824,322.836840,322.836887,322.836966,322.837076,322.837218,322.837392,322.837598,322.837838,322.838110,322.838417,322.838760,322.839146,,,,,,,,,322.839146
152040,1.20000000,322.837160,322.837175,322.837223,322.837301,322.837411,322.837553,322.837727,322.837933,322.838172,322.838444,322.838750,322.839093,322.839478,,,,,,,,,322.839478
152100,1.20000000,322.837495,322.837510,322.837557,322.837636,322.837746,322.837887,322.838061,322.838266,322.838505,322.838777,322.839083,322.839425,322.839809,,,,,,,,,322.839809
152160,1.20000000,322.837829,322.837845,322.837892,322.837970,322.838080,322.838221,322.838394,322.838600,322.838838,322.839109,322.839414,322.839756,322.840140,,,,,,,,,322.840140
152220,1.20000000,322.838163,322.838179,322.838226,322.838304,322.838413,322.838554,322.838727,322.838932,322.839170,322.839441,322.839746,322.840087,322.840470,,,,,,,,,322.840470
152280,1.20000000,322.838496,322.838512,322.838559,322.838637,322.838746,322.838887,322.839060,322.839264,322.839502,322.839772,322.840076,322.840417,322.840799,,,,,,,,,322.840799
152340,1.20000000,322.838829,322.838845,322.838892,322.838969,322.839079,322.839219,322.839392,322.839596,322.839833,322.840103,322.840407,322.840746,322.841128,,,,,,,,,322.841128
152400,1.20000000,322.839162,322.839177,322.839224,322.839301,322.839410,322.839551,322.839723,322.839927,322.840163,322.840433,322.840736,322.841076,322.841457,,,,,,,,,322.841457
152460,1.20000000,322.839493,322.839509,322.839555,322.839633,322.839742,322.839882,322.840054,322.840257,322.840493,322.840762,322.841065,322.841404,322.841785,,,,,,,,,322.841785
152520,1.20000000,322.839824,322.839840,322.839886,322.839964,322.840072,322.840212,322.840384,322.840587,322.840823,322.841092,322.841394,322.841732,322.842112,,,,,,,,,322.842112
152580,1.20000000,322.840155,322.840170,322.840217,322.840294,322.840403,322.840542,322.840714,322.840917,322.841152,322.841420,322.841722,322.842060,322.842439,,,,,,,,,322.842439
152640,1.20000000,322.840485,322.840501,322.840547,322.840624,322.840732,322.840872,322.841043,322.841246,322.841480,322.841748,322.842050,322.842387,322.842765,,,,,,,,,322.842765
152700,1.20000000,322.840815,322.840830,322.840876,322.840953,322.841062,322.841201,322.841371,322.841574,322.841808,322.842076,322.842377,322.842713,322.843091,,,,,,,,,322.843091
152760,1.20000000,322.841144,322.841159,322.841205,322.841282,322.841390,322.841529,322.841700,322.841902,322.842136,322.842403,322.842703,322.843039,322.843416,,,,,,,,,322.843416
152820,1.20000000,322.841472,322.841487,322.841534,322.841610,322.841718,322.841857,322.842027,322.842229,322.842463,322.842729,322.843029,322.843364,322.843741,,,,,,,,,322.843741
152880,1.20000000,322.841800,322.841815,322.841861,322.841938,322.842046,322.842184,322.842354,322.842556,322.842789,322.843055,322.843354,322.843689,322.844065,,,,,,,,,322.844065
152940,1.20000000,322.842127,322.842143,322.842189,322.842265,322.842373,322.842511,322.842681,322.842882,322.843115,322.843380,322.843679,322.844014,322.844389,,,,,,,,,322.844389
153000,1.20000000,322.842454,322.842470,322.842515,322.842592,322.842699,322.842837,322.843007,322.843207,322.843440,322.843705,322.844004,322.844337,322.844712,,,,,,,,,322.844712
153060,1.20000000,322.842781,322.842796,322.842842,322.842918,322.843025,322.843163,322.843332,322.843532,322.843765,322.844029,322.844327,322.844661,322.845035,,,,,,,,,322.845035
153120,1.20000000,322.843106,322.843122,322.843167,322.843244,322.843350,322.843488,322.843657,322.843857,322.844089,322.844353,322.844651,322.844983,322.845357,,,,,,,,,322.845357
153180,1.20000000,322.843432,322.843447,322.843493,322.843569,322.843675,322.843813,322.843981,322.844181,322.844412,322.844676,322.844973,322.845305,322.845679,,,,,,,,,322.845679
153240,1.20000000,322.843756,322.843772,322.843817,322.843893,322.844000,322.844137,322.844305,322.844505,322.844736,322.844999,322.845296,322.845627,322.846000,,,,,,,,,322.846000
153300,1.20000000,322.844081,322.844096,322.844141,322.844217,322.844323,322.844461,322.844628,322.844828,322.845058,322.845321,322.845617,322.845948,322.846320,,,,,,,,,322.846320
153360,1.20000000,322.844404,322.844419,322.844465,322.844541,322.844647,322.844784,322.844951,322.845150,322.845380,322.845643,322.845938,322.846269,322.846640,,,,,,,,,322.846640
153420,1.20000000,322.844727,322.844743,322.844788,322.844863,322.844970,322.845106,322.845273,322.845472,322.845702,322.845964,322.846259,322.846589,322.846960,,,,,,,,,322.846960
153480,1.20000000,322.845050,322.845065,322.845110,322.845186,322.845292,322.845428,322.845595,322.845793,322.846023,322.846285,322.846579,322.846909,322.847279,,,,,,,,,322.847279
153540,1.20000000,322.845372,322.845387,322.845432,322.845508,322.845613,322.845750,322.845916,322.846114,322.846343,322.846605,322.846899,322.847228,322.847597,,,,,,,,,322.847597
153600,1.20000000,322.845694,322.845709,322.845754,322.845829,322.845935,322.846071,322.846237,322.846435,322.846663,322.846924,322.847218,322.847546,322.847915,,,,,,,,,322.847915
153660,1.20000000,322.846015,322.846030,322.846075,322.846150,322.846255,322.846391,322.846557,322.846754,322.846983,322.847243,322.847537,322.847864,322.848233,,,,,,,,,322.848233
153720,1.20000000,322.846335,322.846350,322.846395,322.846470,322.846575,322.846711,322.846877,322.847074,322.847302,322.847562,322.847855,322.848182,322.848549,,,,,,,,,322.848549
153780,1.20000000,322.846655,322.846670,322.846715,322.846790,322.846895,322.847030,322.847196,322.847393,322.847620,322.847880,322.848172,322.848499,322.848866,,,,,,,,,322.848866
153840,1.20000000,322.846975,322.846990,322.847035,322.847109,322.847214,322.847349,322.847515,322.847711,322.847938,322.848197,322.848489,322.848815,322.849182,,,,,,,,,322.849182
153900,1.20000000,322.847294,322.847309,322.847353,322.847428,322.847533,322.847668,322.847833,322.848029,322.848256,322.848514,322.848806,322.849131,322.849497,,,,,,,,,322.849497
153960,1.20000000,322.847612,322.847627,322.847672,322.847746,322.847851,322.847985,322.848150,322.848346,322.848573,322.848831,322.849122,322.849447,322.849812,,,,,,,,,322.849812
154020,1.20000000,322.847930,322.847945,322.847990,322.848064,322.848168,322.848303,322.848467,322.848663,322.848889,322.849147,322.849437,322.849762,322.850126,,,,,,,,,322.850126
154080,1.20000000,322.848248,322.848262,322.848307,322.848381,322.848485,322.848620,322.848784,322.848979,322.849205,322.849462,322.849752,322.850076,322.850440,,,,,,,,,322.850440
154140,1.20000000,322.848564,322.848579,322.848624,322.848698,322.848802,322.848936,322.849100,322.849295,322.849520,322.849777,322.850067,322.850390,322.850754,,,,,,,,,322.850754
154200,1.20000000,322.848881,322.848896,322.848940,322.849014,322.849118,322.849252,322.849416,322.849610,322.849835,322.850092,322.850381,322.850704,322.851066,,,,,,,,,322.851066
154260,1.20000000,322.849197,322.849211,322.849256,322.849330,322.849433,322.849567,322.849731,322.849925,322.850149,322.850406,322.850694,322.851017,322.851379,,,,,,,,,322.851379
154320,1.20000000,322.849512,322.849527,322.849571,322.849645,322.849748,322.849882,322.850045,322.850239,322.850463,322.850719,322.851007,322.851329,322.851691,,,,,,,,,322.851691
154380,1.20000000,322.849827,322.849842,322.849886,322.849960,322.850063,322.850196,322.850359,322.850552,322.850777,322.851032,322.851319,322.851641,322.852002,,,,,,,,,322.852002
154440,1.20000000,322.850141,322.850156,322.850200,322.850274,322.850377,322.850510,322.850673,322.850866,322.851089,322.851344,322.851631,322.851952,322.852313,,,,,,,,,322.852313
154500,1.20000000,322.850455,322.850470,322.850514,322.850587,322.850690,322.850823,322.850986,322.851178,322.851402,322.851656,322.851943,322.852263,322.852623,,,,,,,,,322.852623
154560,1.20000000,322.850769,322.850783,322.850827,322.850900,322.851003,322.851136,322.851298,322.851491,322.851714,322.851968,322.852254,322.852574,322.852933,,,,,,,,,322.852933
154620,1.20000000,322.851081,322.851096,322.851140,322.851213,322.851316,322.851448,322.851610,322.851802,322.852025,322.852279,322.852564,322.852884,322.853242,,,,,,,,,322.853242
154680,1.20000000,322.851394,322.851408,322.851452,322.851525,322.851628,322.851760,322.851922,322.852113,322.852336,322.852589,322.852874,322.853193,322.853551,,,,,,,,,322.853551
154740,1.20000000,322.851706,322.851720,322.851764,322.851837,322.851939,322.852071,322.852233,322.852424,322.852646,322.852899,322.853184,322.853502,322.853860,,,,,,,,,322.853860
154800,1.20000000,322.852017,322.852031,322.852075,322.852148,322.852250,322.852382,322.852543,322.852734,322.852956,322.853208,322.853493,322.853810,322.854167,,,,,,,,,322.854167
154860,1.20000000,322.852328,322.852342,322.852386,322.852459,322.852561,322.852692,322.852853,322.853044,322.853265,322.853517,322.853801,322.854118,322.854475,,,,,,,,,322.854475
154920,1.20000000,322.852638,322.852653,322.852696,322.852769,322.852871,322.853002,322.853162,322.853353,322.853574,322.853826,322.854109,322.854426,322.854782,,,,,,,,,322.854782
154980,1.20000000,322.852948,322.852962,322.853006,322.853078,322.853180,322.853311,322.853471,322.853662,322.853882,322.854134,322.854417,322.854733,322.855088,,,,,,,,,322.855088
155040,1.20000000,322.853257,322.853272,322.853315,322.853387,322.853489,322.853620,322.853780,322.853970,322.854190,322.854441,322.854724,322.855039,322.855394,,,,,,,,,322.855394
155100,1.20000000,322.853566,322.853580,322.853624,322.853696,322.853797,322.853928,322.854088,322.854278,322.854497,322.854748,322.855030,322.855345,322.855699,,,,,,,,,322.855699
155160,1.20000000,322.853874,322.853889,322.853932,322.854004,322.854105,322.854236,322.854395,322.854585,322.854804,322.855054,322.855336,322.855651,322.856004,,,,,,,,,322.856004
155220,1.20000000,322.854182,322.854197,322.854240,322.854312,322.854413,322.854543,322.854702,322.854892,322.855111,322.855360,322.855641,322.855956,322.856309,,,,,,,,,322.856309
155280,1.20000000,322.854490,322.854504,322.854547,322.854619,322.854720,322.854850,322.855009,322.855198,322.855417,322.855666,322.855947,322.856260,322.856613,,,,,,,,,322.856613
155340,1.20000000,322.854796,322.854811,322.854854,322.854926,322.855026,322.855156,322.855315,322.855504,322.855722,322.855971,322.856251,322.856564,322.856916,,,,,,,,,322.856916
155400,1.20000000,322.855103,322.855117,322.855160,322.855232,322.855332,322.855462,322.855621,322.855809,322.856027,322.856275,322.856555,322.856868,322.857219,,,,,,,,,322.857219
155460,1.20000000,322.855409,322.855423,322.855466,322.855537,322.855638,322.855767,322.855926,322.856114,322.856331,322.856579,322.856859,322.857171,322.857522,,,,,,,,,322.857522
155520,1.20000000,322.855714,322.855728,322.855771,322.855843,322.855943,322.856072,322.856230,322.856418,322.856635,322.856883,322.857162,322.857473,322.857824,,,,,,,,,322.857824
155580,1.20000000,322.856019,322.856033,322.856076,322.856147,322.856247,322.856376,322.856534,322.856722,322.856939,322.857186,322.857464,322.857776,322.858125,,,,,,,,,322.858125
155640,1.20000000,322.856323,322.856338,322.856380,322.856452,322.856551,322.856680,322.856838,322.857025,322.857241,322.857488,322.857766,322.858077,322.858426,,,,,,,,,322.858426
155700,1.20000000,322.856627,322.856641,322.856684,322.856755,322.856855,322.856984,322.857141,322.857328,322.857544,322.857790,322.858068,322.858378,322.858727,,,,,,,,,322.858727
155760,1.20000000,322.856931,322.856945,322.856987,322.857059,322.857158,322.857286,322.857444,322.857630,322.857846,322.858092,322.858369,322.858679,322.859027,,,,,,,,,322.859027
155820,1.20000000,322.857234,322.857248,322.857290,322.857361,322.857461,322.857589,322.857746,322.857932,322.858147,322.858393,322.858670,322.858979,322.859326,,,,,,,,,322.859326
155880,1.20000000,322.857536,322.857550,322.857593,322.857664,322.857763,322.857891,322.858047,322.858233,322.858448,322.858694,322.858970,322.859279,322.859626,,,,,,,,,322.859626
