time_s,is_observation,observed_temperature_C,temperature_linear_C,temperature_pchip_C,temperature_pchip_minus_linear_C,temperature_absolute_difference_C,observed_moisture_kg_kg,moisture_linear_kg_kg,moisture_pchip_kg_kg,moisture_pchip_minus_linear_kg_kg,moisture_absolute_difference_kg_kg
1360,0,,39.0056666667,39.0149443395,0.0092776728,0.0092776728,,0.030063333333,0.030101764060,0.000038430727,0.000038430727
1361,0,,39.0116333333,39.0203558966,0.0087225633,0.0087225633,,0.030074666667,0.030113977849,0.000039311182,0.000039311182
1362,0,,39.0176000000,39.0257626578,0.0081626578,0.0081626578,,0.030086000000,0.030125984000,0.000039984000,0.000039984000
1363,0,,39.0235666667,39.0311670229,0.0076003563,0.0076003563,,0.030097333333,0.030137767962,0.000040434628,0.000040434628
1364,0,,39.0295333333,39.0365713916,0.0070380583,0.0070380583,,0.030108666667,0.030149315182,0.000040648516,0.000040648516
1365,0,,39.0355000000,39.0419781637,0.0064781637,0.0064781637,,0.030120000000,0.030160611111,0.000040611111,0.000040611111
1366,0,,39.0414666667,39.0473897390,0.0059230724,0.0059230724,,0.030131333333,0.030171641196,0.000040307863,0.000040307863
1367,0,,39.0474333333,39.0528085173,0.0053751839,0.0053751839,,0.030142666667,0.030182390886,0.000039724219,0.000039724219
1368,0,,39.0534000000,39.0582368982,0.0048368982,0.0048368982,,0.030154000000,0.030192845630,0.000038845630,0.000038845630
1369,0,,39.0593666667,39.0636772817,0.0043106150,0.0043106150,,0.030165333333,0.030202990875,0.000037657542,0.000037657542
1370,0,,39.0653333333,39.0691320674,0.0037987341,0.0037987341,,0.030176666667,0.030212812071,0.000036145405,0.000036145405
1371,0,,39.0713000000,39.0746036552,0.0033036552,0.0033036552,,0.030188000000,0.030222294667,0.000034294667,0.000034294667
1372,0,,39.0772666667,39.0800944448,0.0028277781,0.0028277781,,0.030199333333,0.030231424110,0.000032090776,0.000032090776
1373,0,,39.0832333333,39.0856068360,0.0023735027,0.0023735027,,0.030210666667,0.030240185849,0.000029519182,0.000029519182
1374,0,,39.0892000000,39.0911432286,0.0019432286,0.0019432286,,0.030222000000,0.030248565333,0.000026565333,0.000026565333
1375,0,,39.0951666667,39.0967060223,0.0015393556,0.0015393556,,0.030233333333,0.030256548011,0.000023214678,0.000023214678
1376,0,,39.1011333333,39.1022976169,0.0011642836,0.0011642836,,0.030244666667,0.030264119331,0.000019452664,0.000019452664
1377,0,,39.1071000000,39.1079204122,0.0008204122,0.0008204122,,0.030256000000,0.030271264741,0.000015264741,0.000015264741
1378,0,,39.1130666667,39.1135768080,0.0005101413,0.0005101413,,0.030267333333,0.030277969690,0.000010636357,0.000010636357
1379,0,,39.1190333333,39.1192692040,0.0002358706,0.0002358706,,0.030278666667,0.030284219627,0.000005552960,0.000005552960
1380,1,39.125000,39.1250000000,39.1250000000,0.0000000000,0.0000000000,0.03029000,0.030290000000,0.030290000000,0.000000000000,0.000000000000
1381,0,,39.1305500000,39.1307820901,0.0002320901,0.0002320901,,0.030293666667,0.030295457020,0.000001790353,0.000001790353
1382,0,,39.1361000000,39.1366244199,0.0005244199,0.0005244199,,0.030297333333,0.030300750155,0.000003416822,0.000003416822
1383,0,,39.1416500000,39.1425234667,0.0008734667,0.0008734667,,0.030301000000,0.030305884744,0.000004884744,0.000004884744
1384,0,,39.1472000000,39.1484757077,0.0012757077,0.0012757077,,0.030304666667,0.030310866124,0.000006199458,0.000006199458
1385,0,,39.1527500000,39.1544776201,0.0017276201,0.0017276201,,0.030308333333,0.030315699633,0.000007366300,0.000007366300
1386,0,,39.1583000000,39.1605256811,0.0022256811,0.0022256811,,0.030312000000,0.030320390609,0.000008390609,0.000008390609
1387,0,,39.1638500000,39.1666163679,0.0027663679,0.0027663679,,0.030315666667,0.030324944388,0.000009277722,0.000009277722
1388,0,,39.1694000000,39.1727461577,0.0033461577,0.0033461577,,0.030319333333,0.030329366310,0.000010032976,0.000010032976
1389,0,,39.1749500000,39.1789115278,0.0039615278,0.0039615278,,0.030323000000,0.030333661710,0.000010661710,0.000010661710
1390,0,,39.1805000000,39.1851089553,0.0046089553,0.0046089553,,0.030326666667,0.030337835928,0.000011169261,0.000011169261
1391,0,,39.1860500000,39.1913349175,0.0052849175,0.0052849175,,0.030330333333,0.030341894300,0.000011560967,0.000011560967
1392,0,,39.1916000000,39.1975858916,0.0059858916,0.0059858916,,0.030334000000,0.030345842164,0.000011842164,0.000011842164
1393,0,,39.1971500000,39.2038583548,0.0067083548,0.0067083548,,0.030337666667,0.030349684858,0.000012018192,0.000012018192
1394,0,,39.2027000000,39.2101487843,0.0074487843,0.0074487843,,0.030341333333,0.030353427720,0.000012094387,0.000012094387
1395,0,,39.2082500000,39.2164536573,0.0082036573,0.0082036573,,0.030345000000,0.030357076087,0.000012076087,0.000012076087
1396,0,,39.2138000000,39.2227694511,0.0089694511,0.0089694511,,0.030348666667,0.030360635296,0.000011968630,0.000011968630
1397,0,,39.2193500000,39.2290926428,0.0097426428,0.0097426428,,0.030352333333,0.030364110686,0.000011777353,0.000011777353
1398,0,,39.2249000000,39.2354197096,0.0105197096,0.0105197096,,0.030356000000,0.030367507594,0.000011507594,0.000011507594
1399,0,,39.2304500000,39.2417471289,0.0112971289,0.0112971289,,0.030359666667,0.030370831358,0.000011164691,0.000011164691
1400,0,,39.2360000000,39.2480713777,0.0120713777,0.0120713777,,0.030363333333,0.030374087314,0.000010753981,0.000010753981
1401,0,,39.2415500000,39.2543889333,0.0128389333,0.0128389333,,0.030367000000,0.030377280802,0.000010280802,0.000010280802
1402,0,,39.2471000000,39.2606962730,0.0135962730,0.0135962730,,0.030370666667,0.030380417158,0.000009750491,0.000009750491
1403,0,,39.2526500000,39.2669898738,0.0143398738,0.0143398738,,0.030374333333,0.030383501720,0.000009168387,0.000009168387
1404,0,,39.2582000000,39.2732662132,0.0150662132,0.0150662132,,0.030378000000,0.030386539826,0.000008539826,0.000008539826
1405,0,,39.2637500000,39.2795217681,0.0157717681,0.0157717681,,0.030381666667,0.030389536813,0.000007870147,0.000007870147
1406,0,,39.2693000000,39.2857530160,0.0164530160,0.0164530160,,0.030385333333,0.030392498020,0.000007164686,0.000007164686
1407,0,,39.2748500000,39.2919564339,0.0171064339,0.0171064339,,0.030389000000,0.030395428783,0.000006428783,0.000006428783
1408,0,,39.2804000000,39.2981284991,0.0177284991,0.0177284991,,0.030392666667,0.030398334440,0.000005667773,0.000005667773
1409,0,,39.2859500000,39.3042656888,0.0183156888,0.0183156888,,0.030396333333,0.030401220329,0.000004886996,0.000004886996
1410,0,,39.2915000000,39.3103644802,0.0188644802,0.0188644802,,0.030400000000,0.030404091787,0.000004091787,0.000004091787
1411,0,,39.2970500000,39.3164213506,0.0193713506,0.0193713506,,0.030403666667,0.030406954153,0.000003287486,0.000003287486
1412,0,,39.3026000000,39.3224327771,0.0198327771,0.0198327771,,0.030407333333,0.030409812764,0.000002479430,0.000002479430
1413,0,,39.3081500000,39.3283952370,0.0202452370,0.0202452370,,0.030411000000,0.030412672957,0.000001672957,0.000001672957
1414,0,,39.3137000000,39.3343052075,0.0206052075,0.0206052075,,0.030414666667,0.030415540069,0.000000873403,0.000000873403
1415,0,,39.3192500000,39.3401591657,0.0209091657,0.0209091657,,0.030418333333,0.030418419440,0.000000086107,0.000000086107
1416,0,,39.3248000000,39.3459535889,0.0211535889,0.0211535889,,0.030422000000,0.030421316406,-0.000000683594,0.000000683594
1417,0,,39.3303500000,39.3516849544,0.0213349544,0.0213349544,,0.030425666667,0.030424236305,-0.000001430362,0.000001430362
1418,0,,39.3359000000,39.3573497392,0.0214497392,0.0214497392,,0.030429333333,0.030427184474,-0.000002148860,0.000002148860
1419,0,,39.3414500000,39.3629444207,0.0214944207,0.0214944207,,0.030433000000,0.030430166251,-0.000002833749,0.000002833749
1420,0,,39.3470000000,39.3684654761,0.0214654761,0.0214654761,,0.030436666667,0.030433186974,-0.000003479692,0.000003479692
1421,0,,39.3525500000,39.3739093825,0.0213593825,0.0213593825,,0.030440333333,0.030436251981,-0.000004081352,0.000004081352
1422,0,,39.3581000000,39.3792726172,0.0211726172,0.0211726172,,0.030444000000,0.030439366609,-0.000004633391,0.000004633391
1423,0,,39.3636500000,39.3845516574,0.0209016574,0.0209016574,,0.030447666667,0.030442536195,-0.000005130472,0.000005130472
1424,0,,39.3692000000,39.3897429803,0.0205429803,0.0205429803,,0.030451333333,0.030445766078,-0.000005567256,0.000005567256
1425,0,,39.3747500000,39.3948430631,0.0200930631,0.0200930631,,0.030455000000,0.030449061594,-0.000005938406,0.000005938406
1426,0,,39.3803000000,39.3998483830,0.0195483830,0.0195483830,,0.030458666667,0.030452428082,-0.000006238584,0.000006238584
1427,0,,39.3858500000,39.4047554173,0.0189054173,0.0189054173,,0.030462333333,0.030455870880,-0.000006462454,0.000006462454
1428,0,,39.3914000000,39.4095606431,0.0181606431,0.0181606431,,0.030466000000,0.030459395324,-0.000006604676,0.000006604676
1429,0,,39.3969500000,39.4142605377,0.0173105377,0.0173105377,,0.030469666667,0.030463006752,-0.000006659914,0.000006659914
1430,0,,39.4025000000,39.4188515783,0.0163515783,0.0163515783,,0.030473333333,0.030466710503,-0.000006622831,0.000006622831
1431,0,,39.4080500000,39.4233302421,0.0152802421,0.0152802421,,0.030477000000,0.030470511913,-0.000006488087,0.000006488087
1432,0,,39.4136000000,39.4276930063,0.0140930063,0.0140930063,,0.030480666667,0.030474416321,-0.000006250346,0.000006250346
1433,0,,39.4191500000,39.4319363481,0.0127863481,0.0127863481,,0.030484333333,0.030478429063,-0.000005904270,0.000005904270
1434,0,,39.4247000000,39.4360567447,0.0113567447,0.0113567447,,0.030488000000,0.030482555478,-0.000005444522,0.000005444522
1435,0,,39.4302500000,39.4400506734,0.0098006734,0.0098006734,,0.030491666667,0.030486800904,-0.000004865763,0.000004865763
1436,0,,39.4358000000,39.4439146113,0.0081146113,0.0081146113,,0.030495333333,0.030491170677,-0.000004162657,0.000004162657
1437,0,,39.4413500000,39.4476450358,0.0062950358,0.0062950358,,0.030499000000,0.030495670135,-0.000003329865,0.000003329865
1438,0,,39.4469000000,39.4512384239,0.0043384239,0.0043384239,,0.030502666667,0.030500304617,-0.000002362050,0.000002362050
1439,0,,39.4524500000,39.4546912529,0.0022412529,0.0022412529,,0.030506333333,0.030505079459,-0.000001253874,0.000001253874
1440,1,39.458000,39.4580000000,39.4580000000,0.0000000000,0.0000000000,0.03051000,0.030510000000,0.030510000000,0.000000000000,0.000000000000
1441,0,,39.4602833333,39.4611836392,0.0009003059,0.0009003059,,0.030517833333,0.030515100928,-0.000002732405,0.000002732405
1442,0,,39.4625666667,39.4642659352,0.0016992685,0.0016992685,,0.030525666667,0.030520409413,-0.000005257254,0.000005257254
1443,0,,39.4648500000,39.4672505513,0.0024005513,0.0024005513,,0.030533500000,0.030525919507,-0.000007580493,0.000007580493
1444,0,,39.4671333333,39.4701411509,0.0030078176,0.0030078176,,0.030541333333,0.030531625269,-0.000009708065,0.000009708065
1445,0,,39.4694166667,39.4729413973,0.0035247306,0.0035247306,,0.030549166667,0.030537520751,-0.000011645916,0.000011645916
1446,0,,39.4717000000,39.4756549538,0.0039549538,0.0039549538,,0.030557000000,0.030543600010,-0.000013399990,0.000013399990
1447,0,,39.4739833333,39.4782854837,0.0043021504,0.0043021504,,0.030564833333,0.030549857101,-0.000014976232,0.000014976232
1448,0,,39.4762666667,39.4808366504,0.0045699837,0.0045699837,,0.030572666667,0.030556286079,-0.000016380587,0.000016380587
1449,0,,39.4785500000,39.4833121172,0.0047621172,0.0047621172,,0.030580500000,0.030562881000,-0.000017619000,0.000017619000
1450,0,,39.4808333333,39.4857155474,0.0048822141,0.0048822141,,0.030588333333,0.030569635918,-0.000018697415,0.000018697415
1451,0,,39.4831166667,39.4880506044,0.0049339377,0.0049339377,,0.030596166667,0.030576544889,-0.000019621778,0.000019621778
1452,0,,39.4854000000,39.4903209514,0.0049209514,0.0049209514,,0.030604000000,0.030583601968,-0.000020398032,0.000020398032
1453,0,,39.4876833333,39.4925302519,0.0048469186,0.0048469186,,0.030611833333,0.030590801211,-0.000021032122,0.000021032122
1454,0,,39.4899666667,39.4946821692,0.0047155025,0.0047155025,,0.030619666667,0.030598136672,-0.000021529994,0.000021529994
1455,0,,39.4922500000,39.4967803665,0.0045303665,0.0045303665,,0.030627500000,0.030605602408,-0.000021897592,0.000021897592
1456,0,,39.4945333333,39.4988285072,0.0042951738,0.0042951738,,0.030635333333,0.030613192472,-0.000022140861,0.000022140861
1457,0,,39.4968166667,39.5008302546,0.0040135879,0.0040135879,,0.030643166667,0.030620900921,-0.000022265745,0.000022265745
1458,0,,39.4991000000,39.5027892721,0.0036892721,0.0036892721,,0.030651000000,0.030628721810,-0.000022278190,0.000022278190
1459,0,,39.5013833333,39.5047092230,0.0033258896,0.0033258896,,0.030658833333,0.030636649194,-0.000022184140,0.000022184140
1460,0,,39.5036666667,39.5065937706,0.0029271039,0.0029271039,,0.030666666667,0.030644677127,-0.000021989539,0.000021989539
1461,0,,39.5059500000,39.5084465782,0.0024965782,0.0024965782,,0.030674500000,0.030652799667,-0.000021700333,0.000021700333
1462,0,,39.5082333333,39.5102713093,0.0020379759,0.0020379759,,0.030682333333,0.030661010867,-0.000021322467,0.000021322467
1463,0,,39.5105166667,39.5120716270,0.0015549603,0.0015549603,,0.030690166667,0.030669304783,-0.000020861884,0.000020861884
1464,0,,39.5128000000,39.5138511947,0.0010511947,0.0010511947,,0.030698000000,0.030677675470,-0.000020324530,0.000020324530
1465,0,,39.5150833333,39.5156136759,0.0005303425,0.0005303425,,0.030705833333,0.030686116984,-0.000019716349,0.000019716349
1466,0,,39.5173666667,39.5173627337,-0.0000039330,0.0000039330,,0.030713666667,0.030694623380,-0.000019043287,0.000019043287
1467,0,,39.5196500000,39.5191020315,-0.0005479685,0.0005479685,,0.030721500000,0.030703188712,-0.000018311288,0.000018311288
1468,0,,39.5219333333,39.5208352327,-0.0010981006,0.0010981006,,0.030729333333,0.030711807037,-0.000017526296,0.000017526296
1469,0,,39.5242166667,39.5225660006,-0.0016506661,0.0016506661,,0.030737166667,0.030720472409,-0.000016694257,0.000016694257
1470,0,,39.5265000000,39.5242979985,-0.0022020015,0.0022020015,,0.030745000000,0.030729178884,-0.000015821116,0.000015821116
1471,0,,39.5287833333,39.5260348897,-0.0027484436,0.0027484436,,0.030752833333,0.030737920518,-0.000014912816,0.000014912816
1472,0,,39.5310666667,39.5277803376,-0.0032863291,0.0032863291,,0.030760666667,0.030746691364,-0.000013975303,0.000013975303
1473,0,,39.5333500000,39.5295380055,-0.0038119945,0.0038119945,,0.030768500000,0.030755485479,-0.000013014521,0.000013014521
1474,0,,39.5356333333,39.5313115567,-0.0043217767,0.0043217767,,0.030776333333,0.030764296918,-0.000012036416,0.000012036416
1475,0,,39.5379166667,39.5331046545,-0.0048120122,0.0048120122,,0.030784166667,0.030773119736,-0.000011046931,0.000011046931
1476,0,,39.5402000000,39.5349209623,-0.0052790377,0.0052790377,,0.030792000000,0.030781947988,-0.000010052012,0.000010052012
1477,0,,39.5424833333,39.5367641435,-0.0057191899,0.0057191899,,0.030799833333,0.030790775730,-0.000009057604,0.000009057604
1478,0,,39.5447666667,39.5386378613,-0.0061288054,0.0061288054,,0.030807666667,0.030799597016,-0.000008069650,0.000008069650
1479,0,,39.5470500000,39.5405457790,-0.0065042210,0.0065042210,,0.030815500000,0.030808405903,-0.000007094097,0.000007094097
1480,0,,39.5493333333,39.5424915601,-0.0068417733,0.0068417733,,0.030823333333,0.030817196445,-0.000006136888,0.000006136888
1481,0,,39.5516166667,39.5444788677,-0.0071377989,0.0071377989,,0.030831166667,0.030825962697,-0.000005203969,0.000005203969
1482,0,,39.5539000000,39.5465113654,-0.0073886346,0.0073886346,,0.030839000000,0.030834698716,-0.000004301284,0.000004301284
1483,0,,39.5561833333,39.5485927163,-0.0075906171,0.0075906171,,0.030846833333,0.030843398555,-0.000003434778,0.000003434778
1484,0,,39.5584666667,39.5507265838,-0.0077400829,0.0077400829,,0.030854666667,0.030852056271,-0.000002610395,0.000002610395
1485,0,,39.5607500000,39.5529166313,-0.0078333687,0.0078333687,,0.030862500000,0.030860665919,-0.000001834081,0.000001834081
1486,0,,39.5630333333,39.5551665220,-0.0078668113,0.0078668113,,0.030870333333,0.030869221553,-0.000001111780,0.000001111780
1487,0,,39.5653166667,39.5574799193,-0.0078367473,0.0078367473,,0.030878166667,0.030877717230,-0.000000449437,0.000000449437
1488,0,,39.5676000000,39.5598604866,-0.0077395134,0.0077395134,,0.030886000000,0.030886147004,0.000000147004,0.000000147004
1489,0,,39.5698833333,39.5623118871,-0.0075714462,0.0075714462,,0.030893833333,0.030894504930,0.000000671597,0.000000671597
1490,0,,39.5721666667,39.5648377843,-0.0073288824,0.0073288824,,0.030901666667,0.030902785065,0.000001118398,0.000001118398
1491,0,,39.5744500000,39.5674418413,-0.0070081587,0.0070081587,,0.030909500000,0.030910981462,0.000001481462,0.000001481462
1492,0,,39.5767333333,39.5701277216,-0.0066056118,0.0066056118,,0.030917333333,0.030919088178,0.000001754845,0.000001754845
1493,0,,39.5790166667,39.5728990884,-0.0061175783,0.0061175783,,0.030925166667,0.030927099268,0.000001932601,0.000001932601
1494,0,,39.5813000000,39.5757596051,-0.0055403949,0.0055403949,,0.030933000000,0.030935008787,0.000002008787,0.000002008787
1495,0,,39.5835833333,39.5787129351,-0.0048703982,0.0048703982,,0.030940833333,0.030942810789,0.000001977456,0.000001977456
1496,0,,39.5858666667,39.5817627417,-0.0041039250,0.0041039250,,0.030948666667,0.030950499332,0.000001832665,0.000001832665
1497,0,,39.5881500000,39.5849126881,-0.0032373119,0.0032373119,,0.030956500000,0.030958068469,0.000001568469,0.000001568469
1498,0,,39.5904333333,39.5881664377,-0.0022668956,0.0022668956,,0.030964333333,0.030965512255,0.000001178922,0.000001178922
1499,0,,39.5927166667,39.5915276539,-0.0011890127,0.0011890127,,0.030972166667,0.030972824747,0.000000658081,0.000000658081
1500,1,39.595000,39.5950000000,39.5950000000,0.0000000000,0.0000000000,0.03098000,0.030980000000,0.030980000000,0.000000000000,0.000000000000
1501,0,,39.6027666667,39.5987264161,-0.0040402506,0.0040402506,,0.030986500000,0.030987080719,0.000000580719,0.000000580719
1502,0,,39.6105333333,39.6028388130,-0.0076945203,0.0076945203,,0.030993000000,0.030994114511,0.000001114511,0.000001114511
1503,0,,39.6183000000,39.6073243103,-0.0109756897,0.0109756897,,0.030999500000,0.031001102787,0.000001602787,0.000001602787
1504,0,,39.6260666667,39.6121700274,-0.0138966392,0.0138966392,,0.031006000000,0.031008046956,0.000002046956,0.000002046956
1505,0,,39.6338333333,39.6173630839,-0.0164702494,0.0164702494,,0.031012500000,0.031014948425,0.000002448425,0.000002448425
1506,0,,39.6416000000,39.6228905992,-0.0187094008,0.0187094008,,0.031019000000,0.031021808605,0.000002808605,0.000002808605
1507,0,,39.6493666667,39.6287396928,-0.0206269739,0.0206269739,,0.031025500000,0.031028628903,0.000003128903,0.000003128903
1508,0,,39.6571333333,39.6348974842,-0.0222358491,0.0222358491,,0.031032000000,0.031035410730,0.000003410730,0.000003410730
1509,0,,39.6649000000,39.6413510929,-0.0235489071,0.0235489071,,0.031038500000,0.031042155494,0.000003655494,0.000003655494
1510,0,,39.6726666667,39.6480876384,-0.0245790282,0.0245790282,,0.031045000000,0.031048864604,0.000003864604,0.000003864604
1511,0,,39.6804333333,39.6550942402,-0.0253390931,0.0253390931,,0.031051500000,0.031055539469,0.000004039469,0.000004039469
1512,0,,39.6882000000,39.6623580177,-0.0258419823,0.0258419823,,0.031058000000,0.031062181499,0.000004181499,0.000004181499
1513,0,,39.6959666667,39.6698660905,-0.0261005762,0.0261005762,,0.031064500000,0.031068792101,0.000004292101,0.000004292101
1514,0,,39.7037333333,39.6776055780,-0.0261277554,0.0261277554,,0.031071000000,0.031075372685,0.000004372685,0.000004372685
1515,0,,39.7115000000,39.6855635997,-0.0259364003,0.0259364003,,0.031077500000,0.031081924661,0.000004424661,0.000004424661
1516,0,,39.7192666667,39.6937272751,-0.0255393916,0.0255393916,,0.031084000000,0.031088449436,0.000004449436,0.000004449436
1517,0,,39.7270333333,39.7020837237,-0.0249496096,0.0249496096,,0.031090500000,0.031094948421,0.000004448421,0.000004448421
1518,0,,39.7348000000,39.7106200650,-0.0241799350,0.0241799350,,0.031097000000,0.031101423023,0.000004423023,0.000004423023
1519,0,,39.7425666667,39.7193234185,-0.0232432482,0.0232432482,,0.031103500000,0.031107874653,0.000004374653,0.000004374653
1520,0,,39.7503333333,39.7281809037,-0.0221524297,0.0221524297,,0.031110000000,0.031114304718,0.000004304718,0.000004304718
1521,0,,39.7581000000,39.7371796400,-0.0209203600,0.0209203600,,0.031116500000,0.031120714629,0.000004214629,0.000004214629
1522,0,,39.7658666667,39.7463067469,-0.0195599198,0.0195599198,,0.031123000000,0.031127105793,0.000004105793,0.000004105793
1523,0,,39.7736333333,39.7555493440,-0.0180839894,0.0180839894,,0.031129500000,0.031133479620,0.000003979620,0.000003979620
1524,0,,39.7814000000,39.7648945506,-0.0165054494,0.0165054494,,0.031136000000,0.031139837519,0.000003837519,0.000003837519
1525,0,,39.7891666667,39.7743294864,-0.0148371802,0.0148371802,,0.031142500000,0.031146180899,0.000003680899,0.000003680899
1526,0,,39.7969333333,39.7838412708,-0.0130920625,0.0130920625,,0.031149000000,0.031152511169,0.000003511169,0.000003511169
1527,0,,39.8047000000,39.7934170233,-0.0112829767,0.0112829767,,0.031155500000,0.031158829738,0.000003329738,0.000003329738
1528,0,,39.8124666667,39.8030438633,-0.0094228034,0.0094228034,,0.031162000000,0.031165138015,0.000003138015,0.000003138015
1529,0,,39.8202333333,39.8127089104,-0.0075244229,0.0075244229,,0.031168500000,0.031171437409,0.000002937409,0.000002937409
1530,0,,39.8280000000,39.8223992840,-0.0056007160,0.0056007160,,0.031175000000,0.031177729328,0.000002729328,0.000002729328
1531,0,,39.8357666667,39.8321021037,-0.0036645630,0.0036645630,,0.031181500000,0.031184015182,0.000002515182,0.000002515182
1532,0,,39.8435333333,39.8418044889,-0.0017288444,0.0017288444,,0.031188000000,0.031190296381,0.000002296381,0.000002296381
1533,0,,39.8513000000,39.8514935591,0.0001935591,0.0001935591,,0.031194500000,0.031196574331,0.000002074331,0.000002074331
1534,0,,39.8590666667,39.8611564338,0.0020897672,0.0020897672,,0.031201000000,0.031202850444,0.000001850444,0.000001850444
1535,0,,39.8668333333,39.8707802325,0.0039468992,0.0039468992,,0.031207500000,0.031209126128,0.000001626128,0.000001626128
1536,0,,39.8746000000,39.8803520747,0.0057520747,0.0057520747,,0.031214000000,0.031215402791,0.000001402791,0.000001402791
1537,0,,39.8823666667,39.8898590799,0.0074924132,0.0074924132,,0.031220500000,0.031221681843,0.000001181843,0.000001181843
1538,0,,39.8901333333,39.8992883675,0.0091550341,0.0091550341,,0.031227000000,0.031227964692,0.000000964692,0.000000964692
1539,0,,39.8979000000,39.9086270570,0.0107270570,0.0107270570,,0.031233500000,0.031234252749,0.000000752749,0.000000752749
1540,0,,39.9056666667,39.9178622680,0.0121956013,0.0121956013,,0.031240000000,0.031240547421,0.000000547421,0.000000547421
1541,0,,39.9134333333,39.9269811199,0.0135477865,0.0135477865,,0.031246500000,0.031246850118,0.000000350118,0.000000350118
1542,0,,39.9212000000,39.9359707322,0.0147707322,0.0147707322,,0.031253000000,0.031253162248,0.000000162248,0.000000162248
1543,0,,39.9289666667,39.9448182244,0.0158515577,0.0158515577,,0.031259500000,0.031259485221,-0.000000014779,0.000000014779
1544,0,,39.9367333333,39.9535107159,0.0167773826,0.0167773826,,0.031266000000,0.031265820446,-0.000000179554,0.000000179554
1545,0,,39.9445000000,39.9620353264,0.0175353264,0.0175353264,,0.031272500000,0.031272169331,-0.000000330669,0.000000330669
1546,0,,39.9522666667,39.9703791752,0.0181125085,0.0181125085,,0.031279000000,0.031278533286,-0.000000466714,0.000000466714
1547,0,,39.9600333333,39.9785293819,0.0184960485,0.0184960485,,0.031285500000,0.031284913720,-0.000000586280,0.000000586280
1548,0,,39.9678000000,39.9864730659,0.0186730659,0.0186730659,,0.031292000000,0.031291312041,-0.000000687959,0.000000687959
1549,0,,39.9755666667,39.9941973467,0.0186306800,0.0186306800,,0.031298500000,0.031297729659,-0.000000770341,0.000000770341
1550,0,,39.9833333333,40.0016893438,0.0183560105,0.0183560105,,0.031305000000,0.031304167983,-0.000000832017,0.000000832017
1551,0,,39.9911000000,40.0089361768,0.0178361768,0.0178361768,,0.031311500000,0.031310628421,-0.000000871579,0.000000871579
1552,0,,39.9988666667,40.0159249650,0.0170582983,0.0170582983,,0.031318000000,0.031317112382,-0.000000887618,0.000000887618
1553,0,,40.0066333333,40.0226428280,0.0160094947,0.0160094947,,0.031324500000,0.031323621276,-0.000000878724,0.000000878724
1554,0,,40.0144000000,40.0290768853,0.0146768853,0.0146768853,,0.031331000000,0.031330156512,-0.000000843488,0.000000843488
1555,0,,40.0221666667,40.0352142564,0.0130475897,0.0130475897,,0.031337500000,0.031336719498,-0.000000780502,0.000000780502
1556,0,,40.0299333333,40.0410420606,0.0111087273,0.0111087273,,0.031344000000,0.031343311643,-0.000000688357,0.000000688357
1557,0,,40.0377000000,40.0465474177,0.0088474177,0.0088474177,,0.031350500000,0.031349934357,-0.000000565643,0.000000565643
1558,0,,40.0454666667,40.0517174469,0.0062507802,0.0062507802,,0.031357000000,0.031356589049,-0.000000410951,0.000000410951
1559,0,,40.0532333333,40.0565392678,0.0033059345,0.0033059345,,0.031363500000,0.031363277127,-0.000000222873,0.000000222873
1560,1,40.061000,40.0610000000,40.0610000000,0.0000000000,0.0000000000,0.03137000,0.031370000000,0.031370000000,0.000000000000,0.000000000000
1561,0,,40.0639500000,40.0652142812,0.0012642812,0.0012642812,,0.031377000000,0.031376752109,-0.000000247891,0.000000247891
1562,0,,40.0669000000,40.0693080153,0.0024080153,0.0024080153,,0.031384000000,0.031383526476,-0.000000473524,0.000000473524
1563,0,,40.0698500000,40.0732852207,0.0034352207,0.0034352207,,0.031391000000,0.031390322385,-0.000000677615,0.000000677615
1564,0,,40.0728000000,40.0771499159,0.0043499159,0.0043499159,,0.031398000000,0.031397139119,-0.000000860881,0.000000860881
1565,0,,40.0757500000,40.0809061194,0.0051561194,0.0051561194,,0.031405000000,0.031403975961,-0.000001024039,0.000001024039
1566,0,,40.0787000000,40.0845578496,0.0058578496,0.0058578496,,0.031412000000,0.031410832195,-0.000001167805,0.000001167805
1567,0,,40.0816500000,40.0881091249,0.0064591249,0.0064591249,,0.031419000000,0.031417707104,-0.000001292896,0.000001292896
1568,0,,40.0846000000,40.0915639639,0.0069639639,0.0069639639,,0.031426000000,0.031424599972,-0.000001400028,0.000001400028
1569,0,,40.0875500000,40.0949263849,0.0073763849,0.0073763849,,0.031433000000,0.031431510081,-0.000001489919,0.000001489919
1570,0,,40.0905000000,40.0982004065,0.0077004065,0.0077004065,,0.031440000000,0.031438436716,-0.000001563284,0.000001563284
1571,0,,40.0934500000,40.1013900470,0.0079400470,0.0079400470,,0.031447000000,0.031445379159,-0.000001620841,0.000001620841
1572,0,,40.0964000000,40.1044993250,0.0080993250,0.0080993250,,0.031454000000,0.031452336694,-0.000001663306,0.000001663306
1573,0,,40.0993500000,40.1075322588,0.0081822588,0.0081822588,,0.031461000000,0.031459308604,-0.000001691396,0.000001691396
1574,0,,40.1023000000,40.1104928670,0.0081928670,0.0081928670,,0.031468000000,0.031466294172,-0.000001705828,0.000001705828
1575,0,,40.1052500000,40.1133851680,0.0081351680,0.0081351680,,0.031475000000,0.031473292683,-0.000001707317,0.000001707317
